feature,importance
ib_range_bps,13220.74176311493
oi_diff,7575.136476635933
dist_ib_low_bps,4575.99879181385
dist_ib_high_bps,4318.977457165718
iv_diff,4281.813131928444
minute,2801.4415006637573
ret_30m_bps,2076.3794736862183
nearest_level_abs_bps,1953.9872941970825
ret_15m_bps,1458.8030687570572
ret_5m_bps,1307.9787902832031
iv_diff_chg_25m,1174.9506161212921
ret_1m_bps,1165.7289702892303
volume_diff,1161.3892624378204
iv_diff_chg_15m,1155.62025141716
spread_pct_diff,1122.4417004585266
spread_pct_diff_chg_15m,1053.513060450554
iv_diff_chg_5m,1014.0406883955002
volume_diff_chg_25m,984.3340817689896
volume_diff_chg_15m,950.0325702428818
volume_diff_chg_5m,925.8078904151917
spread_pct_diff_chg_5m,913.5148406028748
spread_pct_diff_chg_25m,893.5436223745346
abs_delta_diff_chg_15m,868.4639587402344
abs_delta_diff,817.5455681085587
vega_diff_chg_25m,757.0545902252197
vega_diff,745.5156993865967
abs_delta_diff_chg_25m,668.8571908473969
vega_diff_chg_5m,657.0025895833969
vega_diff_chg_15m,645.7807638645172
abs_delta_diff_chg_5m,599.9977507591248
