ticker,sources,source_count,max_day,cooldown,min_score,daily_order,select_score,select_pass,test1_pass,test2_pass,select_trades,select_win_rate,select_profit_factor,select_pnl_return,select_avg_return,select_max_drawdown,select_call_rate,select_days_with_trades,select_daily_win_rate,select_median_daily_return,select_daily_max_drawdown,select_top5_day_return,select_top5_share_of_pnl,select_min_month_trades,select_positive_month_rate,test1_trades,test1_win_rate,test1_profit_factor,test1_pnl_return,test1_avg_return,test1_max_drawdown,test1_call_rate,test1_days_with_trades,test1_daily_win_rate,test1_median_daily_return,test1_daily_max_drawdown,test1_top5_day_return,test1_top5_share_of_pnl,test1_min_month_trades,test1_positive_month_rate,test2_trades,test2_win_rate,test2_profit_factor,test2_pnl_return,test2_avg_return,test2_max_drawdown,test2_call_rate,test2_days_with_trades,test2_daily_win_rate,test2_median_daily_return,test2_daily_max_drawdown,test2_top5_day_return,test2_top5_share_of_pnl,test2_min_month_trades,test2_positive_month_rate
SPXW,"d65win,d80,cons_m3s2c30",3,3,0,-999999.0,score_desc,6.841574507675546,True,False,True,378,0.5185185185185185,1.3630415706364372,14.42762901668858,0.03816833073198037,-4.264642286852633,0.20105820105820105,128,0.5390625,0.08512212336640179,-4.264642286852633,7.5,0.5198359336329397,54,1.0,668,0.44610778443113774,1.0501339977058515,4.031279871733371,0.006034850107385286,-8.873001041227681,0.38622754491017963,249,0.46184738955823296,-0.030118785460538,-8.466590082347523,7.5,1.8604513302558543,42,0.5,289,0.5051903114186851,1.3461696642203067,8.7170413833297,0.030162772952697925,-2.7406148499794747,0.615916955017301,102,0.5196078431372549,0.016741801979586593,-2.735878338937308,6.634814538482082,0.7611314718742039,51,0.8
SPXW,"d65win,cons_m3s2c30,d80",3,3,0,-999999.0,score_desc,6.841574507675546,True,False,True,378,0.5185185185185185,1.3630415706364372,14.42762901668858,0.03816833073198037,-4.264642286852633,0.20105820105820105,128,0.5390625,0.08512212336640179,-4.264642286852633,7.5,0.5198359336329397,54,1.0,668,0.44610778443113774,1.0501339977058515,4.031279871733371,0.006034850107385286,-8.873001041227681,0.38622754491017963,249,0.46184738955823296,-0.030118785460538,-8.466590082347523,7.5,1.8604513302558543,42,0.5,289,0.5051903114186851,1.3461696642203067,8.7170413833297,0.030162772952697925,-2.7406148499794747,0.615916955017301,102,0.5196078431372549,0.016741801979586593,-2.735878338937308,6.634814538482082,0.7611314718742039,51,0.8
SPXW,"d80,d65win,cons_m3s2c30",3,3,0,-999999.0,score_desc,6.841574507675546,True,False,True,378,0.5185185185185185,1.3630415706364372,14.42762901668858,0.03816833073198037,-4.264642286852633,0.20105820105820105,128,0.5390625,0.08512212336640179,-4.264642286852633,7.5,0.5198359336329397,54,1.0,668,0.44610778443113774,1.0501339977058515,4.031279871733371,0.006034850107385286,-8.873001041227681,0.38622754491017963,249,0.46184738955823296,-0.030118785460538,-8.466590082347523,7.5,1.8604513302558543,42,0.5,289,0.5051903114186851,1.3461696642203067,8.7170413833297,0.030162772952697925,-2.7406148499794747,0.615916955017301,102,0.5196078431372549,0.016741801979586593,-2.735878338937308,6.634814538482082,0.7611314718742039,51,0.8
SPXW,"d80,cons_m3s2c30,d65win",3,3,0,-999999.0,score_desc,6.841574507675546,True,False,True,378,0.5185185185185185,1.3630415706364372,14.42762901668858,0.03816833073198037,-4.264642286852633,0.20105820105820105,128,0.5390625,0.08512212336640179,-4.264642286852633,7.5,0.5198359336329397,54,1.0,668,0.44610778443113774,1.0501339977058515,4.031279871733371,0.006034850107385286,-8.873001041227681,0.38622754491017963,249,0.46184738955823296,-0.030118785460538,-8.466590082347523,7.5,1.8604513302558543,42,0.5,289,0.5051903114186851,1.3461696642203067,8.7170413833297,0.030162772952697925,-2.7406148499794747,0.615916955017301,102,0.5196078431372549,0.016741801979586593,-2.735878338937308,6.634814538482082,0.7611314718742039,51,0.8
SPXW,"cons_m3s2c30,d65win,d80",3,3,0,-999999.0,score_desc,6.841574507675546,True,False,True,378,0.5185185185185185,1.3630415706364372,14.42762901668858,0.03816833073198037,-4.264642286852633,0.20105820105820105,128,0.5390625,0.08512212336640179,-4.264642286852633,7.5,0.5198359336329397,54,1.0,668,0.44610778443113774,1.0501339977058515,4.031279871733371,0.006034850107385286,-8.873001041227681,0.38622754491017963,249,0.46184738955823296,-0.030118785460538,-8.466590082347523,7.5,1.8604513302558543,42,0.5,289,0.5051903114186851,1.3461696642203067,8.7170413833297,0.030162772952697925,-2.7406148499794747,0.615916955017301,102,0.5196078431372549,0.016741801979586593,-2.735878338937308,6.634814538482082,0.7611314718742039,51,0.8
SPXW,"cons_m3s2c30,d80,d65win",3,3,0,-999999.0,score_desc,6.841574507675546,True,False,True,378,0.5185185185185185,1.3630415706364372,14.42762901668858,0.03816833073198037,-4.264642286852633,0.20105820105820105,128,0.5390625,0.08512212336640179,-4.264642286852633,7.5,0.5198359336329397,54,1.0,668,0.44610778443113774,1.0501339977058515,4.031279871733371,0.006034850107385286,-8.873001041227681,0.38622754491017963,249,0.46184738955823296,-0.030118785460538,-8.466590082347523,7.5,1.8604513302558543,42,0.5,289,0.5051903114186851,1.3461696642203067,8.7170413833297,0.030162772952697925,-2.7406148499794747,0.615916955017301,102,0.5196078431372549,0.016741801979586593,-2.735878338937308,6.634814538482082,0.7611314718742039,51,0.8
SPXW,"d65win,d80,cons_m2s1c45",3,3,0,-999999.0,score_desc,6.83675279598235,True,False,False,375,0.52,1.3785907776201598,14.818415326076584,0.03951577420287089,-4.564642286852633,0.2,128,0.546875,0.09853888221525556,-4.264642286852634,7.5,0.5061269936740089,54,1.0,644,0.4440993788819876,1.0414196413933827,3.2168899143605234,0.004995170674472862,-9.41284984496653,0.38198757763975155,249,0.4538152610441767,-0.035902607497202116,-9.173835343716313,7.5,2.3314444073821856,33,0.5,273,0.5018315018315018,1.2804704340278779,6.652528179547358,0.024368235089917062,-3.5406148499794745,0.6410256410256411,102,0.5294117647058824,0.035839106404561914,-3.4526217742468672,5.542946852341338,0.8332090752178495,40,0.6
SPXW,"d65win,cons_m2s1c45,d80",3,3,0,-999999.0,score_desc,6.83675279598235,True,False,False,375,0.52,1.3785907776201598,14.818415326076584,0.03951577420287089,-4.564642286852633,0.2,128,0.546875,0.09853888221525556,-4.264642286852634,7.5,0.5061269936740089,54,1.0,644,0.4440993788819876,1.0414196413933827,3.2168899143605234,0.004995170674472862,-9.41284984496653,0.38198757763975155,249,0.4538152610441767,-0.035902607497202116,-9.173835343716313,7.5,2.3314444073821856,33,0.5,273,0.5018315018315018,1.2804704340278779,6.652528179547358,0.024368235089917062,-3.5406148499794745,0.6410256410256411,102,0.5294117647058824,0.035839106404561914,-3.4526217742468672,5.542946852341338,0.8332090752178495,40,0.6
SPXW,"d80,d65win,cons_m2s1c45",3,3,0,-999999.0,score_desc,6.83675279598235,True,False,False,375,0.52,1.3785907776201598,14.818415326076584,0.03951577420287089,-4.564642286852633,0.2,128,0.546875,0.09853888221525556,-4.264642286852634,7.5,0.5061269936740089,54,1.0,644,0.4440993788819876,1.0414196413933827,3.2168899143605234,0.004995170674472862,-9.41284984496653,0.38198757763975155,249,0.4538152610441767,-0.035902607497202116,-9.173835343716313,7.5,2.3314444073821856,33,0.5,273,0.5018315018315018,1.2804704340278779,6.652528179547358,0.024368235089917062,-3.5406148499794745,0.6410256410256411,102,0.5294117647058824,0.035839106404561914,-3.4526217742468672,5.542946852341338,0.8332090752178495,40,0.6
SPXW,"d80,cons_m2s1c45,d65win",3,3,0,-999999.0,score_desc,6.83675279598235,True,False,False,375,0.52,1.3785907776201598,14.818415326076584,0.03951577420287089,-4.564642286852633,0.2,128,0.546875,0.09853888221525556,-4.264642286852634,7.5,0.5061269936740089,54,1.0,644,0.4440993788819876,1.0414196413933827,3.2168899143605234,0.004995170674472862,-9.41284984496653,0.38198757763975155,249,0.4538152610441767,-0.035902607497202116,-9.173835343716313,7.5,2.3314444073821856,33,0.5,273,0.5018315018315018,1.2804704340278779,6.652528179547358,0.024368235089917062,-3.5406148499794745,0.6410256410256411,102,0.5294117647058824,0.035839106404561914,-3.4526217742468672,5.542946852341338,0.8332090752178495,40,0.6
