primary_trades,fallback_trades,output_dir,primary_name,fallback_name,ticker,start_month,end_month,min_month_trades,auto_partial_month_target,partial_month_observed_floor,backfill_only_partial_months,max_day,cooldown_minutes,min_entry_minute,risk_capital,source_stream,source_file,month,deploy_config,val_months,train_rows,val_rows,test_rows,val_score,abstained_invalid_val,val_trades,val_win_rate,val_profit_factor,val_pnl_return,val_avg_return,val_max_drawdown,val_call_rate,val_days_with_trades,val_daily_win_rate,val_median_daily_return,val_daily_max_drawdown,val_top5_day_return,val_top5_share_of_pnl,val_min_month_trades,val_positive_month_rate,test_trades,test_win_rate,test_profit_factor,test_pnl_return,test_avg_return,test_max_drawdown,test_call_rate,test_days_with_trades,test_daily_win_rate,test_median_daily_return,test_daily_max_drawdown,test_top5_day_return,test_top5_share_of_pnl,test_min_month_trades,test_positive_month_rate,test_month
,,,,,SPXW,,,,,,,,,,,SPXW_primary,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spxw_v1\fold_configs.csv,202406,ABSTAIN_INVALID_VAL,"202312,202401,202402,202403,202404,202405",23691,2375,361,-9.999999999999996e+17,True,375,0.392,1.0661769432536812,4.500135193196707,0.012000360515191218,-5.841693316050788,0.064,125,0.352,-0.09999999999999998,-5.0416933160508,7.5,1.666616596616582,60,0.5,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,202406
,,,,,SPXW,,,,,,,,,,,SPXW_primary,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spxw_v1\fold_configs.csv,202407,thr0.359_maxday1,"202401,202402,202403,202404,202405,202406",24831,2356,411,5.936297575108421,False,123,0.4796747967479675,1.5164477067028976,9.786260700402176,0.07956309512522095,-2.4000000000000057,0.08943089430894309,123,0.4796747967479675,-0.3,-2.4000000000000057,2.5,0.2554601881694466,19,0.5,20,0.7,3.888888888888889,5.2,0.26,-0.5999999999999996,0.0,20,0.7,0.5,-0.5999999999999996,2.5,0.4807692307692307,20,1.0,202407
,,,,,SPXW,,,,,,,,,,,SPXW_primary,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spxw_v1\fold_configs.csv,202408,thr0.399_maxday3,"202402,202403,202404,202405,202406,202407",26028,2368,418,7.583094984490046,False,345,0.45217391304347826,1.3644959625235753,20.505029090306465,0.059434866928424535,-3.399999999999997,0.2492753623188406,123,0.4959349593495935,-0.09999999999999998,-3.0,7.5,0.3657639287888426,54,1.0,65,0.5538461538461539,2.068965517241379,9.299999999999999,0.14307692307692307,-1.299999999999999,0.26153846153846155,22,0.5,0.3,-0.6999999999999997,6.7,0.7204301075268819,65,1.0,202408
,,,,,SPXW,,,,,,,,,,,SPXW_primary,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spxw_v1\fold_configs.csv,202409,thr0.380_maxday1,"202403,202404,202405,202406,202407,202408",27168,2406,380,8.832957439453706,False,121,0.6115702479338843,2.5698894313572973,22.1354409821379,0.18293752877799918,-1.8000000000000052,0.33884297520661155,121,0.6115702479338843,0.5,-1.8000000000000052,2.5,0.11294105240629108,18,1.0,20,0.8,6.666666666666667,6.8,0.33999999999999997,-0.5999999999999996,0.5,20,0.8,0.5,-0.5999999999999996,2.5,0.36764705882352944,20,1.0,202409
,,,,,SPXW,,,,,,,,,,,SPXW_primary,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spxw_v1\fold_configs.csv,202410,thr0.475_maxday3,"202404,202405,202406,202407,202408,202409",28308,2406,437,9.049441174636547,False,224,0.5357142857142857,1.897056899741536,27.969530589425197,0.1248639758456482,-1.879215719185627,0.07589285714285714,101,0.6336633663366337,0.2,-1.879215719185627,7.5,0.2681489407203574,22,1.0,39,0.3076923076923077,0.7407407407407408,-2.0999999999999996,-0.053846153846153835,-4.799999999999999,0.0,16,0.3125,-0.09999999999999998,-4.3,3.4,-1.6190476190476193,39,0.0,202410
,,,,,SPXW,,,,,,,,,,,SPXW_primary,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spxw_v1\fold_configs.csv,202411,ABSTAIN_INVALID_VAL,"202405,202406,202407,202408,202409,202410",29562,2425,373,-9.999999999999996e+17,True,384,0.4088541666666667,1.1374975284919064,9.343637383902317,0.02433238902057895,-7.954947891680516,0.06770833333333333,128,0.3984375,-0.09999999999999998,-7.454947891680494,7.5,0.8026852596956912,57,0.6666666666666666,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,202411
,,,,,SPXW,,,,,,,,,,,SPXW_primary,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spxw_v1\fold_configs.csv,202412,thr0.351_maxday1,"202406,202407,202408,202409,202410,202411",30816,2380,392,9.614325261739971,False,126,0.6349206349206349,2.9248891024971555,26.324267827505135,0.20892276053575504,-1.5000000000000036,0.2619047619047619,126,0.6349206349206349,0.5,-1.5000000000000036,2.5,0.09496940300036963,19,1.0,21,0.5714285714285714,2.2222222222222223,3.3000000000000007,0.15714285714285717,-0.6,0.09523809523809523,21,0.5714285714285714,0.5,-0.6,2.5,0.7575757575757575,21,1.0,202412
,,,,,SPXW,,,,,,,,,,,SPXW_primary,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spxw_v1\fold_configs.csv,202501,thr0.437_maxday1,"202407,202408,202409,202410,202411,202412",31899,2411,380,7.2287702100750675,False,127,0.5354330708661418,1.9344855546449595,16.42426782750513,0.12932494352366244,-3.300000000000008,0.07874015748031496,127,0.5354330708661418,0.5,-3.300000000000008,2.5,0.15221378671220523,20,0.8333333333333334,20,0.4,1.1111111111111114,0.4000000000000002,0.02000000000000001,-1.0,0.0,20,0.4,-0.3,-1.0,2.5,6.249999999999997,20,1.0,202501
,,,,,SPXW,,,,,,,,,,,SPXW_primary,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spxw_v1\fold_configs.csv,202502,thr-999.000_maxday1,"202408,202409,202410,202411,202412,202501",33134,2380,361,10.254220942155378,False,126,0.6666666666666666,3.366535880963925,29.524267827505135,0.23431958593258043,-1.500000000000007,0.42063492063492064,126,0.6666666666666666,0.5,-1.500000000000007,2.5,0.08467610491159995,20,1.0,19,0.5789473684210527,2.291666666666667,3.1000000000000005,0.16315789473684214,-1.2000000000000002,0.5263157894736842,19,0.5789473684210527,0.5,-1.2000000000000002,2.5,0.8064516129032256,19,1.0,202502
,,,,,SPXW,,,,,,,,,,,SPXW_primary,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spxw_v1\fold_configs.csv,202503,thr0.411_maxday1,"202409,202410,202411,202412,202501,202502",34388,2323,399,9.831362520709163,False,118,0.6610169491525424,3.25,27.000000000000004,0.22881355932203393,-1.8000000000000034,0.3644067796610169,118,0.6610169491525424,0.5,-1.8000000000000034,2.5,0.09259259259259257,18,1.0,21,0.5714285714285714,2.2222222222222223,3.3000000000000003,0.15714285714285717,-0.6,0.23809523809523808,21,0.5714285714285714,0.5,-0.6,2.5,0.7575757575757576,21,1.0,202503
,,,,,SPXW,,,,,,,,,,,SPXW_primary,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spxw_v1\fold_configs.csv,202504,thr0.480_maxday1,"202410,202411,202412,202501,202502,202503",35528,2342,399,9.148129684699924,False,94,0.648936170212766,3.080808080808081,20.6,0.21914893617021278,-0.9000000000000001,0.1595744680851064,94,0.648936170212766,0.5,-0.9000000000000001,2.5,0.12135922330097086,13,1.0,17,0.5882352941176471,2.380952380952381,2.9000000000000004,0.17058823529411768,-1.0,0.6470588235294118,17,0.5882352941176471,0.5,-1.0,2.5,0.8620689655172413,17,1.0,202504
,,,,,SPXW,,,,,,,,,,,SPXW_primary,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spxw_v1\fold_configs.csv,202505,thr0.430_maxday1,"202411,202412,202501,202502,202503,202504",36839,2304,399,9.808363859894481,False,115,0.6608695652173913,3.2478632478632465,26.300000000000004,0.22869565217391308,-1.5000000000000036,0.2956521739130435,115,0.6608695652173913,0.5,-1.5000000000000036,2.5,0.0950570342205323,17,1.0,21,0.5714285714285714,2.2222222222222223,3.3000000000000007,0.15714285714285717,-0.8999999999999995,0.47619047619047616,21,0.5714285714285714,0.5,-0.8999999999999995,2.5,0.7575757575757575,21,1.0,202505
,,,,,SPXW,,,,,,,,,,,SPXW_primary,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spxw_v1\fold_configs.csv,202506,thr0.379_maxday1,"202412,202501,202502,202503,202504,202505",37960,2330,380,10.366889311360783,False,121,0.6776859504132231,3.504273504273503,29.3,0.24214876033057853,-1.2000000000000028,0.4628099173553719,121,0.6776859504132231,0.5,-1.2000000000000028,2.5,0.08532423208191126,18,1.0,20,0.65,3.095238095238095,4.4,0.22000000000000003,-0.9,0.3,20,0.65,0.5,-0.9,2.5,0.5681818181818181,20,1.0,202506
,,,,,SPXW,,,,,,,,,,,SPXW_primary,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spxw_v1\fold_configs.csv,202507,thr0.443_maxday2,"202501,202502,202503,202504,202505,202506",39137,2318,411,9.717351646895327,False,194,0.5824742268041238,2.3251028806584366,32.2,0.165979381443299,-2.400000000000003,0.520618556701031,108,0.7777777777777778,0.2,-2.0999999999999996,5.0,0.15527950310559005,25,1.0,42,0.6428571428571429,3.0000000000000004,9.0,0.21428571428571427,-0.9999999999999991,0.16666666666666666,21,0.9047619047619048,0.2,-0.6000000000000001,5.0,0.5555555555555556,42,1.0,202507
,,,,,SPXW,,,,,,,,,,,SPXW_primary,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spxw_v1\fold_configs.csv,202508,thr0.416_maxday1,"202502,202503,202504,202505,202506,202507",40277,2349,399,9.422278120818472,False,119,0.6386554621848739,2.9457364341085266,25.099999999999998,0.21092436974789913,-1.8,0.42016806722689076,119,0.6386554621848739,0.5,-1.8,2.5,0.09960159362549802,15,1.0,21,0.6190476190476191,2.7083333333333335,4.1000000000000005,0.19523809523809527,-0.6000000000000001,0.3333333333333333,21,0.6190476190476191,0.5,-0.6000000000000001,2.5,0.6097560975609755,21,1.0,202508
,,,,,SPXW,,,,,,,,,,,SPXW_primary,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spxw_v1\fold_configs.csv,202509,thr0.380_maxday1,"202503,202504,202505,202506,202507,202508",41360,2387,399,9.952540877276283,False,122,0.6557377049180327,3.1746031746031744,27.400000000000002,0.22459016393442624,-1.2000000000000028,0.4180327868852459,122,0.6557377049180327,0.5,-1.2000000000000028,2.5,0.09124087591240876,18,1.0,19,0.5263157894736842,1.851851851851852,2.3,0.12105263157894736,-1.7000000000000004,0.3157894736842105,19,0.5263157894736842,0.5,-1.7000000000000004,2.5,1.0869565217391306,19,1.0,202509
,,,,,SPXW,,,,,,,,,,,SPXW_primary,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spxw_v1\fold_configs.csv,202510,thr0.355_maxday1,"202504,202505,202506,202507,202508,202509",42557,2387,437,10.117294716389177,False,126,0.6587301587301587,3.217054263565891,28.6,0.22698412698412698,-1.2000000000000028,0.42857142857142855,126,0.6587301587301587,0.5,-1.2000000000000028,2.5,0.08741258741258741,20,1.0,23,0.7391304347826086,4.722222222222222,6.7,0.29130434782608694,-0.5999999999999996,0.4782608695652174,23,0.7391304347826086,0.5,-0.5999999999999996,2.5,0.3731343283582089,23,1.0,202510
,,,,,SPXW,,,,,,,,,,,SPXW_primary,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spxw_v1\fold_configs.csv,202511,thr0.372_maxday1,"202505,202506,202507,202508,202509,202510",43754,2425,354,10.687842731656993,False,127,0.6850393700787402,3.625,31.5,0.24803149606299213,-1.2000000000000028,0.41732283464566927,127,0.6850393700787402,0.5,-1.2000000000000028,2.5,0.07936507936507936,20,1.0,19,0.5789473684210527,2.291666666666667,3.1000000000000005,0.16315789473684214,-0.6,0.21052631578947367,19,0.5789473684210527,0.5,-0.6,2.5,0.8064516129032256,19,1.0,202511
,,,,,SPXW,,,,,,,,,,,SPXW_primary,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spxw_v1\fold_configs.csv,202512,thr0.399_maxday1,"202506,202507,202508,202509,202510,202511",44951,2380,411,10.797588711573798,False,114,0.7105263157894737,4.090909090909091,30.6,0.26842105263157895,-1.4000000000000057,0.34210526315789475,114,0.7105263157894737,0.5,-1.4000000000000057,2.5,0.08169934640522876,17,1.0,22,0.7272727272727273,4.444444444444445,6.200000000000001,0.28181818181818186,-0.30000000000000004,0.18181818181818182,22,0.7272727272727273,0.5,-0.30000000000000004,2.5,0.4032258064516128,22,1.0,202512
,,,,,SPXW,,,,,,,,,,,SPXW_primary,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spxw_v1\fold_configs.csv,202601,thr0.412_maxday1,"202507,202508,202509,202510,202511,202512",46091,2411,380,9.025476123789474,False,121,0.6198347107438017,2.6839816924909154,23.23894735637464,0.19205741616838545,-1.8610526436253654,0.24793388429752067,121,0.6198347107438017,0.5,-1.8610526436253654,2.5,0.10757802243199405,18,1.0,19,0.47368421052631576,1.5000000000000002,1.5,0.07894736842105263,-1.3000000000000003,0.2631578947368421,19,0.47368421052631576,-0.3,-1.3000000000000003,2.5,1.6666666666666667,19,1.0,202601
,,,,,SPXW,,,,,,,,,,,SPXW_primary,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spxw_v1\fold_configs.csv,202602,thr-999.000_maxday1,"202508,202509,202510,202511,202512,202601",47326,2380,361,6.300216661230052,False,126,0.47619047619047616,1.5151515151515151,10.199999999999996,0.08095238095238091,-2.4999999999999982,0.18253968253968253,126,0.47619047619047616,-0.3,-2.4999999999999982,2.5,0.24509803921568638,19,0.8333333333333334,19,0.5263157894736842,1.851851851851852,2.3000000000000003,0.12105263157894738,-0.6999999999999993,0.21052631578947367,19,0.5263157894736842,0.5,-0.6999999999999993,2.5,1.0869565217391304,19,1.0,202602
