feature,importance
ib_range_bps,15723.652724862099
oi_diff,10338.344718694687
dist_ib_high_bps,5402.031127214432
dist_ib_low_bps,4274.617897152901
iv_diff,2847.805239200592
minute,2565.167793393135
ret_30m_bps,1973.6270372867584
nearest_level_abs_bps,1636.1169689893723
spread_pct_diff,1284.144462943077
iv_diff_chg_15m,1078.7534300088882
vega_diff,1050.4353067874908
abs_delta_diff,1029.5846029520035
ret_15m_bps,1027.9749509096146
volume_diff,989.4704083204269
iv_diff_chg_25m,925.2085704803467
ret_5m_bps,841.8285105228424
iv_diff_chg_5m,817.1699311733246
volume_diff_chg_25m,755.9965411424637
volume_diff_chg_15m,631.3798314332962
spread_pct_diff_chg_15m,625.2525516748428
vega_diff_chg_15m,605.8482308387756
volume_diff_chg_5m,600.5342203378677
abs_delta_diff_chg_5m,577.721121430397
ret_1m_bps,576.9636676311493
spread_pct_diff_chg_25m,567.1473115682602
spread_pct_diff_chg_5m,547.743988275528
abs_delta_diff_chg_15m,522.3530815839767
vega_diff_chg_5m,448.74101996421814
vega_diff_chg_25m,445.42501735687256
abs_delta_diff_chg_25m,382.41480219364166
