feature,importance
ib_range_bps,8222.740362644196
oi_diff,6303.825890541077
dist_ib_low_bps,3681.306299686432
dist_ib_high_bps,2982.527161002159
iv_diff,2603.985862016678
minute,2319.9070101976395
nearest_level_abs_bps,2083.0500787496567
ret_30m_bps,1754.1791301965714
spread_pct_diff,1522.0261285305023
iv_diff_chg_15m,1504.6323807239532
abs_delta_diff,1435.1744408607483
vega_diff,1372.9718701839447
ret_15m_bps,1333.4621435403824
iv_diff_chg_25m,1228.675706744194
volume_diff_chg_25m,1174.153837800026
ret_5m_bps,1167.0533888339996
volume_diff,1159.8348293304443
volume_diff_chg_5m,1144.9750393629074
iv_diff_chg_5m,1081.0946378707886
spread_pct_diff_chg_5m,995.7841792106628
volume_diff_chg_15m,923.2795366048813
spread_pct_diff_chg_15m,904.714981675148
spread_pct_diff_chg_25m,875.011122584343
ret_1m_bps,874.0370212197304
vega_diff_chg_15m,811.5334303379059
abs_delta_diff_chg_25m,772.4945310354233
abs_delta_diff_chg_5m,750.9597002267838
abs_delta_diff_chg_15m,735.4173601865768
vega_diff_chg_5m,694.0763318538666
vega_diff_chg_25m,564.9914202690125
