feature,importance
ib_range_bps,15708.538692474365
oi_diff,10061.368020057678
dist_ib_high_bps,5226.818392634392
dist_ib_low_bps,4890.061386704445
iv_diff,3941.897510290146
minute,2934.878690123558
ret_30m_bps,2046.6951378583908
nearest_level_abs_bps,1768.6939888000488
spread_pct_diff,1275.7803846597672
ret_15m_bps,1235.8069288730621
vega_diff,1111.235428929329
iv_diff_chg_25m,1071.39592897892
ret_1m_bps,1041.9795407056808
ret_5m_bps,1029.3002494573593
abs_delta_diff,999.1043063402176
iv_diff_chg_15m,966.026319026947
vega_diff_chg_5m,881.3710697889328
iv_diff_chg_5m,867.2579602003098
spread_pct_diff_chg_25m,867.0231395959854
spread_pct_diff_chg_15m,750.4985283613205
volume_diff_chg_25m,747.7970505952835
volume_diff_chg_15m,726.7414224147797
volume_diff,701.6769403219223
volume_diff_chg_5m,688.6089906692505
vega_diff_chg_25m,668.8363803625107
vega_diff_chg_15m,615.6673003435135
spread_pct_diff_chg_5m,565.4672392606735
abs_delta_diff_chg_5m,554.310070514679
abs_delta_diff_chg_25m,502.8349914550781
abs_delta_diff_chg_15m,483.7204797267914
