feature,importance
ib_range_bps,17002.437293052673
oi_diff,9597.914241790771
dist_ib_high_bps,4626.757054567337
dist_ib_low_bps,4513.251827716827
iv_diff,3933.5641980171204
minute,3272.5233372449875
ret_30m_bps,1981.1085405349731
nearest_level_abs_bps,1801.4187327623367
iv_diff_chg_25m,1038.164077758789
spread_pct_diff,972.2748801708221
ret_15m_bps,929.6434794664383
abs_delta_diff,886.4113229513168
vega_diff,825.23340010643
ret_5m_bps,781.5455820560455
volume_diff,735.9147492647171
iv_diff_chg_15m,706.791170835495
ret_1m_bps,700.189178943634
iv_diff_chg_5m,644.7817305326462
spread_pct_diff_chg_25m,642.6535913944244
volume_diff_chg_15m,584.142011642456
spread_pct_diff_chg_5m,575.2141220569611
vega_diff_chg_5m,574.6478806734085
volume_diff_chg_5m,556.7198091745377
spread_pct_diff_chg_15m,528.0644315481186
volume_diff_chg_25m,491.02095890045166
vega_diff_chg_25m,476.1385599374771
abs_delta_diff_chg_25m,470.48799097537994
abs_delta_diff_chg_5m,441.1000986099243
abs_delta_diff_chg_15m,416.2019270658493
vega_diff_chg_15m,394.09389996528625
