feature,importance
ib_range_bps,10931.398642659187
oi_diff,8100.581436038017
dist_ib_low_bps,4458.670951724052
dist_ib_high_bps,3800.368440270424
iv_diff,3239.278327345848
minute,3160.440863609314
ret_30m_bps,1912.6341788768768
nearest_level_abs_bps,1716.4017419815063
iv_diff_chg_25m,1408.8463126420975
volume_diff,1356.1921818256378
ret_15m_bps,1324.4491173028946
iv_diff_chg_15m,1124.665743112564
ret_5m_bps,1111.9307010173798
iv_diff_chg_5m,1111.926508307457
volume_diff_chg_25m,1030.4959304332733
ret_1m_bps,1020.4532223939896
volume_diff_chg_5m,982.8698028326035
spread_pct_diff_chg_5m,977.9780291318893
vega_diff,944.4564981460571
spread_pct_diff_chg_15m,933.4963818788528
spread_pct_diff,882.423496723175
abs_delta_diff,801.8912181854248
volume_diff_chg_15m,787.5381523370743
spread_pct_diff_chg_25m,764.7423400878906
abs_delta_diff_chg_5m,747.4947806596756
vega_diff_chg_15m,695.8618607521057
vega_diff_chg_5m,666.1995590925217
vega_diff_chg_25m,656.1525112390518
abs_delta_diff_chg_15m,632.9692091941833
abs_delta_diff_chg_25m,589.1943423748016
