ticker,trade_date,month,sensor_ticker,decision_time,entry_time,exit_time,hold_minutes,signal_pressure,side,entry_open,exit_open,underlying_return_bps,gross_bps,net_bps_1bp,net_bps_2bp,net_bps_3bp,net_bps
QQQ,20240122,202401,QQQ,10:35:00,10:36:00,13:36:00,180,0.005149999999999988,1,422.15,421.53,-14.69751829150437,-14.69751829150437,-15.69751829150437,-16.69751829150437,-17.69751829150437,-15.69751829150437
QQQ,20240123,202401,QQQ,10:35:00,10:36:00,13:36:00,180,-0.0007500000000000007,-1,421.71,422.08,8.769955171655086,-8.769955171655086,-9.769955171655086,-10.769955171655086,-11.769955171655086,-9.769955171655086
QQQ,20240124,202401,QQQ,10:35:00,10:36:00,13:36:00,180,-0.00739999999999999,-1,428.27,428.54,6.302447659043235,-6.302447659043235,-7.302447659043235,-8.302447659043235,-9.302447659043235,-7.302447659043235
QQQ,20240125,202401,QQQ,10:35:00,10:36:00,13:36:00,180,-0.001749999999999946,-1,427.5,425.62,-44.07358972289277,44.07358972289277,43.07358972289277,42.07358972289277,41.07358972289277,43.07358972289277
QQQ,20240126,202401,QQQ,10:35:00,10:36:00,13:36:00,180,-0.00140000000000004,-1,425.25,424.08,-27.55114596420581,27.55114596420581,26.55114596420581,25.55114596420581,24.55114596420581,26.55114596420581
QQQ,20240129,202401,QQQ,10:35:00,10:36:00,13:36:00,180,0.002700000000000008,1,424.0,425.45,34.139770636085,34.139770636085,33.139770636085,32.139770636085,31.139770636084997,33.139770636085
QQQ,20240130,202401,QQQ,10:35:00,10:36:00,13:36:00,180,-0.0022499999999999465,-1,427.0,425.48,-35.66069845160379,35.66069845160379,34.66069845160379,33.66069845160379,32.66069845160379,34.66069845160379
QQQ,20240131,202401,QQQ,10:35:00,10:36:00,13:36:00,180,0.0030000000000000027,1,418.67,420.43,41.94976953913708,41.94976953913708,40.94976953913708,39.94976953913708,38.94976953913708,40.94976953913708
QQQ,20240201,202402,QQQ,10:35:00,10:36:00,13:36:00,180,0.0024500000000000632,1,420.1,420.79,16.411187072341605,16.411187072341605,15.411187072341605,14.411187072341605,13.411187072341605,15.411187072341605
QQQ,20240202,202402,QQQ,10:35:00,10:36:00,13:36:00,180,0.005850000000000105,1,425.54,428.71,74.21749021737504,74.21749021737504,73.21749021737504,72.21749021737504,71.21749021737504,73.21749021737504
QQQ,20240205,202402,QQQ,10:35:00,10:36:00,13:36:00,180,0.003099999999999964,1,426.54,428.43,44.21214963504775,44.21214963504775,43.21214963504775,42.21214963504775,41.21214963504775,43.21214963504775
QQQ,20240206,202402,QQQ,10:35:00,10:36:00,13:36:00,180,-0.0008500000000000174,-1,427.5,426.59,-21.309237769948098,21.309237769948098,20.309237769948098,19.309237769948098,18.309237769948098,20.309237769948098
QQQ,20240207,202402,QQQ,10:35:00,10:36:00,13:36:00,180,0.0007000000000000062,1,432.1,432.11,0.23142523230412895,0.23142523230412895,-0.7685747676958711,-1.768574767695871,-2.768574767695871,-0.7685747676958711
QQQ,20240208,202402,QQQ,10:35:00,10:36:00,13:36:00,180,0.0049500000000000655,1,432.62,433.26,14.782651557896838,14.782651557896838,13.782651557896838,12.782651557896838,11.782651557896838,13.782651557896838
QQQ,20240209,202402,QQQ,10:35:00,10:36:00,13:36:00,180,-0.0010000000000000009,-1,435.82,437.06,28.411713732308154,-28.411713732308154,-29.411713732308154,-30.411713732308154,-31.411713732308154,-29.411713732308154
QQQ,20240212,202402,QQQ,10:35:00,10:36:00,13:36:00,180,0.00019999999999997797,1,437.19,437.01,-4.1180508474896,-4.1180508474896,-5.1180508474896,-6.1180508474896,-7.1180508474896,-5.1180508474896
QQQ,20240213,202402,QQQ,10:35:00,10:36:00,13:36:00,180,0.00550000000000006,1,430.13,428.5,-37.967505399992675,-37.967505399992675,-38.967505399992675,-39.967505399992675,-40.967505399992675,-38.967505399992675
QQQ,20240214,202402,QQQ,10:35:00,10:36:00,13:36:00,180,-0.0023999999999999855,-1,432.07,431.34,-16.90969930729491,16.90969930729491,15.909699307294911,14.909699307294911,13.909699307294911,15.909699307294911
QQQ,20240215,202402,QQQ,10:35:00,10:36:00,13:36:00,180,-0.002349999999999991,-1,432.23,434.57,53.99182474563067,-53.99182474563067,-54.99182474563067,-55.99182474563067,-56.99182474563067,-54.99182474563067
QQQ,20240216,202402,QQQ,10:35:00,10:36:00,13:36:00,180,0.0008499999999999619,1,430.84,432.87,47.006604947047585,47.006604947047585,46.006604947047585,45.006604947047585,44.006604947047585,46.006604947047585
QQQ,20240220,202402,QQQ,10:35:00,10:36:00,13:36:00,180,0.002950000000000008,1,425.01,424.28,-17.190834220998156,-17.190834220998156,-18.190834220998156,-19.190834220998156,-20.190834220998156,-18.190834220998156
QQQ,20240221,202402,QQQ,10:35:00,10:36:00,13:36:00,180,0.005250000000000032,1,423.94,423.71,-5.426768256817053,-5.426768256817053,-6.426768256817053,-7.426768256817053,-8.426768256817052,-6.426768256817053
QQQ,20240222,202402,QQQ,10:35:00,10:36:00,13:36:00,180,-0.006699999999999928,-1,436.07,437.78,39.13720164104247,-39.13720164104247,-40.13720164104247,-41.13720164104247,-42.13720164104247,-40.13720164104247
QQQ,20240223,202402,QQQ,10:35:00,10:36:00,13:36:00,180,-0.00129999999999994,-1,438.4,438.3,-2.281282090422435,2.281282090422435,1.281282090422435,0.2812820904224349,-0.7187179095775651,1.281282090422435
QQQ,20240226,202402,QQQ,10:35:00,10:36:00,13:36:00,180,0.004250000000000004,1,437.98,436.89,-24.91800070845397,-24.91800070845397,-25.91800070845397,-26.91800070845397,-27.91800070845397,-25.91800070845397
QQQ,20240227,202402,QQQ,10:35:00,10:36:00,13:36:00,180,-0.0007000000000000062,-1,437.32,435.9,-32.523333219371985,32.523333219371985,31.523333219371985,30.523333219371985,29.523333219371985,31.523333219371985
QQQ,20240228,202402,QQQ,10:35:00,10:36:00,13:36:00,180,-0.003699999999999981,-1,435.4,435.97,13.082848418042884,-13.082848418042884,-14.082848418042884,-15.082848418042884,-16.082848418042886,-14.082848418042884
QQQ,20240229,202402,QQQ,10:35:00,10:36:00,13:36:00,180,0.0020999999999999908,1,438.02,438.49,10.724351006748572,10.724351006748572,9.724351006748572,8.724351006748572,7.724351006748572,9.724351006748572
QQQ,20240301,202403,QQQ,10:35:00,10:36:00,13:36:00,180,0.0067000000000000115,1,441.52,445.24,83.90143493779382,83.90143493779382,82.90143493779382,81.90143493779382,80.90143493779382,82.90143493779382
QQQ,20240304,202403,QQQ,10:35:00,10:36:00,13:36:00,180,-0.008899999999999963,-1,445.24,444.78,-10.336847283416938,10.336847283416938,9.336847283416938,8.336847283416938,7.3368472834169385,9.336847283416938
QQQ,20240305,202403,QQQ,10:35:00,10:36:00,13:36:00,180,0.004449999999999926,1,436.54,436.11,-9.855040045882571,-9.855040045882571,-10.855040045882571,-11.855040045882571,-12.855040045882571,-10.855040045882571
QQQ,20240306,202403,QQQ,10:35:00,10:36:00,13:36:00,180,0.00034999999999996145,1,438.77,439.65,20.035980382725956,20.035980382725956,19.035980382725956,18.035980382725956,17.035980382725956,19.035980382725956
QQQ,20240307,202403,QQQ,10:35:00,10:36:00,13:36:00,180,-0.0012499999999999456,-1,443.61,446.13,56.64591315195968,-56.64591315195968,-57.64591315195968,-58.64591315195968,-59.64591315195968,-57.64591315195968
QQQ,20240308,202403,QQQ,10:35:00,10:36:00,13:36:00,180,0.0030000000000000304,1,447.7,438.83,-200.1127090572939,-200.1127090572939,-201.1127090572939,-202.1127090572939,-203.1127090572939,-201.1127090572939
QQQ,20240311,202403,QQQ,10:35:00,10:36:00,13:36:00,180,-0.0028000000000000247,-1,437.63,437.88,5.710957197399453,-5.710957197399453,-6.710957197399453,-7.710957197399453,-8.710957197399452,-6.710957197399453
QQQ,20240312,202403,QQQ,10:35:00,10:36:00,13:36:00,180,-0.004200000000000037,-1,441.67,441.69,0.45281651882317675,-0.45281651882317675,-1.4528165188231768,-2.4528165188231768,-3.4528165188231768,-1.4528165188231768
QQQ,20240313,202403,QQQ,10:35:00,10:36:00,13:36:00,180,0.0008500000000000174,1,440.74,441.24,11.338126795704174,11.338126795704174,10.338126795704174,9.338126795704174,8.338126795704174,10.338126795704174
QQQ,20240314,202403,QQQ,10:35:00,10:36:00,13:36:00,180,0.0018000000000000516,1,440.63,438.39,-50.96595865210296,-50.96595865210296,-51.96595865210296,-52.96595865210296,-53.96595865210296,-51.96595865210296
QQQ,20240315,202403,QQQ,10:35:00,10:36:00,13:36:00,180,0.005350000000000049,1,435.38,433.92,-33.590276608141224,-33.590276608141224,-34.590276608141224,-35.590276608141224,-36.590276608141224,-34.590276608141224
QQQ,20240318,202403,QQQ,10:35:00,10:36:00,13:36:00,180,-0.000250000000000028,-1,440.47,438.47,-45.509442097246286,45.509442097246286,44.509442097246286,43.509442097246286,42.509442097246286,44.509442097246286
QQQ,20240319,202403,QQQ,10:35:00,10:36:00,13:36:00,180,-0.003899999999999876,-1,434.59,438.15,81.58259608315784,-81.58259608315784,-82.58259608315784,-83.58259608315784,-84.58259608315784,-82.58259608315784
QQQ,20240320,202403,QQQ,10:35:00,10:36:00,13:36:00,180,0.006949999999999984,1,438.72,438.59,-2.963604676831162,-2.963604676831162,-3.963604676831162,-4.963604676831162,-5.963604676831162,-3.963604676831162
QQQ,20240321,202403,QQQ,10:35:00,10:36:00,13:36:00,180,0.0022500000000000298,1,447.78,447.97,4.242255157121035,4.242255157121035,3.2422551571210354,2.2422551571210354,1.2422551571210354,3.2422551571210354
QQQ,20240322,202403,QQQ,10:35:00,10:36:00,13:36:00,180,0.0034999999999999754,1,444.8,446.8,44.86324258673106,44.86324258673106,43.86324258673106,42.86324258673106,41.86324258673106,43.86324258673106
QQQ,20240325,202403,QQQ,10:35:00,10:36:00,13:36:00,180,-0.0022000000000000353,-1,445.21,445.55,7.63393094687323,-7.63393094687323,-8.63393094687323,-9.63393094687323,-10.63393094687323,-8.63393094687323
QQQ,20240326,202403,QQQ,10:35:00,10:36:00,13:36:00,180,0.001449999999999979,1,445.87,445.9,0.6728192249414893,0.6728192249414893,-0.32718077505851073,-1.3271807750585107,-2.327180775058511,-0.32718077505851073
QQQ,20240327,202403,QQQ,10:35:00,10:36:00,13:36:00,180,-0.006649999999999934,-1,443.06,442.97,-2.0315339279595133,2.0315339279595133,1.0315339279595133,0.031533927959513264,-0.9684660720404867,1.0315339279595133
QQQ,20240328,202403,QQQ,10:35:00,10:36:00,13:36:00,180,0.003950000000000037,1,444.86,443.82,-23.405510977529474,-23.405510977529474,-24.405510977529474,-25.405510977529474,-26.405510977529474,-24.405510977529474
QQQ,20240401,202404,QQQ,10:35:00,10:36:00,13:36:00,180,0.00495000000000001,1,445.53,443.79,-39.13107138709332,-39.13107138709332,-40.13107138709332,-41.13107138709332,-42.13107138709332,-40.13107138709332
QQQ,20240402,202404,QQQ,10:35:00,10:36:00,13:36:00,180,0.00014999999999998348,1,439.0,439.86,19.570813883789267,19.570813883789267,18.570813883789267,17.570813883789267,16.570813883789267,18.570813883789267
QQQ,20240403,202404,QQQ,10:35:00,10:36:00,13:36:00,180,-0.0032500000000000306,-1,443.28,443.15,-2.933113746872837,2.933113746872837,1.933113746872837,0.933113746872837,-0.06688625312716301,1.933113746872837
QQQ,20240404,202404,QQQ,10:35:00,10:36:00,13:36:00,180,0.001700000000000007,1,445.28,446.29,22.656671535568755,22.656671535568755,21.656671535568755,20.656671535568755,19.656671535568755,21.656671535568755
QQQ,20240405,202404,QQQ,10:35:00,10:36:00,13:36:00,180,-0.005400000000000016,-1,438.57,442.43,87.62825652266133,-87.62825652266133,-88.62825652266133,-89.62825652266133,-90.62825652266133,-88.62825652266133
QQQ,20240408,202404,QQQ,10:35:00,10:36:00,13:36:00,180,0.00020000000000003348,1,442.2,440.72,-33.52515258884768,-33.52515258884768,-34.52515258884768,-35.52515258884768,-36.52515258884768,-34.52515258884768
QQQ,20240409,202404,QQQ,10:35:00,10:36:00,13:36:00,180,0.006000000000000005,1,439.42,440.22,18.18926425733724,18.18926425733724,17.18926425733724,16.18926425733724,15.18926425733724,17.18926425733724
QQQ,20240410,202404,QQQ,10:35:00,10:36:00,13:36:00,180,-0.005250000000000032,-1,438.28,436.95,-30.39203463639176,30.39203463639176,29.39203463639176,28.39203463639176,27.39203463639176,29.39203463639176
QQQ,20240411,202404,QQQ,10:35:00,10:36:00,13:36:00,180,-0.003249999999999975,-1,439.07,443.71,105.1234221481907,-105.1234221481907,-106.1234221481907,-107.1234221481907,-108.1234221481907,-106.1234221481907
QQQ,20240412,202404,QQQ,10:35:00,10:36:00,13:36:00,180,0.0010000000000000009,1,440.28,437.04,-73.86164067728672,-73.86164067728672,-74.86164067728672,-75.86164067728672,-76.86164067728672,-74.86164067728672
QQQ,20240415,202404,QQQ,10:35:00,10:36:00,13:36:00,180,0.0020499999999999685,1,439.23,432.8,-147.47466341228804,-147.47466341228804,-148.47466341228804,-149.47466341228804,-150.47466341228804,-148.47466341228804
QQQ,20240416,202404,QQQ,10:35:00,10:36:00,13:36:00,180,-0.0015999999999999626,-1,430.84,431.28,10.207396608437806,-10.207396608437806,-11.207396608437806,-12.207396608437806,-13.207396608437806,-11.207396608437806
QQQ,20240417,202404,QQQ,10:35:00,10:36:00,13:36:00,180,0.003150000000000014,1,430.28,427.37,-67.86011000065551,-67.86011000065551,-68.86011000065551,-69.86011000065551,-70.86011000065551,-68.86011000065551
QQQ,20240418,202404,QQQ,10:35:00,10:36:00,13:36:00,180,-0.01034999999999997,-1,426.76,423.99,-65.11924275091316,65.11924275091316,64.11924275091316,63.11924275091316,62.11924275091316,64.11924275091316
QQQ,20240419,202404,QQQ,10:35:00,10:36:00,13:36:00,180,-0.0004000000000000392,-1,419.24,416.88,-56.451377010174575,56.451377010174575,55.451377010174575,54.451377010174575,53.451377010174575,55.451377010174575
QQQ,20240422,202404,QQQ,10:35:00,10:36:00,13:36:00,180,0.006500000000000089,1,415.19,418.78,86.09475580954397,86.09475580954397,85.09475580954397,84.09475580954397,83.09475580954397,85.09475580954397
QQQ,20240423,202404,QQQ,10:35:00,10:36:00,13:36:00,180,-0.00585000000000005,-1,424.62,424.88,6.121247983954446,-6.121247983954446,-7.121247983954446,-8.121247983954447,-9.121247983954447,-7.121247983954446
QQQ,20240424,202404,QQQ,10:35:00,10:36:00,13:36:00,180,-0.0011499999999999566,-1,427.86,426.58,-29.961166553910463,29.961166553910463,28.961166553910463,27.961166553910463,26.961166553910463,28.961166553910463
QQQ,20240425,202404,QQQ,10:35:00,10:36:00,13:36:00,180,-0.0028499999999998527,-1,420.16,423.14,70.67502440739936,-70.67502440739936,-71.67502440739936,-72.67502440739936,-73.67502440739936,-71.67502440739936
QQQ,20240426,202404,QQQ,10:35:00,10:36:00,13:36:00,180,-0.0006499999999999839,-1,430.8,432.4,37.07140482819584,-37.07140482819584,-38.07140482819584,-39.07140482819584,-40.07140482819584,-38.07140482819584
QQQ,20240429,202404,QQQ,10:35:00,10:36:00,13:36:00,180,-0.0042999999999999705,-1,432.61,433.21,13.859695919371703,-13.859695919371703,-14.859695919371703,-15.859695919371703,-16.859695919371703,-14.859695919371703
QQQ,20240430,202404,QQQ,10:35:00,10:36:00,13:36:00,180,0.0006499999999999007,1,431.04,427.9,-73.11369799228142,-73.11369799228142,-74.11369799228142,-75.11369799228142,-76.11369799228142,-74.11369799228142
QQQ,20240501,202405,QQQ,10:35:00,10:36:00,13:36:00,180,0.0010000000000000564,1,422.77,422.08,-16.334264151380264,-16.334264151380264,-17.334264151380264,-18.334264151380264,-19.334264151380264,-17.334264151380264
QQQ,20240502,202405,QQQ,10:35:00,10:36:00,13:36:00,180,-0.0006499999999998729,-1,423.41,425.2,42.1866971811388,-42.1866971811388,-43.1866971811388,-44.1866971811388,-45.1866971811388,-43.1866971811388
QQQ,20240503,202405,QQQ,10:35:00,10:36:00,13:36:00,180,-0.00030000000000002247,-1,433.82,435.04,28.082793586706746,-28.082793586706746,-29.082793586706746,-30.082793586706746,-31.082793586706746,-29.082793586706746
QQQ,20240506,202405,QQQ,10:35:00,10:36:00,13:36:00,180,-0.0009000000000000119,-1,437.82,438.33,11.641843465190977,-11.641843465190977,-12.641843465190977,-13.641843465190977,-14.641843465190977,-12.641843465190977
QQQ,20240507,202405,QQQ,10:35:00,10:36:00,13:36:00,180,-0.00745000000000004,-1,440.46,441.69,27.886431946819755,-27.886431946819755,-28.886431946819755,-29.886431946819755,-30.886431946819755,-28.886431946819755
QQQ,20240508,202405,QQQ,10:35:00,10:36:00,13:36:00,180,0.0015499999999999958,1,440.42,439.3,-25.4626609631227,-25.4626609631227,-26.4626609631227,-27.4626609631227,-28.4626609631227,-26.4626609631227
QQQ,20240509,202405,QQQ,10:35:00,10:36:00,13:36:00,180,-0.0031499999999999306,-1,440.29,441.04,17.01973565054142,-17.01973565054142,-18.01973565054142,-19.01973565054142,-20.01973565054142,-18.01973565054142
QQQ,20240510,202405,QQQ,10:35:00,10:36:00,13:36:00,180,-0.0015499999999999958,-1,441.47,441.44,-0.6795709644601011,0.6795709644601011,-0.3204290355398989,-1.3204290355398989,-2.320429035539899,-0.3204290355398989
QQQ,20240513,202405,QQQ,10:35:00,10:36:00,13:36:00,180,-0.00030000000000002247,-1,443.16,442.85,-6.997663968801899,6.997663968801899,5.997663968801899,4.997663968801899,3.9976639688018993,5.997663968801899
QQQ,20240514,202405,QQQ,10:35:00,10:36:00,13:36:00,180,-0.0022500000000000575,-1,444.2,443.86,-7.657140657439885,7.657140657439885,6.657140657439885,5.657140657439885,4.657140657439885,6.657140657439885
QQQ,20240515,202405,QQQ,10:35:00,10:36:00,13:36:00,180,0.0024500000000000355,1,449.24,451.97,60.58539853282416,60.58539853282416,59.58539853282416,58.58539853282416,57.58539853282416,59.58539853282416
QQQ,20240516,202405,QQQ,10:35:00,10:36:00,13:36:00,180,0.0050000000000000044,1,453.66,453.15,-11.248222974428995,-11.248222974428995,-12.248222974428995,-13.248222974428995,-14.248222974428995,-12.248222974428995
QQQ,20240517,202405,QQQ,10:35:00,10:36:00,13:36:00,180,-0.002650000000000041,-1,452.59,451.25,-29.651287435206523,29.651287435206523,28.651287435206523,27.651287435206523,26.651287435206523,28.651287435206523
QQQ,20240520,202405,QQQ,10:35:00,10:36:00,13:36:00,180,0.0008999999999999841,1,454.48,454.4,-1.7604084192994667,-1.7604084192994667,-2.7604084192994667,-3.7604084192994667,-4.760408419299466,-2.7604084192994667
QQQ,20240521,202405,QQQ,10:35:00,10:36:00,13:36:00,180,0.002099999999999963,1,454.46,454.84,8.358078128703037,8.358078128703037,7.358078128703037,6.358078128703037,5.358078128703037,7.358078128703037
QQQ,20240522,202405,QQQ,10:35:00,10:36:00,13:36:00,180,0.0023000000000000242,1,456.19,455.94,-5.481674898538148,-5.481674898538148,-6.481674898538148,-7.481674898538148,-8.481674898538149,-6.481674898538148
QQQ,20240523,202405,QQQ,10:35:00,10:36:00,13:36:00,180,-0.0006000000000000449,-1,458.53,456.67,-40.646909109804156,40.646909109804156,39.646909109804156,38.646909109804156,37.646909109804156,39.646909109804156
QQQ,20240524,202405,QQQ,10:35:00,10:36:00,13:36:00,180,0.004599999999999993,1,456.95,458.35,30.591086895740155,30.591086895740155,29.591086895740155,28.591086895740155,27.591086895740155,29.591086895740155
QQQ,20240528,202405,QQQ,10:35:00,10:36:00,13:36:00,180,0.0028499999999999637,1,458.51,459.52,22.003647103071923,22.003647103071923,21.003647103071923,20.003647103071923,19.003647103071923,21.003647103071923
QQQ,20240529,202405,QQQ,10:35:00,10:36:00,13:36:00,180,-0.0072500000000000064,-1,457.93,457.01,-20.110615123794478,20.110615123794478,19.110615123794478,18.110615123794478,17.110615123794478,19.110615123794478
QQQ,20240530,202405,QQQ,10:35:00,10:36:00,13:36:00,180,0.0046499999999999875,1,453.66,454.2,11.896108732245324,11.896108732245324,10.896108732245324,9.896108732245324,8.896108732245324,10.896108732245324
QQQ,20240531,202405,QQQ,10:35:00,10:36:00,13:36:00,180,0.0068500000000000505,1,446.17,445.66,-11.437158552496307,-11.437158552496307,-12.437158552496307,-13.437158552496307,-14.437158552496307,-12.437158552496307
QQQ,20240603,202406,QQQ,10:35:00,10:36:00,13:36:00,180,0.004900000000000043,1,453.28,450.62,-58.85623804966603,-58.85623804966603,-59.85623804966603,-60.85623804966603,-61.85623804966603,-59.85623804966603
QQQ,20240604,202406,QQQ,10:35:00,10:36:00,13:36:00,180,-0.004049999999999915,-1,452.47,452.46,-0.22101156996546192,0.22101156996546192,-0.7789884300345381,-1.778988430034538,-2.778988430034538,-0.7789884300345381
QQQ,20240605,202406,QQQ,10:35:00,10:36:00,13:36:00,180,-0.005049999999999943,-1,460.02,461.99,42.73279026979007,-42.73279026979007,-43.73279026979007,-44.73279026979007,-45.73279026979007,-43.73279026979007
QQQ,20240606,202406,QQQ,10:35:00,10:36:00,13:36:00,180,-0.004149999999999959,-1,463.85,463.71,-3.018672669436871,3.018672669436871,2.018672669436871,1.0186726694368708,0.018672669436870848,2.018672669436871
QQQ,20240607,202406,QQQ,10:35:00,10:36:00,13:36:00,180,-0.0049000000000000155,-1,463.23,465.24,43.29710469955572,-43.29710469955572,-44.29710469955572,-45.29710469955572,-46.29710469955572,-44.29710469955572
QQQ,20240610,202406,QQQ,10:35:00,10:36:00,13:36:00,180,0.0009500000000000342,1,462.77,463.66,19.213546059474,19.213546059474,18.213546059474,17.213546059474,16.213546059474,18.213546059474
QQQ,20240611,202406,QQQ,10:35:00,10:36:00,13:36:00,180,0.0004499999999999782,1,464.32,465.36,22.37329906683007,22.37329906683007,21.37329906683007,20.37329906683007,19.37329906683007,21.37329906683007
QQQ,20240612,202406,QQQ,10:35:00,10:36:00,13:36:00,180,-0.0005499999999999949,-1,475.2,474.71,-10.316767766657415,10.316767766657415,9.316767766657415,8.316767766657415,7.316767766657415,9.316767766657415
QQQ,20240613,202406,QQQ,10:35:00,10:36:00,13:36:00,180,-0.002050000000000024,-1,475.83,475.97,2.9417945158576133,-2.9417945158576133,-3.9417945158576133,-4.941794515857613,-5.941794515857613,-3.9417945158576133
QQQ,20240614,202406,QQQ,10:35:00,10:36:00,13:36:00,180,0.010500000000000037,1,477.1,478.72,33.89762823996398,33.89762823996398,32.89762823996398,31.89762823996398,30.89762823996398,32.89762823996398
QQQ,20240617,202406,QQQ,10:35:00,10:36:00,13:36:00,180,-2.7755575615628914e-17,-1,479.74,484.97,108.42742873355199,-108.42742873355199,-109.42742873355199,-110.42742873355199,-111.42742873355199,-109.42742873355199
QQQ,20240618,202406,QQQ,10:35:00,10:36:00,13:36:00,180,-0.0049000000000000155,-1,485.0,485.52,10.71590590116437,-10.71590590116437,-11.71590590116437,-12.71590590116437,-13.71590590116437,-11.71590590116437
QQQ,20240620,202406,QQQ,10:35:00,10:36:00,13:36:00,180,-0.0040000000000000036,-1,484.65,479.82,-100.15947366763362,100.15947366763362,99.15947366763362,98.15947366763362,97.15947366763362,99.15947366763362
QQQ,20240621,202406,QQQ,10:35:00,10:36:00,13:36:00,180,-0.0033500000000000196,-1,479.76,479.59,-3.5440663319834584,3.5440663319834584,2.5440663319834584,1.5440663319834584,0.5440663319834584,2.5440663319834584
QQQ,20240624,202406,QQQ,10:35:00,10:36:00,13:36:00,180,0.005700000000000011,1,478.52,475.44,-64.57316244298268,-64.57316244298268,-65.57316244298268,-66.57316244298268,-67.57316244298268,-65.57316244298268
QQQ,20240625,202406,QQQ,10:35:00,10:36:00,13:36:00,180,0.0025999999999999635,1,477.21,477.5,6.075143424061095,6.075143424061095,5.075143424061095,4.075143424061095,3.0751434240610953,5.075143424061095
QQQ,20240626,202406,QQQ,10:35:00,10:36:00,13:36:00,180,-0.00010000000000001674,-1,480.06,479.31,-15.63526382497691,15.63526382497691,14.63526382497691,13.63526382497691,12.63526382497691,14.63526382497691
QQQ,20240627,202406,QQQ,10:35:00,10:36:00,13:36:00,180,-0.0010500000000000231,-1,481.73,481.7,-0.6227748774636108,0.6227748774636108,-0.3772251225363892,-1.3772251225363892,-2.377225122536389,-0.3772251225363892
QQQ,20240628,202406,QQQ,10:35:00,10:36:00,13:36:00,180,0.0004999999999999727,1,485.94,481.73,-87.01368365032077,-87.01368365032077,-88.01368365032077,-89.01368365032077,-90.01368365032077,-88.01368365032077
QQQ,20240701,202407,QQQ,10:35:00,10:36:00,13:36:00,180,-0.00040000000000001146,-1,478.85,480.81,40.84785705965296,-40.84785705965296,-41.84785705965296,-42.84785705965296,-43.84785705965296,-41.84785705965296
QQQ,20240702,202407,QQQ,10:35:00,10:36:00,13:36:00,180,-0.008800000000000002,-1,482.83,485.0,44.84266113494377,-44.84266113494377,-45.84266113494377,-46.84266113494377,-47.84266113494377,-45.84266113494377
