direction,config_id,scope,trades,top5_trade_gross_profit_share,top5_day_gross_profit_share,concentration_pass
D0_K1,S80,POOLED,1139,0.04683857490305795,0.10459489783475898,True
D0_K1,S80,SPXW,503,0.09750650706446222,0.12955151468454582,True
D0_K1,S80,QQQ,392,0.11796464048078595,0.1337414230814338,True
D0_K1,S80,SPY,244,0.15296121348745007,0.15296121348745007,True
