ticker,month,test_month,train_months,train_month_max,first_val_month,val_months,val_month_max,deploy_config,train_rows,val_rows,test_rows,val_score,abstained_invalid_val,val_trades,val_win_rate,val_profit_factor,val_pnl_return,val_avg_return,val_max_drawdown,val_call_rate,val_days_with_trades,val_daily_win_rate,val_median_daily_return,val_daily_max_drawdown,val_top5_day_return,val_top5_share_of_pnl,val_min_month_trades,val_positive_month_rate,test_trades,test_win_rate,test_profit_factor,test_pnl_return,test_avg_return,test_max_drawdown,test_call_rate,test_days_with_trades,test_daily_win_rate,test_median_daily_return,test_daily_max_drawdown,test_top5_day_return,test_top5_share_of_pnl,test_min_month_trades,test_positive_month_rate
SPXW,202601,202601,"202501,202502,202503,202504,202505,202506",202506,202507,"202507,202508,202509,202510,202511,202512",202512,thr0.100_maxday3,12659,4797,779,6.500714652887459,False,355,0.48169014084507045,1.29686295081279,23.53086739275696,0.06628413350072383,-8.286951772201625,0.5183098591549296,124,0.5,0.01157544392313653,-8.286951772201594,19.282123426607377,0.819439551664917,50,0.6666666666666666,60,0.36666666666666664,0.8691277596384883,-2.0089415777026485,-0.03348235962837747,-5.069598867532283,0.5666666666666667,20,0.45,-0.07836174337885865,-5.069598867532283,8.001175946709564,-3.982781796899945,60,0.0
SPXW,202602,202602,"202501,202502,202503,202504,202505,202506,202507",202507,202508,"202508,202509,202510,202511,202512,202601",202601,thr1.000_maxday1,15189,4713,616,4.812660583261685,False,98,0.3979591836734694,1.183833381530633,5.103063019409009,0.05207207162662254,-3.8768080564988043,0.0,98,0.3979591836734694,-0.28451267422662174,-3.8768080564988043,10.0,1.9596073891241323,12,0.6666666666666666,11,0.2727272727272727,0.5062899991454151,-1.6082233508540094,-0.14620212280490993,-2.128384718706047,0.0,11,0.2727272727272727,-0.2932331215244218,-2.128384718706047,1.2542303175585148,-0.779885652631822,11,0.0
SPXW,202603,202603,"202501,202502,202503,202504,202505,202506,202507,202508",202508,202509,"202509,202510,202511,202512,202601,202602",202602,thr0.452_maxday3,17508,4551,793,7.3490646110296085,False,67,0.5373134328358209,2.357137666774557,15.026062184907204,0.22426958484936124,-2.5945979310152385,1.0,38,0.5263157894736842,0.20233331407819466,-2.501166898233019,12.90528517976546,0.8588600939458417,4,0.8333333333333334,28,0.42857142857142855,1.5175427986764853,3.11065227444813,0.11109472408743322,-5.935509181560336,1.0,11,0.36363636363636365,-0.156788894505286,-5.888432804785517,8.952505839030184,2.878015621536636,28,1.0
SPXW,202604,202604,"202501,202502,202503,202504,202505,202506,202507,202508,202509",202509,202510,"202510,202511,202512,202601,202602,202603",202603,thr0.174_maxday1,19937,4530,793,6.30624940669463,False,125,0.44,1.5197596689263924,15.517049220506275,0.1241363937640502,-4.304698113279954,0.32,125,0.44,-0.1081705494874805,-4.304698113279954,10.0,0.6444524250644692,19,0.6666666666666666,18,0.3333333333333333,0.6420484960623892,-2.0568620516251777,-0.11427011397917654,-2.843422044875942,0.2777777777777778,18,0.3333333333333333,-0.3505771960919163,-2.843422044875942,3.487113741144106,-1.695356155940964,18,0.0
SPXW,202605,202605,"202501,202502,202503,202504,202505,202506,202507,202508,202509,202510",202510,202511,"202511,202512,202601,202602,202603,202604",202604,thr0.055_maxday2,22443,4471,783,8.586947372229778,False,243,0.5308641975308642,1.7177428523197047,35.410896410965094,0.14572385354306622,-6.303032049399915,0.522633744855967,123,0.5934959349593496,0.2765192576220399,-6.303032049399915,16.30779836588979,0.46053051514505094,37,0.8333333333333334,40,0.475,1.2830697687811141,2.738064698897405,0.06845161747243513,-4.543948036320549,0.6,20,0.5,-0.10020972860407773,-4.543948036320551,9.417351422506844,3.4394188808975663,40,1.0
SPXW,202606,202606,"202501,202502,202503,202504,202505,202506,202507,202508,202509,202510,202511",202511,202512,"202512,202601,202602,202603,202604,202605",202605,thr0.300_maxday1,24362,4606,736,5.415209523145951,False,78,0.5128205128205128,1.3515466453565124,5.484265115916711,0.07031109122970142,-2.490108156434393,0.6025641025641025,78,0.5128205128205128,0.030473740399048155,-2.490108156434393,7.219064828368858,1.3163230944866842,5,0.8333333333333334,13,0.6153846153846154,3.9450179768731375,6.27621537857228,0.4827857983517138,-1.1999999999999993,0.15384615384615385,13,0.6153846153846154,0.34910019238233425,-1.1999999999999993,7.446877957354051,1.1865236465240736,13,1.0
QQQ,202601,202601,"202501,202502,202503,202504,202505,202506",202506,202507,"202507,202508,202509,202510,202511,202512",202512,thr-999.000_maxday3,12659,4515,692,6.842715516354762,False,377,0.4986737400530504,1.2769266036450937,21.344747880507047,0.05661736838330782,-5.488039923439048,0.3978779840848806,128,0.515625,0.05923166207497221,-5.1451028176653715,19.04696198047059,0.892348885407314,57,0.6666666666666666,60,0.48333333333333334,1.1174898670428406,1.6275385403470144,0.027125642339116907,-4.3572497983355944,0.36666666666666664,20,0.55,0.21245728309613532,-3.796069957906015,9.385027617825731,5.766393474052363,60,1.0
QQQ,202602,202602,"202501,202502,202503,202504,202505,202506,202507",202507,202508,"202508,202509,202510,202511,202512,202601",202601,thr0.750_maxday1,15189,4410,550,4.021365983067212,False,117,0.3504273504273504,1.0607740616140637,1.6915376001812379,0.014457586326335366,-4.819204344110118,0.0,117,0.3504273504273504,-0.136612018654234,-4.819204344110118,10.0,5.911781091315121,14,0.5,18,0.3888888888888889,1.0748661201349552,0.31551856818011426,0.017528809343339682,-1.802773509928802,0.0,18,0.3888888888888889,-0.13060629810965285,-1.802773509928802,4.345708596212994,13.773226156795436,18,1.0
QQQ,202603,202603,"202501,202502,202503,202504,202505,202506,202507,202508",202508,202509,"202509,202510,202511,202512,202601,202602",202602,thr0.161_maxday3,17508,4205,764,5.018219510594095,False,349,0.5186246418338109,1.1166779176538228,8.380979947629443,0.02401426919091531,-6.027459613172525,0.9742120343839542,122,0.5163934426229508,0.04548293363229716,-5.698856512060063,12.323590715898195,1.4704236011665817,52,0.5,66,0.3333333333333333,0.46466929905248566,-10.830007990472312,-0.1640910301586714,-16.130319213487176,0.9393939393939394,22,0.36363636363636365,-0.9528747624133752,-16.13031921348718,6.854207273117435,-0.6328903246560313,66,0.0
QQQ,202604,202604,"202501,202502,202503,202504,202505,202506,202507,202508,202509",202509,202510,"202510,202511,202512,202601,202602,202603",202603,thr0.500_maxday1,19937,4174,636,5.095059297518291,False,112,0.4017857142857143,1.3122647288472942,8.53817038427135,0.0762336641452799,-5.337156325258023,0.026785714285714284,112,0.4017857142857143,-0.13060629810965285,-5.337156325258023,10.0,1.1712111084620154,12,0.6666666666666666,15,0.3333333333333333,0.4650060997544611,-2.7203219874445304,-0.18135479916296868,-2.7203219874445304,0.0,15,0.3333333333333333,-0.4585635082570547,-2.7203219874445304,2.36444998134992,-0.869180189794769,15,0.0
