min_hold_minutes,stop_loss_pct,take_profit_pct,horizon_minutes,passes,score,overall_trades,overall_win_rate,overall_profit_factor,overall_avg_return,overall_avg_hold_minutes,overall_median_hold_minutes,overall_min_month_trades,overall_avg_month_trades,QQQ_trades,QQQ_win_rate,QQQ_profit_factor,QQQ_avg_return,QQQ_avg_hold_minutes,QQQ_median_hold_minutes,QQQ_min_month_trades,QQQ_avg_month_trades,SPXW_trades,SPXW_win_rate,SPXW_profit_factor,SPXW_avg_return,SPXW_avg_hold_minutes,SPXW_median_hold_minutes,SPXW_min_month_trades,SPXW_avg_month_trades,SPY_trades,SPY_win_rate,SPY_profit_factor,SPY_avg_return,SPY_avg_hold_minutes,SPY_median_hold_minutes,SPY_min_month_trades,SPY_avg_month_trades
20,0.4,1.0,180,False,-46.9040665437113,374,0.2994652406417112,1.0395257539525435,0.01107566581344003,37.68449197860963,26.0,55,62.333333333333336,119,0.33613445378151263,1.1996144362257075,0.05300685869522975,38.35294117647059,26.0,18,19.833333333333332,132,0.29545454545454547,1.048387096774194,0.013636363636363641,35.50757575757576,26.0,18,22.0,123,0.2682926829268293,0.8898467452637288,-0.03223997699598187,39.3739837398374,27.0,19,20.5
20,0.5,0.75,180,False,-46.90615063837898,374,0.3609625668449198,0.83736861342271,-0.05187936118200555,41.88235294117647,30.0,55,62.333333333333336,119,0.3949579831932773,0.9616255136583476,-0.011609088305037676,40.64705882352941,28.0,18,19.833333333333332,132,0.36363636363636365,0.8571428571428571,-0.045454545454545456,38.84848484848485,30.0,18,22.0,123,0.3252032520325203,0.7089664020149242,-0.09773495588431375,46.333333333333336,34.0,19,20.5
30,0.3,0.75,180,False,-47.234801797300726,374,0.2967914438502674,1.0471295119353679,0.009942562812033463,37.24064171122995,30.0,55,62.333333333333336,119,0.3277310924369748,1.1924382704875216,0.03881107976218922,39.378151260504204,30.0,18,19.833333333333332,132,0.2727272727272727,0.9375000000000002,-0.01363636363636364,35.75,30.0,18,22.0,123,0.2926829268292683,1.0344827586206895,0.007317073170731709,36.77235772357724,30.0,19,20.5
10,0.5,1.0,180,False,-47.45776503906991,374,0.32620320855614976,0.9487902235626837,-0.017165142188814007,44.01069518716577,33.0,55,62.333333333333336,119,0.35294117647058826,1.0486553407460313,0.015559969707177749,43.857142857142854,30.0,18,19.833333333333332,132,0.32575757575757575,0.9662921348314607,-0.011363636363636364,40.59090909090909,31.0,18,22.0,123,0.3008130081300813,0.8418114709100324,-0.05505202905504546,47.829268292682926,35.0,19,20.5
10,0.4,0.75,180,False,-47.66430747542302,374,0.34759358288770054,0.9851741938647002,-0.003868980424612974,30.3048128342246,22.0,55,62.333333333333336,119,0.3949579831932773,1.2020318920729347,0.048895113375634604,29.159663865546218,22.0,18,19.833333333333332,132,0.3333333333333333,0.9375000000000001,-0.016666666666666663,28.424242424242426,21.0,18,22.0,123,0.3170731707317073,0.8492405604016141,-0.041183066426876205,33.43089430894309,24.0,19,20.5
40,0.8,1.0,180,False,-48.165449654911235,374,0.38235294117647056,0.7893782302097789,-0.09646757156709361,100.56684491978609,90.0,55,62.333333333333336,119,0.3949579831932773,0.8090912585498202,-0.08476098102357098,104.22689075630252,97.0,18,19.833333333333332,132,0.38636363636363635,0.8112256689978349,-0.08762216394920941,94.12121212121212,81.0,18,22.0,123,0.36585365853658536,0.7477627739026395,-0.11728609254465383,103.9430894308943,87.0,19,20.5
30,0.6,1.0,180,False,-48.70859570965892,374,0.34759358288770054,0.8752953653184379,-0.04756469303064045,66.53743315508021,51.0,55,62.333333333333336,119,0.3697478991596639,0.9366956996481405,-0.02348480620118188,66.5798319327731,54.0,18,19.833333333333332,132,0.3560606060606061,0.9315340955443505,-0.025739489858327757,65.01515151515152,51.5,18,22.0,123,0.3170731707317073,0.7627418938692019,-0.09428366336763919,68.130081300813,50.0,19,20.5
50,0.3,0.75,180,False,-49.33305601268106,374,0.29411764705882354,1.033693415299249,0.007135076181017421,56.080213903743314,50.0,55,62.333333333333336,119,0.3277310924369748,1.1924382704875216,0.03881107976218922,57.0,50.0,18,19.833333333333332,132,0.2727272727272727,0.9375000000000002,-0.013636363636363636,55.84090909090909,50.0,18,22.0,123,0.2845528455284553,0.994318181818182,-0.0012195121951219436,55.447154471544714,50.0,19,20.5
40,0.3,0.5,180,False,-50.32674852939726,374,0.339572192513369,0.8518018689838129,-0.029362250022191127,44.18716577540107,40.0,55,62.333333333333336,119,0.37815126050420167,0.9963296617883116,-0.0006847185571385156,45.23529411764706,40.0,18,19.833333333333332,132,0.3106060606060606,0.750915750915751,-0.051515151515151514,44.18181818181818,40.0,18,22.0,123,0.3333333333333333,0.8333333333333334,-0.033333333333333326,43.17886178861789,40.0,19,20.5
50,1.0,0.75,180,False,-50.371558723600394,374,0.42245989304812837,0.6540748569533665,-0.16072914858806053,136.23529411764707,180.0,55,62.333333333333336,119,0.44537815126050423,0.7057755952938523,-0.13094892577968395,133.9579831932773,180.0,18,19.833333333333332,132,0.42424242424242425,0.6448752667919481,-0.17000110999481494,136.1969696969697,180.0,18,22.0,123,0.3983739837398374,0.6166427780435577,-0.17959051125883466,138.47967479674796,180.0,19,20.5
40,0.6,0.5,180,False,-50.66825564047697,374,0.42245989304812837,0.6088479480784831,-0.13334657471262742,62.51069518716577,46.0,55,62.333333333333336,119,0.44537815126050423,0.6641514772716111,-0.1109884731673502,62.67226890756302,47.0,18,19.833333333333332,132,0.4090909090909091,0.5829715938034533,-0.14484348267974478,63.03787878787879,46.5,18,22.0,123,0.4146341463414634,0.5854930710201863,-0.14263943838928195,61.78861788617886,45.0,19,20.5
50,1.0,0.5,180,False,-50.76564430090453,374,0.46524064171123,0.5218861164515233,-0.2079552196273632,128.63636363636363,180.0,55,62.333333333333336,119,0.48739495798319327,0.5573371649790504,-0.186124188895258,126.4201680672269,180.0,18,19.833333333333332,132,0.4621212121212121,0.5133622528443682,-0.21707354263647802,128.46969696969697,180.0,18,22.0,123,0.44715447154471544,0.49822470758213716,-0.21929078076490274,130.95934959349594,180.0,19,20.5
50,0.8,0.5,180,False,-50.95565427722257,374,0.45454545454545453,0.5357028317067108,-0.19299302472872004,91.63636363636364,76.0,55,62.333333333333336,119,0.4789915966386555,0.584666774772983,-0.16577966047870743,92.69747899159664,76.0,18,19.833333333333332,132,0.4393939393939394,0.5054976623749766,-0.21289705973223735,88.5909090909091,74.0,18,22.0,123,0.44715447154471544,0.5237889023934591,-0.19796097371479507,93.8780487804878,78.0,19,20.5
30,0.5,0.5,180,False,-52.18306004685681,374,0.3983957219251337,0.6558249643302175,-0.10334994941729966,43.86898395721925,33.0,55,62.333333333333336,119,0.42857142857142855,0.7387799556382505,-0.07463429838907129,45.35294117647059,33.0,18,19.833333333333332,132,0.3787878787878788,0.6097560975609756,-0.12121212121212122,41.46212121212121,32.5,18,22.0,123,0.3902439024390244,0.630851793695533,-0.1119625981607365,45.016260162601625,35.0,19,20.5
50,0.8,0.75,180,False,-52.5393183660767,374,0.4090909090909091,0.666078351999491,-0.14915530478901978,98.40106951871658,85.0,55,62.333333333333336,119,0.4369747899159664,0.7397276291316139,-0.11017939972495233,99.89915966386555,90.0,18,19.833333333333332,132,0.3939393939393939,0.6243301903572477,-0.1753970597322374,94.38636363636364,83.0,18,22.0,123,0.3983739837398374,0.6454217408550488,-0.1587018173916157,101.26016260162602,85.0,19,20.5
20,0.3,1.0,180,False,-52.992466958039934,374,0.2620320855614973,1.158306958752806,0.0350476368575731,31.548128342245988,22.0,55,62.333333333333336,119,0.2773109243697479,1.1979773715012534,0.042922825081784396,33.49579831932773,22.0,18,19.833333333333332,132,0.26515151515151514,1.202749140893471,0.04469696969696969,29.28787878787879,22.0,18,22.0,123,0.24390243902439024,1.0752688172043012,0.017073170731707315,32.08943089430894,23.0,19,20.5
20,0.5,1.0,180,False,-53.550393959734734,374,0.3181818181818182,0.9139241236515822,-0.029197227750311333,46.331550802139034,33.0,55,62.333333333333336,119,0.35294117647058826,1.0486553407460313,0.015559969707177749,46.89915966386555,33.0,18,19.833333333333332,132,0.3181818181818182,0.9333333333333333,-0.022727272727272728,42.43939393939394,32.0,18,22.0,123,0.2845528455284553,0.7769386429927883,-0.07944227295748447,49.959349593495936,36.0,19,20.5
50,1.0,1.0,180,False,-53.945294716034574,374,0.3850267379679144,0.7366412907985945,-0.12756554635919676,141.91176470588235,180.0,55,62.333333333333336,119,0.40336134453781514,0.7577576679987067,-0.11271146454828314,141.94117647058823,180.0,18,19.833333333333332,132,0.38636363636363635,0.7373166046918855,-0.1315107260364366,141.2348484848485,180.0,18,22.0,123,0.36585365853658536,0.7163107859853807,-0.13770271723808344,142.609756097561,180.0,19,20.5
40,0.6,0.75,180,False,-54.036933337146955,374,0.37433155080213903,0.7433801718775124,-0.0947266582673514,68.4572192513369,51.0,55,62.333333333333336,119,0.37815126050420167,0.7511439806625998,-0.09220381660050216,69.6218487394958,55.0,18,19.833333333333332,132,0.3787878787878788,0.7664221559874648,-0.08537378571004785,67.06060606060606,51.5,18,22.0,123,0.36585365853658536,0.7115763439924845,-0.10720468538864521,68.82926829268293,47.0,19,20.5
0,1.0,1.5,180,False,-54.26352772238213,374,0.3342245989304813,0.8706138122862596,-0.06533822453938251,146.66844919786095,180.0,55,62.333333333333336,119,0.3949579831932773,1.0663424484713115,0.03116266931755484,140.89915966386553,180.0,18,19.833333333333332,132,0.3409090909090909,0.9025408646444627,-0.049270694562328896,145.13636363636363,180.0,18,22.0,123,0.2682926829268293,0.6732659919131744,-0.17594408084789157,153.89430894308944,180.0,19,20.5
10,1.0,1.5,180,False,-54.26352772238213,374,0.3342245989304813,0.8706138122862596,-0.06533822453938251,146.6818181818182,180.0,55,62.333333333333336,119,0.3949579831932773,1.0663424484713115,0.03116266931755484,140.89915966386553,180.0,18,19.833333333333332,132,0.3409090909090909,0.9025408646444627,-0.049270694562328896,145.17424242424244,180.0,18,22.0,123,0.2682926829268293,0.6732659919131744,-0.17594408084789157,153.89430894308944,180.0,19,20.5
20,1.0,1.5,180,False,-54.26352772238213,374,0.3342245989304813,0.8706138122862596,-0.06533822453938251,146.87700534759358,180.0,55,62.333333333333336,119,0.3949579831932773,1.0663424484713115,0.03116266931755484,141.21848739495798,180.0,18,19.833333333333332,132,0.3409090909090909,0.9025408646444627,-0.049270694562328896,145.37878787878788,180.0,18,22.0,123,0.2682926829268293,0.6732659919131744,-0.17594408084789157,153.95934959349594,180.0,19,20.5
30,0.3,0.5,180,False,-54.461450469563836,374,0.3342245989304813,0.831573206046861,-0.03364032488850129,34.657754010695186,30.0,55,62.333333333333336,119,0.36134453781512604,0.9262508110394964,-0.014130096708399017,35.9327731092437,30.0,18,19.833333333333332,132,0.3181818181818182,0.7777777777777779,-0.045454545454545456,33.90909090909091,30.0,18,22.0,123,0.3252032520325203,0.8032128514056225,-0.039837398373983736,34.22764227642276,30.0,19,20.5
30,0.4,0.75,180,False,-56.31444975670872,374,0.32085561497326204,0.8725689106416806,-0.03461764352621725,41.93850267379679,31.0,55,62.333333333333336,119,0.3445378151260504,0.9653371311442477,-0.009088079901676318,42.73109243697479,32.0,18,19.833333333333332,132,0.3106060606060606,0.84478021978022,-0.042803030303030294,39.916666666666664,30.0,18,22.0,123,0.3089430894308943,0.8171906714557128,-0.05053265992281115,43.34146341463415,33.0,19,20.5
40,0.4,0.75,180,False,-56.38326697551886,374,0.32085561497326204,0.8725689106416806,-0.034617643526217254,50.52139037433155,40.0,55,62.333333333333336,119,0.33613445378151263,0.9293834965728015,-0.018751945447894814,52.30252100840336,41.0,18,19.833333333333332,132,0.30303030303030304,0.815217391304348,-0.05151515151515151,49.29545454545455,40.0,18,22.0,123,0.3252032520325203,0.8820627358281395,-0.03183347293094122,50.113821138211385,40.0,19,20.5
50,0.8,1.0,180,False,-56.44658244632174,374,0.3716577540106952,0.746779108418188,-0.11814513172589007,103.78877005347593,91.0,55,62.333333333333336,119,0.3949579831932773,0.7919167134473278,-0.09238625412768763,107.72268907563026,98.0,18,19.833333333333332,132,0.3560606060606061,0.7089150716919507,-0.14216761849466397,98.90151515151516,87.0,18,22.0,123,0.36585365853658536,0.7477627739026395,-0.11728609254465383,105.22764227642277,87.0,19,20.5
0,0.8,1.5,180,False,-57.41673080218061,374,0.32085561497326204,0.8767687405367237,-0.06005033603936343,108.1096256684492,105.0,55,62.333333333333336,119,0.3865546218487395,1.1154084822710906,0.05172496517823586,106.16806722689076,104.0,18,19.833333333333332,132,0.3106060606060606,0.852578550221408,-0.07297314188405371,102.99242424242425,95.5,18,22.0,123,0.2682926829268293,0.7014300807778318,-0.15432229110761705,115.47967479674797,113.0,19,20.5
10,0.8,1.5,180,False,-57.41673080218061,374,0.32085561497326204,0.8767687405367237,-0.06005033603936343,108.12299465240642,105.0,55,62.333333333333336,119,0.3865546218487395,1.1154084822710906,0.05172496517823586,106.16806722689076,104.0,18,19.833333333333332,132,0.3106060606060606,0.852578550221408,-0.07297314188405371,103.03030303030303,95.5,18,22.0,123,0.2682926829268293,0.7014300807778318,-0.15432229110761705,115.47967479674797,113.0,19,20.5
20,0.8,1.5,180,False,-57.41673080218061,374,0.32085561497326204,0.8767687405367237,-0.06005033603936343,108.33689839572193,105.0,55,62.333333333333336,119,0.3865546218487395,1.1154084822710906,0.05172496517823586,106.4873949579832,104.0,18,19.833333333333332,132,0.3106060606060606,0.852578550221408,-0.07297314188405371,103.27272727272727,95.5,18,22.0,123,0.2682926829268293,0.7014300807778318,-0.15432229110761705,115.5609756097561,113.0,19,20.5
60,1.0,0.5,180,False,-58.10250223765384,374,0.45187165775401067,0.4932436953485452,-0.2258368720017626,133.62299465240642,180.0,55,62.333333333333336,119,0.4789915966386555,0.5356498913718265,-0.19815828982081582,132.16806722689077,180.0,18,19.833333333333332,132,0.4393939393939394,0.4665760644412208,-0.24881153463344377,134.12878787878788,180.0,18,22.0,123,0.43902439024390244,0.48382644274447373,-0.22795960218185007,134.4878048780488,180.0,19,20.5
50,0.4,0.75,180,False,-58.43997154725626,374,0.3181818181818182,0.8617941305999486,-0.037692509836377674,59.893048128342244,50.0,55,62.333333333333336,119,0.33613445378151263,0.9293834965728015,-0.01875194544789481,60.35294117647059,50.0,18,19.833333333333332,132,0.3106060606060606,0.84478021978022,-0.04280303030303031,59.88636363636363,50.0,18,22.0,123,0.3089430894308943,0.8171906714557128,-0.050532659922811154,59.45528455284553,50.0,19,20.5
40,0.4,0.5,180,False,-58.80196168428111,374,0.3609625668449198,0.6972071267907402,-0.07739839218931886,46.77272727272727,40.0,55,62.333333333333336,119,0.40336134453781514,0.8316379750598777,-0.04018051687646626,47.50420168067227,40.0,18,19.833333333333332,132,0.3333333333333333,0.6250000000000001,-0.09999999999999999,46.54545454545455,40.0,18,22.0,123,0.34959349593495936,0.6573275884216948,-0.08915054610167293,46.3089430894309,40.0,19,20.5
60,0.8,0.5,180,False,-59.02188706651822,374,0.4411764705882353,0.506169098089628,-0.21024221351184333,96.81818181818181,81.0,55,62.333333333333336,119,0.47058823529411764,0.5608014225275032,-0.17825807703840135,99.02521008403362,85.0,18,19.833333333333332,132,0.4166666666666667,0.4596896455384461,-0.2424425142776919,93.61363636363636,81.0,18,22.0,123,0.43902439024390244,0.5083799302167558,-0.20662979513174237,98.1219512195122,79.0,19,20.5
30,0.4,0.5,180,False,-59.4040801896501,374,0.3609625668449198,0.6972071267907402,-0.07739839218931886,37.98663101604278,30.0,55,62.333333333333336,119,0.3865546218487395,0.7746067976609767,-0.05530656729663432,39.075630252100844,30.0,18,19.833333333333332,132,0.3484848484848485,0.6686046511627909,-0.08636363636363635,36.45454545454545,30.0,18,22.0,123,0.34959349593495936,0.6573275884216948,-0.08915054610167293,38.577235772357724,32.0,19,20.5
50,0.3,0.5,180,False,-59.68423476630263,374,0.32620320855614976,0.8018322551812238,-0.04005743718796653,53.839572192513366,50.0,55,62.333333333333336,119,0.36134453781512604,0.9262508110394964,-0.01413009670839902,54.445378151260506,50.0,18,19.833333333333332,132,0.3106060606060606,0.750915750915751,-0.05151515151515152,53.734848484848484,50.0,18,22.0,123,0.3089430894308943,0.7450980392156863,-0.052845528455284535,53.36585365853659,50.0,19,20.5
30,0.4,1.0,180,False,-59.79319419609338,374,0.28342245989304815,0.962272956721555,-0.01079137415333256,44.91711229946524,32.0,55,62.333333333333336,119,0.31932773109243695,1.1082659316275414,0.029477446930523878,46.403361344537814,33.0,18,19.833333333333332,132,0.26515151515151514,0.9072464194435105,-0.027108128390704152,42.71969696969697,31.0,18,22.0,123,0.2682926829268293,0.8898467452637288,-0.03223997699598186,45.83739837398374,33.0,19,20.5
60,1.0,0.75,180,False,-59.85528255532831,374,0.4090909090909091,0.6148574761822896,-0.1818759310006178,141.14705882352942,180.0,55,62.333333333333336,119,0.42857142857142855,0.6470155614574885,-0.15948376022598185,140.26050420168067,180.0,18,19.833333333333332,132,0.4166666666666667,0.6210183504989769,-0.18387797321554847,140.59848484848484,180.0,18,22.0,123,0.3821138211382114,0.5787439446581792,-0.20139136799094967,142.59349593495935,180.0,19,20.5
40,0.4,1.0,180,False,-60.76163082010647,374,0.28342245989304815,0.9622729567215551,-0.010791374153332553,53.48663101604278,40.0,55,62.333333333333336,119,0.2857142857142857,0.9384651819038925,-0.01758137659888788,56.529411764705884,41.0,18,19.833333333333332,132,0.2803030303030303,0.9793989272973651,-0.005896007178582939,51.46212121212121,40.0,18,22.0,123,0.2845528455284553,0.9668887167469953,-0.009475749353705445,52.71544715447155,40.0,19,20.5
50,0.4,1.0,180,False,-60.76163082010647,374,0.28342245989304815,0.962272956721555,-0.010791374153332553,62.32887700534759,50.0,55,62.333333333333336,119,0.2857142857142857,0.9384651819038925,-0.017581376598887873,64.5126050420168,50.0,18,19.833333333333332,132,0.2803030303030303,0.9793989272973651,-0.005896007178582939,61.82575757575758,50.0,18,22.0,123,0.2845528455284553,0.9668887167469953,-0.009475749353705445,60.75609756097561,50.0,19,20.5
40,0.6,1.0,180,False,-61.52535934813911,374,0.3315508021390374,0.8134944323707403,-0.07286292420336604,72.3475935828877,55.0,55,62.333333333333336,119,0.3277310924369748,0.7733126465231174,-0.08954815459277325,74.6890756302521,59.0,18,19.833333333333332,132,0.3484848484848485,0.9004952898722478,-0.037860701979539876,70.02272727272727,54.0,18,22.0,123,0.3170731707317073,0.7627418938692019,-0.09428366336763919,72.57723577235772,52.0,19,20.5
40,0.5,0.5,180,False,-61.93411094453634,374,0.38235294117647056,0.6127441189348571,-0.11939273016596276,52.088235294117645,41.0,55,62.333333333333336,119,0.42016806722689076,0.7135802461362468,-0.0830376597336091,52.596638655462186,42.0,18,19.833333333333332,132,0.3560606060606061,0.5529411764705883,-0.14393939393939395,51.803030303030305,41.0,18,22.0,123,0.37398373983739835,0.5882773458202235,-0.12822276076236253,51.90243902439025,41.0,19,20.5
0,0.4,0.75,180,False,-62.00546553873822,374,0.3502673796791444,0.9969444580369828,-0.000794114114452544,28.315508021390375,21.0,55,62.333333333333336,119,0.40336134453781514,1.245370369426075,0.058558978921853085,27.630252100840337,20.0,18,19.833333333333332,132,0.3333333333333333,0.9375000000000001,-0.016666666666666663,26.62878787878788,20.5,18,22.0,123,0.3170731707317073,0.8492405604016141,-0.0411830664268762,30.788617886178862,22.0,19,20.5
60,0.8,0.75,180,False,-62.152261763685175,374,0.39572192513368987,0.6252179738463984,-0.1702236148127641,103.8288770053476,90.0,55,62.333333333333336,119,0.42016806722689076,0.6767650350152977,-0.13915854980538633,106.78151260504201,91.0,18,19.833333333333332,132,0.38636363636363635,0.6006931249794839,-0.18885304749195772,99.09848484848484,88.5,18,22.0,123,0.3821138211382114,0.6054737752873308,-0.18028587190401937,106.04878048780488,91.0,19,20.5
30,0.5,0.75,180,False,-62.51052279653575,374,0.339572192513369,0.7615451873909014,-0.07861732909644405,49.29144385026738,36.0,55,62.333333333333336,119,0.35294117647058826,0.8017797010831303,-0.06413009670839902,50.714285714285715,36.0,18,19.833333333333332,132,0.3333333333333333,0.75,-0.08333333333333333,45.84090909090909,33.0,18,22.0,123,0.3333333333333333,0.736033166313571,-0.08757235425829749,51.61788617886179,37.0,19,20.5
60,0.3,0.75,180,False,-62.53547040912213,374,0.27807486631016043,0.9523744210792275,-0.010314630728830395,65.86096256684492,60.0,55,62.333333333333336,119,0.3025210084033613,1.0589766462530328,0.012340491526895113,66.3781512605042,60.0,18,19.833333333333332,132,0.26515151515151514,0.8942889902308221,-0.023304472608205173,65.75757575757575,60.0,18,22.0,123,0.2682926829268293,0.9166666666666667,-0.018292682926829257,65.47154471544715,60.0,19,20.5
0,1.0,2.0,180,False,-62.713058762911395,374,0.2994652406417112,0.8956161859241689,-0.054801717145176294,154.6818181818182,180.0,55,62.333333333333336,119,0.36134453781512604,1.1687119830318142,0.08265572065597072,148.0420168067227,180.0,18,19.833333333333332,132,0.2803030303030303,0.8154465478396846,-0.10018367691660206,156.84848484848484,180.0,18,22.0,123,0.2601626016260163,0.7423343553161628,-0.1390864033932112,158.78048780487805,180.0,19,20.5
10,1.0,2.0,180,False,-62.713058762911395,374,0.2994652406417112,0.8956161859241689,-0.054801717145176294,154.69251336898395,180.0,55,62.333333333333336,119,0.36134453781512604,1.1687119830318142,0.08265572065597072,148.0420168067227,180.0,18,19.833333333333332,132,0.2803030303030303,0.8154465478396846,-0.10018367691660206,156.87878787878788,180.0,18,22.0,123,0.2601626016260163,0.7423343553161628,-0.1390864033932112,158.78048780487805,180.0,19,20.5
20,1.0,2.0,180,False,-62.713058762911395,374,0.2994652406417112,0.8956161859241689,-0.054801717145176294,154.81550802139037,180.0,55,62.333333333333336,119,0.36134453781512604,1.1687119830318142,0.08265572065597072,148.15126050420167,180.0,18,19.833333333333332,132,0.2803030303030303,0.8154465478396846,-0.10018367691660206,157.07575757575756,180.0,18,22.0,123,0.2601626016260163,0.7423343553161628,-0.1390864033932112,158.83739837398375,180.0,19,20.5
30,1.0,2.0,180,False,-62.713058762911395,374,0.2994652406417112,0.8956161859241689,-0.054801717145176294,155.57754010695186,180.0,55,62.333333333333336,119,0.36134453781512604,1.1687119830318142,0.08265572065597072,148.74789915966386,180.0,18,19.833333333333332,132,0.2803030303030303,0.8154465478396846,-0.10018367691660206,157.93939393939394,180.0,18,22.0,123,0.2601626016260163,0.7423343553161628,-0.1390864033932112,159.65040650406505,180.0,19,20.5
20,0.3,0.75,180,False,-63.06875269829874,374,0.2994652406417112,1.060668174194663,0.012750049443049508,28.762032085561497,21.0,55,62.333333333333336,119,0.33613445378151263,1.2391779954304014,0.04763460917395393,29.722689075630253,21.0,18,19.833333333333332,132,0.29545454545454547,1.0483870967741935,0.010227272727272724,27.28030303030303,21.0,18,22.0,123,0.2682926829268293,0.9166666666666667,-0.01829268292682927,29.422764227642276,22.0,19,20.5
50,0.6,0.75,180,False,-63.10603656276024,374,0.3609625668449198,0.7009845055040231,-0.11277478660959739,74.0909090909091,56.0,55,62.333333333333336,119,0.3697478991596639,0.7242774416269063,-0.1035483544156282,74.3109243697479,58.0,18,19.833333333333332,132,0.3560606060606061,0.693898568393726,-0.11605560389186602,72.75757575757575,57.0,18,22.0,123,0.35772357723577236,0.6861662717211379,-0.11818029514474276,75.3089430894309,55.0,19,20.5
60,0.3,3.0,180,False,-63.3177016165249,374,0.16042780748663102,1.520591037525763,0.12944910821643685,80.37433155080214,60.0,55,62.333333333333336,119,0.21008403361344538,2.1177001100771013,0.26254994769467427,79.43697478991596,60.0,18,19.833333333333332,132,0.15151515151515152,1.3218786772271198,0.08120121175502329,81.0,60.0,18,22.0,123,0.12195121951219512,1.2032450599597175,0.05245498167169157,80.60975609756098,60.0,19,20.5
60,0.6,0.75,180,False,-63.37517130921596,374,0.3609625668449198,0.698628033305496,-0.11302777157825195,81.94919786096257,63.0,55,62.333333333333336,119,0.3697478991596639,0.7183080422909317,-0.10450286944897329,82.67226890756302,63.0,18,19.833333333333332,132,0.36363636363636365,0.7129119792308914,-0.10754189468188936,80.34848484848484,66.0,18,22.0,123,0.34959349593495936,0.6648803024649746,-0.1271627236408863,82.96747967479675,60.0,19,20.5
60,0.3,1.0,180,False,-63.56400872013836,374,0.24598930481283424,1.0571114160809607,0.012918785562698546,68.27272727272727,60.0,55,62.333333333333336,119,0.2773109243697479,1.1979773715012534,0.0429228250817844,68.5126050420168,60.0,18,19.833333333333332,132,0.24242424242424243,1.0507936538572307,0.01154401224027967,68.16666666666667,60.0,18,22.0,123,0.21951219512195122,0.9375000000000002,-0.014634146341463409,68.15447154471545,60.0,19,20.5
30,1.0,1.5,180,False,-64.78165721733589,374,0.3235294117647059,0.8168308748460634,-0.09414688737216687,149.50534759358288,180.0,55,62.333333333333336,119,0.37815126050420167,0.9600049870383885,-0.019324576214658853,145.9075630252101,180.0,18,19.833333333333332,132,0.32575757575757575,0.8354701687184288,-0.08538022244966162,148.20454545454547,180.0,18,22.0,123,0.2682926829268293,0.6732659919131744,-0.17594408084789157,154.3821138211382,180.0,19,20.5
50,0.3,1.5,180,False,-64.98321744672846,374,0.20588235294117646,1.2185166097402274,0.0519326023659158,64.78877005347593,50.0,55,62.333333333333336,119,0.24369747899159663,1.478067266101198,0.10846904356917932,63.19327731092437,50.0,18,19.833333333333332,132,0.20454545454545456,1.1790826072948875,0.042735622195370894,65.61363636363636,50.0,18,22.0,123,0.17073170731707318,1.0287603187261056,0.00710467455553833,65.44715447154472,50.0,19,20.5
40,1.0,2.0,180,False,-65.20064297930118,374,0.2967914438502674,0.8814591123782801,-0.06251459248153492,157.10695187165774,180.0,55,62.333333333333336,119,0.36134453781512604,1.1687119830318142,0.08265572065597072,150.56302521008402,180.0,18,19.833333333333332,132,0.2727272727272727,0.777931284343026,-0.12203682370295152,159.71212121212122,180.0,18,22.0,123,0.2601626016260163,0.7423343553161628,-0.1390864033932112,160.64227642276424,180.0,19,20.5
50,0.3,3.0,180,False,-65.56171386321489,374,0.15775401069518716,1.483546573742936,0.12062557880467213,73.64171122994652,50.0,55,62.333333333333336,119,0.20168067226890757,1.989031751322669,0.23481885525769944,73.18487394957984,51.0,18,19.833333333333332,132,0.15151515151515152,1.3218786772271198,0.08120121175502329,74.42424242424242,50.0,18,22.0,123,0.12195121951219512,1.2032450599597175,0.05245498167169157,73.2439024390244,50.0,19,20.5
30,0.5,1.0,180,False,-65.97030279464475,374,0.30213903743315507,0.8487109354399462,-0.052401166112805854,52.794117647058826,37.0,55,62.333333333333336,119,0.3277310924369748,0.9330480440999611,-0.022255156343242422,54.63865546218487,37.0,18,19.833333333333332,132,0.2878787878787879,0.8140832468819055,-0.0657444920270678,48.96969696969697,35.5,18,22.0,123,0.2926829268292683,0.8090005533948661,-0.06724715100626497,55.113821138211385,39.0,19,20.5
40,0.5,0.75,180,False,-66.00974723218914,374,0.3342245989304813,0.7433517990840298,-0.08530182107505367,57.098930481283425,43.0,55,62.333333333333336,119,0.35294117647058826,0.8017797010831303,-0.06413009670839902,58.97478991596638,45.0,18,19.833333333333332,132,0.3181818181818182,0.7,-0.10227272727272728,55.083333333333336,42.5,18,22.0,123,0.3333333333333333,0.736033166313571,-0.08757235425829749,57.447154471544714,41.0,19,20.5
0,0.8,2.0,180,False,-66.41657630813884,374,0.28609625668449196,0.8962446035972436,-0.05253375606070621,115.53208556149733,113.0,55,62.333333333333336,119,0.35294117647058826,1.2214769703380581,0.10364301415483275,112.97478991596638,113.0,18,19.833333333333332,132,0.25,0.7493211345270461,-0.13282572705922746,113.33333333333333,110.0,18,22.0,123,0.2601626016260163,0.7733097586589314,-0.11746461365293663,120.36585365853658,122.0,19,20.5
