feature,importance
ib_range_bps,13666.444851994514
oi_diff,9166.702734827995
dist_ib_high_bps,3707.275106549263
dist_ib_low_bps,3560.844491004944
iv_diff,3178.114746928215
minute,2608.9541070461273
ret_30m_bps,1912.11279296875
nearest_level_abs_bps,1654.4532109498978
ret_15m_bps,1353.2494404315948
ret_1m_bps,1170.4420058727264
iv_diff_chg_25m,1167.749862074852
vega_diff,1144.725131869316
spread_pct_diff,1137.432855963707
abs_delta_diff,1105.344139099121
volume_diff,1003.8367036581039
ret_5m_bps,979.2165508270264
volume_diff_chg_5m,886.1012806892395
iv_diff_chg_15m,885.6253789663315
iv_diff_chg_5m,879.5324586629868
volume_diff_chg_15m,850.8867608308792
volume_diff_chg_25m,810.7764974832535
spread_pct_diff_chg_5m,793.3598309755325
vega_diff_chg_15m,760.894379734993
abs_delta_diff_chg_5m,748.3093205690384
vega_diff_chg_5m,745.4307898283005
spread_pct_diff_chg_15m,679.0142595767975
abs_delta_diff_chg_25m,678.5460391044617
spread_pct_diff_chg_25m,678.4591301679611
vega_diff_chg_25m,657.0900509357452
abs_delta_diff_chg_15m,627.6857485771179
