direction,config_id,scope,trades,top5_trade_gross_profit_share,top5_day_gross_profit_share,concentration_pass
D0_K1,T30D15,POOLED,1392,0.057804865504097726,0.08837642169866129,True
D0_K1,T30D15,SPXW,704,0.10636076479452464,0.10417081799176191,True
D0_K1,T30D15,QQQ,444,0.12569360624541812,0.13231633914385996,True
D0_K1,T30D15,SPY,244,0.1536759084668356,0.1536759084668356,True
