date,daily_pnl,cum_pnl
20260102,27532.051634741503,27532.051634741503
20260105,-678.5708203607487,26853.480814380753
20260106,0.0,26853.480814380753
20260107,6588.089489946513,33441.570304327266
20260108,-3000.0,30441.570304327266
20260109,0.0,30441.570304327266
20260112,5113.63642521141,35555.20672953867
20260113,0.0,35555.20672953867
20260114,-3000.0,32555.206729538673
20260115,1284.24654178759,33839.45327132626
20260116,-3000.0,30839.45327132626
20260119,0.0,30839.45327132626
20260120,-3000.0,27839.45327132626
20260121,-665.093628780453,27174.359642545805
20260122,0.0,27174.359642545805
20260123,0.0,27174.359642545805
20260126,1634.6156050467705,28808.975247592574
20260127,-6000.0,22808.975247592574
20260128,0.0,22808.975247592574
20260129,4842.436882190373,27651.412129782948
20260130,0.0,27651.412129782948
20260202,3527.7779838185306,31179.19011360148
20260203,1798.780877841224,32977.9709914427
20260204,12394.091769732699,45372.0627611754
20260205,2083.333557832939,47455.396319008345
20260206,-3000.0,44455.396319008345
20260209,-3000.0,41455.396319008345
20260210,1535.714656722795,42991.11097573114
20260211,0.0,42991.11097573114
20260212,1838.235328491722,44829.34630422286
20260213,1497.2523405793581,46326.598644802216
20260216,0.0,46326.598644802216
20260217,-3000.0,43326.598644802216
20260218,-3000.0,40326.598644802216
20260219,1444.8050138499525,41771.40365865217
20260220,1691.1762478442397,43462.57990649641
20260223,-3000.0,40462.57990649641
20260224,-3000.0,37462.57990649641
20260225,-2863.247784872259,34599.332121624146
20260226,-3000.0,31599.332121624146
20260227,1301.020358513416,32900.35248013756
20260302,1632.8827812923041,34533.235261429865
20260303,1524.3901663383929,36057.62542776826
20260304,-3000.0,33057.62542776826
20260305,13315.216518079416,46372.84194584768
20260306,-3000.0,43372.84194584768
20260309,-3000.0,40372.84194584768
20260310,-3000.0,37372.84194584768
20260311,8423.913036436124,45796.754982283805
20260312,1843.5252631502206,47640.28024543403
20260313,-3000.0,44640.28024543403
20260316,1250.0,45890.28024543403
20260317,2226.1907248810685,48116.470970315095
20260318,1910.9192488609006,50027.390219176
20260319,-3000.0,47027.390219176
20260320,-3000.0,44027.390219176
20260323,1470.587803469814,45497.97802264581
20260324,1771.978000384745,47269.95602303056
20260325,1461.8649718337726,48731.82099486433
20260326,1250.0002614238833,49981.82125628821
20260327,3855.263058828844,53837.084315117056
20260330,-3000.0,50837.084315117056
20260331,-3000.0,47837.084315117056
20260401,0.0,47837.084315117056
20260402,1334.7459382210955,49171.83025333815
20260403,0.0,49171.83025333815
20260406,-876.016622620612,48295.81363071754
20260407,-1410.4939679731742,46885.31966274436
20260408,2253.9374735064384,49139.2571362508
20260409,0.0,49139.2571362508
20260410,1607.143161248192,50746.40029749899
20260413,4535.714401274314,55282.11469877331
20260414,3669.3549162391314,58951.46961501244
20260415,0.0,58951.46961501244
20260416,-3000.0,55951.46961501244
20260417,-3000.0,52951.46961501244
20260420,1942.7713352496346,54894.24095026207
20260421,3750.0,58644.24095026207
20260422,-3000.0,55644.24095026207
20260423,0.0,55644.24095026207
20260424,-6000.0,49644.24095026207
20260427,0.0,49644.24095026207
20260428,1499.9999441206467,51144.24089438272
20260429,279.7204400340155,51423.96133441673
20260430,-3000.0,48423.96133441673
20260501,-3000.0,45423.96133441673
20260504,-3000.0,42423.96133441673
20260505,3750.0,46173.96133441673
20260506,2343.7503783498046,48517.71171276653
20260507,7803.029911686692,56320.74162445322
20260508,-3000.0,53320.74162445322
20260511,-3000.0,50320.74162445322
20260512,5706.521781383253,56027.26340583648
20260513,-3000.0,53027.26340583648
20260514,-3000.0,50027.26340583648
20260515,1449.9998092651365,51477.263215101615
20260518,11835.106936122778,63312.37015122439
20260519,-3000.0,60312.37015122439
20260520,-3000.0,57312.37015122439
20260521,2929.6873326529717,60242.05748387737
20260522,-3000.0,57242.05748387737
20260525,0.0,57242.05748387737
20260526,1412.337511541627,58654.394995418996
20260527,2960.5264313663483,61614.921426785346
20260528,-3000.0,58614.921426785346
20260529,3503.0866559550013,62118.00808274034
20260601,-3000.0,59118.00808274034
20260602,-6000.0,53118.00808274034
20260603,1540.6977388909072,54658.70582163125
20260604,-3000.0,51658.70582163125
20260605,3878.2057748038624,55536.911596435115
20260608,-3000.0,52536.911596435115
20260609,4131.9440650167435,56668.85566145186
20260610,2735.148882961734,59404.0045444136
20260611,2543.9698071025973,61947.9743515162
20260612,1568.1816999577281,63516.156051473925
20260615,-3000.0,60516.156051473925
20260616,4861.110835163694,65377.26688663762
20260617,5525.36235952848,70902.62924616609
20260618,-3000.0,67902.62924616609
20260619,0.0,67902.62924616609
20260622,12699.999809265139,80602.62905543123
20260623,2096.7738601717347,82699.40291560296
20260624,-3000.0,79699.40291560296
20260625,0.0,79699.40291560296
20260626,2083.333711775539,81782.7366273785
20260629,-3000.0,78782.7366273785
20260630,-3000.0,75782.7366273785
