feature,importance
ib_range_bps,6019.362869858742
oi_diff,4455.675217270851
dist_ib_low_bps,2485.83856010437
dist_ib_high_bps,2210.1738109588623
iv_diff,1937.405819773674
nearest_level_abs_bps,1821.5473783612251
minute,1728.260839343071
ret_30m_bps,1727.7012867331505
spread_pct_diff,1392.8166095018387
vega_diff,1249.753061413765
abs_delta_diff,1240.5420627593994
iv_diff_chg_5m,1229.3941212892532
ret_5m_bps,1195.1434428691864
iv_diff_chg_15m,1160.8697519898415
volume_diff_chg_15m,1147.7295842170715
volume_diff,1146.4616779088974
ret_15m_bps,1123.805871605873
iv_diff_chg_25m,1092.4675850272179
volume_diff_chg_5m,1077.2915922403336
spread_pct_diff_chg_5m,953.8329459428787
ret_1m_bps,925.7555716633797
spread_pct_diff_chg_15m,863.1517000198364
spread_pct_diff_chg_25m,800.5939568281174
volume_diff_chg_25m,719.0815304517746
vega_diff_chg_15m,681.3381941318512
abs_delta_diff_chg_15m,644.586591720581
vega_diff_chg_25m,632.8611495494843
vega_diff_chg_5m,604.356999874115
abs_delta_diff_chg_5m,604.3337821960449
abs_delta_diff_chg_25m,556.2128126621246
