ticker,test_month,mode,selected_source,source_path,train_months,select_months,select_score,select_trades,select_win_rate,select_profit_factor,select_pnl_return,select_avg_return,select_max_drawdown,select_call_rate,select_days_with_trades,select_daily_win_rate,select_median_daily_return,select_daily_max_drawdown,select_top5_day_return,select_top5_share_of_pnl,select_min_month_trades,select_positive_month_rate,test_trades,test_win_rate,test_profit_factor,test_pnl_return,test_avg_return,test_max_drawdown,test_call_rate,test_days_with_trades,test_daily_win_rate,test_median_daily_return,test_daily_max_drawdown,test_top5_day_return,test_top5_share_of_pnl,test_min_month_trades,test_positive_month_rate
SPY,202501,FROZEN_SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,,"202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202404,202405,202406,202407,202408,202409,202410,202411,202412",-1999987.7802035275,555,0.4306306306306306,1.2517939836762069,23.74557869216364,0.04278482647236692,-6.1727272380482,0.23963963963963963,451,0.48337028824833705,-0.3,-6.172727238048202,5.0,0.2105655147351733,18,0.6086956521739131,21,0.38095238095238093,0.9881175809841264,-0.04634143416190817,-0.002206734960090865,-1.2999999999999998,0.0,20,0.4,-0.3,-1.2999999999999998,2.5,-53.94740247497466,21,0.0
SPY,202502,FROZEN_SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,202501,"202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202404,202405,202406,202407,202408,202409,202410,202411,202412",-1999987.7802035275,555,0.4306306306306306,1.2517939836762069,23.74557869216364,0.04278482647236692,-6.1727272380482,0.23963963963963963,451,0.48337028824833705,-0.3,-6.172727238048202,5.0,0.2105655147351733,18,0.6086956521739131,20,0.45,1.363636363636364,1.2000000000000002,0.06000000000000001,-1.8,0.45,19,0.47368421052631576,-0.3,-1.8,2.5,2.083333333333333,20,1.0
SPY,202503,FROZEN_SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,"202501,202502","202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202404,202405,202406,202407,202408,202409,202410,202411,202412",-1999987.7802035275,555,0.4306306306306306,1.2517939836762069,23.74557869216364,0.04278482647236692,-6.1727272380482,0.23963963963963963,451,0.48337028824833705,-0.3,-6.172727238048202,5.0,0.2105655147351733,18,0.6086956521739131,22,0.45454545454545453,1.3888888888888893,1.4,0.06363636363636363,-0.9000000000000001,0.2727272727272727,21,0.47619047619047616,-0.3,-0.9000000000000001,2.5,1.7857142857142858,22,1.0
SPY,202504,FROZEN_SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,"202501,202502,202503","202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202404,202405,202406,202407,202408,202409,202410,202411,202412",-1999987.7802035275,555,0.4306306306306306,1.2517939836762069,23.74557869216364,0.04278482647236692,-6.1727272380482,0.23963963963963963,451,0.48337028824833705,-0.3,-6.172727238048202,5.0,0.2105655147351733,18,0.6086956521739131,22,0.5454545454545454,2.0000000000000004,3.0,0.13636363636363635,-0.7000000000000001,0.5909090909090909,21,0.5714285714285714,0.5,-0.7000000000000001,2.5,0.8333333333333334,22,1.0
SPY,202505,FROZEN_SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,"202501,202502,202503,202504","202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202404,202405,202406,202407,202408,202409,202410,202411,202412",-1999987.7802035275,555,0.4306306306306306,1.2517939836762069,23.74557869216364,0.04278482647236692,-6.1727272380482,0.23963963963963963,451,0.48337028824833705,-0.3,-6.172727238048202,5.0,0.2105655147351733,18,0.6086956521739131,22,0.5,1.666666666666667,2.2000000000000006,0.10000000000000003,-0.9000000000000001,0.36363636363636365,21,0.5238095238095238,0.5,-0.9000000000000001,2.5,1.136363636363636,22,1.0
SPY,202506,FROZEN_SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,"202501,202502,202503,202504,202505","202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202404,202405,202406,202407,202408,202409,202410,202411,202412",-1999987.7802035275,555,0.4306306306306306,1.2517939836762069,23.74557869216364,0.04278482647236692,-6.1727272380482,0.23963963963963963,451,0.48337028824833705,-0.3,-6.172727238048202,5.0,0.2105655147351733,18,0.6086956521739131,52,0.4423076923076923,1.32183908045977,2.8,0.05384615384615384,-2.4000000000000004,0.4807692307692308,20,0.4,-0.09999999999999998,-2.0,6.2,2.2142857142857144,52,1.0
SPY,202507,FROZEN_SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,"202501,202502,202503,202504,202505,202506","202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202404,202405,202406,202407,202408,202409,202410,202411,202412",-1999987.7802035275,555,0.4306306306306306,1.2517939836762069,23.74557869216364,0.04278482647236692,-6.1727272380482,0.23963963963963963,451,0.48337028824833705,-0.3,-6.172727238048202,5.0,0.2105655147351733,18,0.6086956521739131,22,0.6363636363636364,2.916666666666667,4.6,0.20909090909090908,-1.2000000000000002,0.2727272727272727,22,0.6363636363636364,0.5,-1.2000000000000002,2.5,0.5434782608695653,22,1.0
SPY,202508,FROZEN_SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,"202501,202502,202503,202504,202505,202506,202507","202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202404,202405,202406,202407,202408,202409,202410,202411,202412",-1999987.7802035275,555,0.4306306306306306,1.2517939836762069,23.74557869216364,0.04278482647236692,-6.1727272380482,0.23963963963963963,451,0.48337028824833705,-0.3,-6.172727238048202,5.0,0.2105655147351733,18,0.6086956521739131,21,0.6666666666666666,3.333333333333333,4.9,0.23333333333333334,-0.5999999999999996,0.38095238095238093,20,0.7,0.5,-0.5999999999999996,2.5,0.5102040816326531,21,1.0
SPY,202509,FROZEN_SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,"202501,202502,202503,202504,202505,202506,202507,202508","202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202404,202405,202406,202407,202408,202409,202410,202411,202412",-1999987.7802035275,555,0.4306306306306306,1.2517939836762069,23.74557869216364,0.04278482647236692,-6.1727272380482,0.23963963963963963,451,0.48337028824833705,-0.3,-6.172727238048202,5.0,0.2105655147351733,18,0.6086956521739131,22,0.5,1.666666666666667,2.2,0.1,-2.0000000000000004,0.3181818181818182,21,0.47619047619047616,-0.3,-2.0000000000000004,3.0,1.3636363636363635,22,1.0
SPY,202510,FROZEN_SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,"202501,202502,202503,202504,202505,202506,202507,202508,202509","202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202404,202405,202406,202407,202408,202409,202410,202411,202412",-1999987.7802035275,555,0.4306306306306306,1.2517939836762069,23.74557869216364,0.04278482647236692,-6.1727272380482,0.23963963963963963,451,0.48337028824833705,-0.3,-6.172727238048202,5.0,0.2105655147351733,18,0.6086956521739131,21,0.6190476190476191,2.7083333333333335,4.1,0.1952380952380952,-0.7,0.14285714285714285,20,0.6,0.5,-0.7,3.0,0.7317073170731708,21,1.0
SPY,202511,FROZEN_SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,"202501,202502,202503,202504,202505,202506,202507,202508,202509,202510","202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202404,202405,202406,202407,202408,202409,202410,202411,202412",-1999987.7802035275,555,0.4306306306306306,1.2517939836762069,23.74557869216364,0.04278482647236692,-6.1727272380482,0.23963963963963963,451,0.48337028824833705,-0.3,-6.172727238048202,5.0,0.2105655147351733,18,0.6086956521739131,38,0.631578947368421,2.8571428571428577,7.799999999999998,0.2052631578947368,-0.9000000000000012,0.15789473684210525,19,0.8421052631578947,0.2,-0.6000000000000001,5.0,0.6410256410256412,38,1.0
