feature,importance
ib_range_bps,13575.763541817665
oi_diff,6521.9759883880615
dist_ib_high_bps,3748.3621034622192
dist_ib_low_bps,3520.451304912567
iv_diff,3451.3600697517395
minute,3042.480804681778
ret_30m_bps,2147.87067258358
nearest_level_abs_bps,2058.28777384758
ret_15m_bps,1490.6523129940033
iv_diff_chg_25m,1443.6076819896698
spread_pct_diff,1310.9716929197311
iv_diff_chg_15m,1302.1926350593567
ret_5m_bps,1208.4514682292938
volume_diff_chg_15m,1071.6601507663727
vega_diff,1064.7383027076721
ret_1m_bps,1063.8049495220184
spread_pct_diff_chg_25m,1050.6947283744812
iv_diff_chg_5m,1036.8072398900986
spread_pct_diff_chg_5m,1023.6630789041519
volume_diff,1004.9946730136871
spread_pct_diff_chg_15m,1004.088020324707
abs_delta_diff,1002.7822949886322
vega_diff_chg_5m,864.4853610992432
vega_diff_chg_25m,860.9657996892929
abs_delta_diff_chg_25m,834.7044003009796
volume_diff_chg_25m,787.5859677791595
abs_delta_diff_chg_5m,764.5803995132446
volume_diff_chg_5m,761.0400321483612
abs_delta_diff_chg_15m,726.6659896373749
vega_diff_chg_15m,598.9920518398285
