feature,importance
ib_range_bps,12135.54436469078
oi_diff,7369.7865788936615
dist_ib_high_bps,4419.52460372448
dist_ib_low_bps,4169.919506192207
iv_diff,3121.1516828536987
minute,2743.761822104454
ret_30m_bps,2146.6618275642395
nearest_level_abs_bps,1935.468298316002
iv_diff_chg_25m,1250.3323475122452
ret_15m_bps,1243.5712721347809
spread_pct_diff,1181.2466423511505
vega_diff,1155.232929944992
iv_diff_chg_5m,1153.1142410039902
ret_1m_bps,1124.7887043952942
ret_5m_bps,1105.308702468872
volume_diff,1088.862580895424
abs_delta_diff,1055.8304117918015
iv_diff_chg_15m,1020.7037209272385
spread_pct_diff_chg_5m,981.777260184288
volume_diff_chg_5m,907.1042006015778
abs_delta_diff_chg_15m,905.210368514061
spread_pct_diff_chg_25m,834.4201700687408
vega_diff_chg_15m,778.1391403675079
spread_pct_diff_chg_15m,743.9773308038712
volume_diff_chg_15m,697.5925204753876
abs_delta_diff_chg_5m,676.2744197845459
vega_diff_chg_5m,673.2377289533615
volume_diff_chg_25m,648.8938575983047
vega_diff_chg_25m,606.1865621805191
abs_delta_diff_chg_25m,605.5254081487656
