epoch,score,train_ce,train_pred,train_sig,train_straight,train_total,train_vic,train_vis,val_acc,val_ce,val_pred,val_sig,val_straight,val_total,val_trade_precision,val_trade_rate,val_vic,val_vis,val_z_effective_rank,val_z_effective_rank_ratio,val_z_max_pc_var_ratio,val_z_mean_abs,val_z_median_dim_std,val_z_min_dim_std,val_z_n,val_z_near_zero_std_dims,val_z_z_dim
1,0.6115998849272728,1.0883399899182293,0.15624521229820582,0.3610307288789701,2.680154233496516,0.4567017450061064,0.4152546164350233,0.5141771785742509,0.27178603410720825,1.0940288305282593,0.3093911111354828,0.24873122572898865,2.037229299545288,0.5589644312858582,0.23313219845294952,0.7864538431167603,0.24079665541648865,0.4027886390686035,4.631330966949463,0.28945818543434143,0.4581669270992279,0.2036876678466797,0.451330304145813,0.390166699886322,2318,0,16
2,0.8839175626635551,1.064810892294722,0.5203918005533265,0.12143747479731334,2.569937076272778,0.7254783832902615,0.13574660309710454,0.23737120055876523,0.35763588547706604,1.079409122467041,0.6264601945877075,0.14587998390197754,1.980569839477539,0.8261713981628418,0.2903434932231903,0.66566002368927,0.07958924770355225,0.29155898094177246,4.304245471954346,0.2690153419971466,0.40200942754745483,0.30783751606941223,0.7645331025123596,0.6622657775878906,2318,0,16
3,0.8249135091900826,1.063305936119134,0.6825593841945795,0.0761288193999554,2.5486880955185685,0.8751684311780195,0.10846909782698887,0.15406217804368508,0.43528905510902405,1.0627604722976685,0.5583451986312866,0.22283466160297394,1.9911972284317017,0.7730740308761597,0.41813990473747253,0.5612596869468689,0.10944753885269165,0.47558462619781494,4.6822733879089355,0.29264208674430847,0.386019229888916,0.4430093765258789,0.6736449003219604,0.5734856128692627,2318,0,16
