feature,median
phys_d25_iv_mean,0.2323249988257885
phys_d25_volume_skew_call_minus_put,0.15134228767937744
phys_d25_oi_skew_call_minus_put,0.17845941749182068
phys_d25_mid_skew_call_minus_put,-0.06201551820045166
phys_d25_spread_mean,0.0294174444813712
phys_d25_theta_skew_call_minus_put,-0.12044095669466692
phys_d25_vega_skew_call_minus_put,0.00012814994247693507
phys_d25_abs_delta_gap,0.00010000169277191162
phys_d25_liquidity_score,13.289866394339878
phys_d35_iv_skew_put_minus_call,0.017399996519088745
phys_d35_iv_mean,0.22882499918341637
phys_d35_volume_skew_call_minus_put,0.1131394437007667
phys_d35_oi_skew_call_minus_put,0.1756097560974998
phys_d35_mid_skew_call_minus_put,-0.034924380949532374
phys_d35_spread_mean,0.02270593401057512
phys_d35_theta_skew_call_minus_put,-0.09474531583956747
phys_d35_vega_skew_call_minus_put,0.00027427102032648375
phys_d35_abs_delta_gap,0.0004999935626983643
phys_d35_liquidity_score,13.184670632723385
phys_d50_iv_skew_put_minus_call,0.0014999955892562866
phys_d50_iv_mean,0.2270749993622303
phys_d50_volume_skew_call_minus_put,0.07532285081294898
phys_d50_oi_skew_call_minus_put,0.1333143020267961
phys_d50_mid_skew_call_minus_put,-0.004344696609404623
phys_d50_spread_mean,0.015322095642336886
phys_d50_theta_skew_call_minus_put,-0.07248084564291069
phys_d50_vega_skew_call_minus_put,-9.037501510335735e-07
phys_d50_abs_delta_gap,0.0009000003337860107
phys_d50_liquidity_score,13.134392566087925
phys_d65_iv_skew_put_minus_call,-0.013300001621246338
phys_d65_iv_mean,0.2287999987602234
phys_d65_volume_skew_call_minus_put,0.0526315789455217
phys_d65_oi_skew_call_minus_put,0.13781841933367875
phys_d65_mid_skew_call_minus_put,0.023449979686061943
phys_d65_spread_mean,0.012925113178982164
phys_d65_theta_skew_call_minus_put,-0.06165952502712413
phys_d65_vega_skew_call_minus_put,-3.760644577286192e-05
phys_d65_abs_delta_gap,0.00010001659393310547
phys_d65_liquidity_score,11.530421396665119
phys_d80_iv_skew_put_minus_call,-0.030799992382526398
phys_d80_iv_mean,0.23602500185370445
phys_d80_volume_skew_call_minus_put,0.0
phys_d80_oi_skew_call_minus_put,0.2317880794700068
phys_d80_mid_skew_call_minus_put,0.057308187888424636
phys_d80_spread_mean,0.01589326081212667
phys_d80_theta_skew_call_minus_put,-0.04748507374715505
phys_d80_vega_skew_call_minus_put,0.0004449278096059638
phys_d80_abs_delta_gap,-0.000299990177154541
phys_d80_liquidity_score,9.777272169816555
phys_total_volume_skew_call_minus_put,0.11031220288523046
phys_total_oi_skew_call_minus_put,0.1844929070636691
phys_total_option_volume_log,6.932447891572509
phys_total_option_oi_log,9.615272004478204
phys_call_iv_slope_low_to_high,0.03179998695850372
phys_put_iv_slope_low_to_high,-0.04230000078678131
phys_call_mid_slope_low_to_high,44.96498702952269
phys_put_mid_slope_low_to_high,38.08270399633087
