ticker,month,trades,win_rate,profit_factor,net_bps,frequency_pass,pnl_positive
QQQ,202401,21,0.6190476190476191,3.3769579144387465,322.50254282218367,True,True
QQQ,202402,20,0.5,1.155395699951937,36.364664085023314,True,True
QQQ,202403,20,0.5,1.9892840394627351,229.98763152235435,True,True
QQQ,202404,22,0.5909090909090909,2.2112884028515594,412.28434429216185,True,True
QQQ,202405,22,0.5,0.7496353061447206,-62.63561486242806,True,False
QQQ,202406,19,0.42105263157894735,1.816004867379516,184.48046076444277,True,True
QQQ,202407,21,0.5714285714285714,1.0621949710966425,30.048012260262723,True,True
QQQ,202408,22,0.45454545454545453,0.8905508766220265,-79.05303225823421,True,False
QQQ,202409,20,0.55,1.2439126228260589,105.70424027096023,True,True
QQQ,202410,23,0.43478260869565216,0.5346593816933635,-196.62952353069596,True,False
QQQ,202411,19,0.5789473684210527,0.7988351781369749,-72.83410093928589,True,False
QQQ,202412,20,0.45,1.1697364106838863,54.18263694581883,True,True
SPXW,202401,21,0.47619047619047616,1.49902388163212,77.3118689330157,True,True
SPXW,202402,20,0.45,1.4798146332256306,80.67721279946682,True,True
SPXW,202403,20,0.5,2.1963177476277704,147.50102043833962,True,True
SPXW,202404,22,0.6818181818181818,5.974639250477594,590.4820169000935,True,True
SPXW,202405,22,0.6363636363636364,1.5704210782982992,73.39116714985512,True,True
SPXW,202406,19,0.5789473684210527,0.9066853824386244,-24.896526193762988,True,False
SPXW,202407,21,0.42857142857142855,1.0195541954586682,6.646900729572074,True,True
SPXW,202408,22,0.6818181818181818,1.3441379761400392,137.576642137508,True,True
SPXW,202409,20,0.55,0.8746715685143076,-52.47713082910538,True,False
SPXW,202410,23,0.5652173913043478,0.6148071802579983,-123.68724315999343,True,False
SPXW,202411,19,0.631578947368421,0.7430590531649935,-75.36418702872982,True,False
SPXW,202412,18,0.5,3.672233222670775,287.804398233028,True,True
SPY,202401,21,0.47619047619047616,1.4927058135402689,76.74425692453285,True,True
SPY,202402,20,0.45,1.4928948379304539,82.70449357529432,True,True
SPY,202403,20,0.55,2.243453653564319,149.40061660554267,True,True
SPY,202404,22,0.6818181818181818,5.9738607476383105,587.5681824885098,True,True
SPY,202405,22,0.6363636363636364,1.572657391501829,73.63678303350656,True,True
SPY,202406,19,0.5789473684210527,0.9222690572833769,-20.57445379843073,True,False
SPY,202407,21,0.42857142857142855,1.0329428323851055,11.036206517566718,True,True
SPY,202408,22,0.6818181818181818,1.3462682134220967,138.38679614830616,True,True
SPY,202409,20,0.55,0.8883540029443878,-46.60131417831953,True,False
SPY,202410,23,0.5652173913043478,0.6223314916402883,-121.01681956279525,True,False
SPY,202411,19,0.631578947368421,0.7505164238971332,-72.55459586465504,True,False
SPY,202412,18,0.5555555555555556,3.7693938659386808,294.64446076147584,True,True
