feature,importance
ib_range_bps,7903.275041103363
oi_diff,5718.527110338211
dist_ib_low_bps,3433.740376353264
dist_ib_high_bps,3235.580405831337
minute,3071.1140983104706
iv_diff,2972.9797047376633
ret_30m_bps,1931.680648803711
nearest_level_abs_bps,1872.5743131637573
ret_5m_bps,1447.1307250261307
volume_diff_chg_15m,1435.8925029039383
ret_15m_bps,1402.5467916727066
ret_1m_bps,1380.775209903717
iv_diff_chg_5m,1319.1682336330414
spread_pct_diff_chg_25m,1289.6812689304352
abs_delta_diff,1286.7226461172104
volume_diff,1255.341080904007
iv_diff_chg_25m,1229.8277184963226
volume_diff_chg_5m,1164.6509776115417
spread_pct_diff,1135.7261016368866
volume_diff_chg_25m,1117.9526715278625
vega_diff,1096.2071990966797
spread_pct_diff_chg_5m,1095.4488283395767
iv_diff_chg_15m,1029.2011460065842
spread_pct_diff_chg_15m,1009.7717617750168
vega_diff_chg_5m,977.3831967115402
abs_delta_diff_chg_5m,947.9916801452637
vega_diff_chg_25m,940.7889105081558
abs_delta_diff_chg_15m,860.7193570137024
abs_delta_diff_chg_25m,855.5130606889725
vega_diff_chg_15m,727.7097712755203
