feature,importance
ib_range_bps,7011.483541369438
oi_diff,4519.537306427956
iv_diff,2995.311003923416
dist_ib_low_bps,2589.5157265663147
dist_ib_high_bps,2345.557537674904
ret_30m_bps,2264.799555659294
minute,2162.683017730713
nearest_level_abs_bps,2058.8612765073776
ret_15m_bps,1654.5628291368484
ret_5m_bps,1407.4744710922241
iv_diff_chg_25m,1368.6054719686508
iv_diff_chg_15m,1349.5410685539246
abs_delta_diff,1328.4820207357407
iv_diff_chg_5m,1314.0381170511246
ret_1m_bps,1291.3519104719162
volume_diff_chg_25m,1288.840227842331
volume_diff_chg_15m,1196.4076396226883
volume_diff_chg_5m,1187.2015718221664
volume_diff,1148.0281884670258
spread_pct_diff,1119.6964370012283
spread_pct_diff_chg_5m,1087.4610184431076
spread_pct_diff_chg_15m,1053.8690115213394
spread_pct_diff_chg_25m,1032.6104191541672
abs_delta_diff_chg_5m,997.1642832756042
vega_diff,883.427808880806
vega_diff_chg_15m,858.7649286985397
abs_delta_diff_chg_15m,856.2410619258881
abs_delta_diff_chg_25m,838.0107899904251
vega_diff_chg_5m,660.230829000473
vega_diff_chg_25m,648.1379401683807
