feature,importance
ib_range_bps,13294.620362401009
oi_diff,8405.491935491562
dist_ib_low_bps,3744.5213969945908
iv_diff,3704.842383503914
dist_ib_high_bps,3224.47987306118
minute,2981.899110674858
ret_30m_bps,1885.2291120290756
nearest_level_abs_bps,1622.8500983715057
ret_15m_bps,1484.5344150066376
volume_diff,1245.577173113823
spread_pct_diff,1221.779321551323
ret_1m_bps,1186.3833068609238
vega_diff,1164.0146877765656
iv_diff_chg_25m,1115.5894266366959
ret_5m_bps,1078.1153490543365
iv_diff_chg_15m,1034.2340177297592
iv_diff_chg_5m,1021.4298602342606
volume_diff_chg_5m,1000.355960726738
abs_delta_diff,966.0097597837448
spread_pct_diff_chg_25m,886.0826214551926
volume_diff_chg_15m,865.1238191127777
abs_delta_diff_chg_25m,810.0881992578506
spread_pct_diff_chg_5m,768.0845867395401
vega_diff_chg_25m,747.4915598630905
volume_diff_chg_25m,745.4123191833496
spread_pct_diff_chg_15m,725.4700080156326
vega_diff_chg_5m,703.0123740434647
abs_delta_diff_chg_5m,692.1200211048126
vega_diff_chg_15m,690.8272089958191
abs_delta_diff_chg_15m,633.9714294672012
