feature,importance
ib_range_bps,13419.778391599655
oi_diff,8439.281094193459
dist_ib_low_bps,3492.179423570633
iv_diff,3152.9222931861877
dist_ib_high_bps,2939.5739924907684
minute,2584.7778391838074
ret_30m_bps,1620.098620891571
nearest_level_abs_bps,1558.0384871959686
ret_15m_bps,1281.2401193380356
volume_diff,1255.0018725395203
spread_pct_diff,1134.1250377893448
abs_delta_diff,1021.7191395759583
iv_diff_chg_5m,972.6939568519592
ret_5m_bps,896.7775501012802
iv_diff_chg_15m,895.1941993236542
iv_diff_chg_25m,857.0968594551086
spread_pct_diff_chg_5m,830.6956610679626
ret_1m_bps,817.2838398218155
spread_pct_diff_chg_25m,787.1867985725403
volume_diff_chg_5m,775.6302801370621
vega_diff,770.5627280473709
abs_delta_diff_chg_5m,718.1589896678925
volume_diff_chg_15m,712.0456224679947
vega_diff_chg_15m,671.4799293279648
volume_diff_chg_25m,657.047190785408
spread_pct_diff_chg_15m,619.9129184484482
abs_delta_diff_chg_15m,611.3379791975021
vega_diff_chg_5m,601.9308502674103
abs_delta_diff_chg_25m,594.8841193914413
vega_diff_chg_25m,541.3564027547836
