ticker,trade_date,source_sha256,underlying_rows,required_window_minutes,expected_required_window_minutes,out_of_scope_invalid_rows
QQQ,20230626,88c25c8c3f0e4e6c2100b6a7ef2b3cdcd5683aa41a7f23df97c242a052a21865,391,390,390,0
QQQ,20230627,845c2c30a75a4b8440ea5a8ba0b7c80144848eaff7e1f24326c7cc1272dc8c23,391,390,390,0
QQQ,20230628,678fa88abd59e9c7f28128cb77fee2682b2e08093ee36b6464a2defff7cdd630,391,390,390,0
QQQ,20230629,8d59bfb6c60945a42a09a218b96b90d7d4b58b1f129834e30f0980aff0af9fea,391,390,390,0
QQQ,20230630,93f952c351d79f923e4b867a41c2194e133e49730ff6b8c1d7f6cab142d83eae,391,390,390,0
QQQ,20230705,546506a63e649d46241d171e66a6c8640dda65a53cd30c2627b32f2858a7059f,391,390,390,0
QQQ,20230706,94a5353182b5c168bf0e167e3212107b541daebba6773dcea047d451d8861910,391,390,390,0
QQQ,20230707,eb1cf9093a5420808c88529d7486ff8af8e63f0104b6b89bbeebcd295e699134,391,390,390,0
QQQ,20230710,20b33772333a164f8c269c57176fb907f43f987c2709e1da65596ad5eb5d763c,391,390,390,0
QQQ,20230711,9e3bb0bc7f74ffa8c0f5f1c890bca6676ec2547a9b794bb96a8919ffca46c84c,391,390,390,0
QQQ,20230712,c1d3102c2c5d6f7a2ed0afe77d8f216d2a8c528b8a7a990e0c8475db3af2709e,391,390,390,0
QQQ,20230713,14d8d8b64c8f5be6ccaff232a0b17bcb30a34a081ef650e552e508f443bb1e6b,391,390,390,0
QQQ,20230714,2d4293cf85dd8046953503e0c972cdae9eb50e022c1bcf2ba94a02d38ee7ad48,391,390,390,0
QQQ,20230717,4e7dc7f4fff24721709bc73e534a72f4c576f9cbfda198b88dee2f4f68344b8e,391,390,390,0
QQQ,20230718,b79ec121401d5916c5bf445ca78bfe31104c501307d4fed9d526c1003840361f,391,390,390,0
QQQ,20230719,54203b3e07a3f8e005535670d78bde173cb491fd3d903ba229b1d4069f68b489,391,390,390,0
QQQ,20230720,2e9c9535f1539b19c2ac7ec3333692ba975154d525de7d68124228dfa3afd11f,391,390,390,0
QQQ,20230721,b36975459908adfaf01208aa0bea7dcbb7339e0018f98964a52c7b5f21fc688b,391,390,390,0
QQQ,20230724,1623ca019208be29eb96a8724e4e1571703f3598e230139cd82a3ba6fd7b39f6,391,390,390,0
QQQ,20230725,0870322f57af223c227445e93cc5c962bdb84d97131297dc0c5835f69f8addc8,391,390,390,0
QQQ,20230726,09eb390f63f9af14adb20e9a04066ec41ef7451cfbbc4783890bd977644f9ade,391,390,390,0
QQQ,20230727,c4d6123a85ae629570edc8c6ea384d022bc8b580202674f6e4c1d132eb16a3d6,391,390,390,0
QQQ,20230728,5e69a63817561869598a314a7d1836e05a541b96db93860a2a03ee81d054d0cf,391,390,390,0
QQQ,20230731,5c631947043c63e95d4a3590529d782403315ade722a62b50e0018a6b261a040,391,390,390,0
QQQ,20230801,1b27afbd1bbae9300e48d7739f6dc9d1246f4ecb30a990c4b3bc4acbc1e8a0a9,391,390,390,0
QQQ,20230802,d978a38a542ed76122c4cdcb7385151a3a2da8350ff8bba20809f1067f1675d5,391,390,390,0
QQQ,20230803,dedbda40c1b6754b7209f4cf7cf4b918ee78b0c0aee8973a85a437e70dfd49ab,391,390,390,0
QQQ,20230804,9d978716ac12a30e730dac7835ffdbf0f3cc3465cf3dfc83e0d2114ec2c519d5,391,390,390,0
QQQ,20230807,8897e767f873ec52a58a22d5295953cb504e57a0deff4a619cb65df9e7f241ed,391,390,390,0
QQQ,20230808,ec6696b9422d840d3b0b6c0ba6b601397cc7c08c71ceb829ce10f3e456cf48bb,391,390,390,0
QQQ,20230809,b2bea88d80d9a8026f9af4d1b9fe1aa9a9ef845f8a4b016e32be09b6b6a6556a,391,390,390,0
QQQ,20230810,600fbb5d2d96c772330e29e48145a11893060646e835315035d24098adeab978,391,390,390,0
QQQ,20230811,87497a76782a32a8ab863e96afd351ce147ce1ff8e92a6b8f5ff6f1eb7ac0dc7,391,390,390,0
QQQ,20230814,8ff80da3c624731e421d3c493bce2dc5b305f5f5ff6b9740b1fb40570e49b561,391,390,390,0
QQQ,20230815,dede9428cb188b91731a1db317de9944f42e25652e651e1ae6259ff6bdaf9e91,391,390,390,0
QQQ,20230816,fe241075bff042c8d007912fb7ec26db513e8b07baa830dba04a0150a021bc6c,391,390,390,0
QQQ,20230817,54ec843b2887b7d5036e4282275d7029c611fa7b5e45731bbc7ccfef02007b26,391,390,390,0
QQQ,20230818,91296931652c476280971659539ecc042ed8d7827f392d6af19fb571e4621c2e,391,390,390,0
QQQ,20230821,502e72e6aef2776f3bec8aad0677763a1f0240446d3c8a469f723cba700b321b,391,390,390,0
QQQ,20230822,82ea62ea07360cc0e650b960236ce8a017d9d1b930310b23611720df73d0e618,391,390,390,0
QQQ,20230823,e7855da88894693067d17c05e3a3e9c9a31c3bd76f5a2d31e6aa32bb69765981,391,390,390,0
QQQ,20230824,da30231cb895cc8178b20073fa307ab1d5e7da5d24fb4e9ab78f331e98a4ae19,391,390,390,0
QQQ,20230825,ea09c46e3fa38a759a17dfb2e76681446bb0c7752326e9ae768805a617147e57,391,390,390,0
QQQ,20230828,1ac6e27fbefa54ac533bba5af373aae8cd585f79eb18d7df76ce90b4db18483f,391,390,390,0
QQQ,20230829,59fa2283e8a2b8c038fa66f07086f35981aac082984e7b7e8f2292fda328ed93,391,390,390,0
QQQ,20230830,ea205187bb7fae0efff462db4de627219c9c2dd190cfc90a4bd21d1e2fa3aedc,391,390,390,0
QQQ,20230831,9a25f4eff653db51617be87660f4d94f7337dce71b0f97a03af0c69f4526cf93,391,390,390,0
QQQ,20230901,90b4b1396f523b1b4efb129a0fb85658a0043976b4fe1502da4fffa4d2db9c20,391,390,390,0
QQQ,20230905,093c430278b93cbd6aace3b54bd2dec7c18944dc5a2542385300376e11b4d7f5,391,390,390,0
QQQ,20230906,3583d0f7a6826d516788e43240bd33f064956c3d22676c64e713da0394883c4d,391,390,390,0
QQQ,20230907,f584e07da427e03ba636fbd45b080aefa43dfba4ccf8979da5f65e134169608d,391,390,390,0
QQQ,20230908,28120b53d6f4019937dd14ea334e078663cc03027239771d2e225a81baabb2ef,391,390,390,0
QQQ,20230911,d3c16f40d62ecd81a84ec060f548ab657b58d105c7f191c625200305070d2321,391,390,390,0
QQQ,20230912,dc29044c66db184d34ce2e330b480ed7cdf7c4792ec9adb03c288b26671d39b6,391,390,390,0
QQQ,20230913,3fcfe76961a93fe66fdfaa2e373ecb7954128271e45315ce2c53fde7f959db5a,391,390,390,0
QQQ,20230914,17347e57bcdaf8fa92ab8f28d04d961d2936da786b399d9817e0834181e68be5,391,390,390,0
QQQ,20230915,fcbe3a10b6c40cb7af8cf53ef5ed9e6b6e718ff8c9283056ce3696933b48a253,391,390,390,0
QQQ,20230918,232877296524905ad97531a9c6ff3593f4d67a58640a1fe22b1a37fc5b73d05b,391,390,390,0
QQQ,20230919,a8ff1adf68231f7d04334b0de72c0795c0dc8bfb6d7fa591385b5209f8b3f4ec,391,390,390,0
QQQ,20230920,a7f10f344ce139962738d7f8eb87d2f66fde0c36bc9806514189eec621dad8f3,391,390,390,0
QQQ,20230921,8feea9c425645b3a3be730137c48c92f7721eb39bde485f13d8748604e623988,391,390,390,0
QQQ,20230922,24845a2a1246e8284d1c68673ce9e755f9067abb9028dbc1ae39a53e22e69eb9,391,390,390,0
QQQ,20230925,776117d32c5a0e7676803c919cdee7341d073cb60357ec146f53804685d229ea,391,390,390,0
QQQ,20230926,a1e2261a2a2d665259cbb6676891927013c9492022fb5d33b52ae514c0f13db0,391,390,390,0
QQQ,20230927,77cd78fb3069e2139b4bc12df7bdd9576dd975e8b969607c74a4ae8b92eb6305,391,390,390,0
QQQ,20230928,0f931fe61bcaaef813a07727f6578f205fbf894656a8676d27cae91b9048d615,391,390,390,0
QQQ,20230929,bfd1517ecadbda76f9d09936a432b8efb4a3f8d56cdcdd6ffb4fd5e882e7fb9a,391,390,390,0
QQQ,20231002,2c76267b621ae34d580383dc15131826a93d53965bca147870c87b42bf4eb905,391,390,390,0
QQQ,20231003,eadd484003406c1eeb93163fdb8234ce79cfb780021e6850c3856d99d049a19e,391,390,390,0
QQQ,20231004,146627e2547bf5ceb7956291bb6a705fad4c43b6b09a568e4b0ea3c1fc9afe1c,391,390,390,0
QQQ,20231005,9e60de79b0aee0d34d9b8bcb2b1ca82decb996e8335b2ad82af991a31be48a54,391,390,390,0
QQQ,20231006,f42dd2ae8a794fb459d1d87ef7490e1445b1368e275693a78b7ca898fed957ef,391,390,390,0
QQQ,20231009,38c8c6c077bd1e04197d2a776cc502faca979349373ce00c406f7a7f37d80b00,391,390,390,0
QQQ,20231010,efa9a9f6c6d520c50f9c6061e8b9fd49d1d3e4a13073a5b27a992e78a6680e04,391,390,390,0
QQQ,20231011,2aebf8f095f200a12a0d67da9771bd9f29d4f59d2f77e9d46bfd78aa4e6667e1,391,390,390,0
QQQ,20231012,941beaaca7f89677bef4fc923c58ecc5ec33d2a2bc05ac9c13588acc35e2fb02,391,390,390,0
QQQ,20231013,fa40fc7f91d33a3613114e449dea0bf8e542b23b100c70e04cc4af150a31d771,391,390,390,0
QQQ,20231016,0da7df41ec359e47d8c72c6cf9055698244a82a9ded7143028c070ffd386a42d,391,390,390,0
QQQ,20231017,feb109da10f77d79d6bed13c1282afad2628f94d10dfeccdf0745f6f3f943199,391,390,390,0
QQQ,20231018,bc896e369977cdffb1b871230c35857d095732fc3a0b9e421c756e09dded1e48,391,390,390,0
QQQ,20231019,df1d2183f846f26a031bcd05d2f28121bbc700f39652738b7e93453a52ee19e8,391,390,390,0
QQQ,20231020,71107a1d6c60ad56ac4f351421d80f6412383a3a4ee1fc7e9ba6289e464ebbe9,391,390,390,0
QQQ,20231023,b867d6c394d63a04c042462e1b973db96bca8f8cae07b5cca80688327e59842b,391,390,390,0
QQQ,20231024,4c9d7d09dffd9e1e7ca7a3fb59a34aa8ece69525fade57d1281283a40b11866a,391,390,390,0
QQQ,20231025,e7d9f1585de7592f307ca00b769bc58c6d95a1a838e001a925adbacef966ecde,391,390,390,0
QQQ,20231026,9291409243811a9c9dfff36ae9b7fba4e6934e5f21cef083e6a3036a886b5dec,391,390,390,0
QQQ,20231027,f03850382e1f4233e37c6f35d349f83049f65a301a6a6331e70fa7a4848265f7,391,390,390,0
QQQ,20231030,dbc4f784428eb9582946baf3d796f9947122b0f01ce13012687955639cc9720b,391,390,390,0
QQQ,20231031,e7068ecfb542ffab7c6b7eb7eb1958c292e8788656e222eec3dab3aff4fb3f23,391,390,390,0
QQQ,20231101,6ed4ad0370e46b56c97df3d00d6d24cf3907931da6d206ae4bf673b455aaafdd,391,390,390,0
QQQ,20231102,615a9f566b0a4f246dbade1fcc2ad0e5e2e2dd5586397a3e9b3897c9d659a119,391,390,390,0
QQQ,20231103,7f2510664fcfe05dfe86d76c68c18b3e6039332c029fca10caf89e71572272b0,391,390,390,0
QQQ,20231106,f09e330fd3c48ae6ce14707b2220dbbd3147c5d2ca3a8681842be30ce5afee7a,391,390,390,0
QQQ,20231107,69c89d90a64c378ee5bdd50b80dfde84d318073adad811315cf52be5eea6cb43,391,390,390,0
QQQ,20231108,205ea1ee52b62035f0918eca53d5caa275e76233fd93133a77c3b353fba6a126,391,390,390,0
QQQ,20231109,d71caeebbcdca54b74c6818a03a34a9dc477b6bf4c9ab32e8e34487da1bcad58,391,390,390,0
QQQ,20231110,42e97271003e5891e7d94d99a062da19c11f71638a71b32988d298f5263372cb,391,390,390,0
QQQ,20231113,61a91d36ba8bc5055550581c23ca80235623c3192c9e3ef3c9d60fa67e1086b9,391,390,390,0
QQQ,20231114,087c319131f155b2a75a0e58405a1666aba3d25cbaaed05a92e71c263b06f2c8,391,390,390,0
QQQ,20231115,c5fda313c4580eab362d3c481258b863e2b490106e0580b7198188b166daee2f,391,390,390,0
QQQ,20231116,9a1e5128e6fb26ff1aec2b9a26cd064470f8e4a93c1e80b79fc4335ccd1ea782,391,390,390,0
QQQ,20231117,3a15b20341848b7e0e7e4ef165b908042335370ec2fa59032dc8c19b01be22ef,391,390,390,0
QQQ,20231120,07deca474615673f5c57d2361b4cdb160985fe4dc8b9df3683f19903d7324fc7,391,390,390,0
QQQ,20231121,11991af2f0ba7851588a86e1697110464890823b1daa7b89cd5025c1f4ddf1ae,391,390,390,0
QQQ,20231122,c37864272f4b156cf001dcba44a796b70fb4554d0052f7cfc39e673341c24fab,391,390,390,0
QQQ,20231127,c1735c3941408b2ec3b0375681c63fc209d44110533f7d5fbc457e2f9e5b36ec,391,390,390,0
QQQ,20231128,ffedbab3a0215f17a813b2e3565edbc9ed6b0a5c4da33b380ed43a7598eeebc0,391,390,390,0
QQQ,20231129,abcb6cd14b0db8a20a3b547a6e9a61b3bc34a481e847756b32b932f06d6b824c,391,390,390,0
QQQ,20231130,c561199292fc76f3e4e17c316ccbb147c2e3da1b4de6bf32db84f0b1aa49089a,391,390,390,0
QQQ,20231201,8bd8ff02ec709625dab70b92b6e3ce511366d5119d8136bddf7213eabaa14095,391,390,390,0
QQQ,20231204,b98cf14e88f3c7dfa2b8d017cb3b075fa8945369fbdaa393245624a1c9ff47a4,391,390,390,0
QQQ,20231205,56cb9131466124a5bfa9b402c0626d42bf990e22a89c04778303ade602156164,391,390,390,0
QQQ,20231206,1da4c564287fa5bd7ff5737379bb805be775d7ffc8ed66a7dfbdf925d78fcf54,391,390,390,0
QQQ,20231207,4570eb5e8526b927f175872484b42ae54d4e6c4b682e6b9b21a08c8f7d9e0c5c,391,390,390,0
QQQ,20231208,6b39e832222e530be84f63838ec640f883aa78ef527aad3b9d1b28a47aa98d71,391,390,390,0
QQQ,20231211,dd3efa1787be8d7a2516009dd3fb463c3ddfbd9cd0b9a7ec112f6ecd4e4d254a,391,390,390,0
QQQ,20231212,96a65d915fda3322a41a0ed052a114b6e8a89023d40e5b8b6884f0781b20d57a,391,390,390,0
