ticker,control,trades,win_rate,profit_factor,net_bps
QQQ,inverse_sign,240,0.4875,0.9584687534759067,-209.7042544028592
QQQ,always_long,248,0.5604838709677419,1.3286354945290666,1453.6054707945282
SPXW,inverse_sign,248,0.5080645161290323,1.0444776553381616,169.60750177633136
SPXW,always_long,248,0.5604838709677419,1.0973745471046277,360.74824938630326
SPY,inverse_sign,242,0.49586776859504134,1.0736884163621858,269.4064712545041
SPY,always_long,248,0.5564516129032258,1.1010875859591605,373.81387886129323
