feature,importance
ib_range_bps,13531.7490401268
oi_diff,8596.266768574715
dist_ib_low_bps,4218.534069657326
iv_diff,2892.447191476822
dist_ib_high_bps,2801.319361805916
minute,2694.701116204262
ret_30m_bps,1982.100084900856
nearest_level_abs_bps,1560.2390896081924
ret_15m_bps,1215.8891109228134
volume_diff,1185.8618768453598
spread_pct_diff,1006.1144697666168
ret_1m_bps,1001.1009113788605
ret_5m_bps,984.7697299718857
iv_diff_chg_15m,962.6612974405289
vega_diff,886.8362103700638
abs_delta_diff,882.9977208375931
spread_pct_diff_chg_5m,827.7189357280731
spread_pct_diff_chg_15m,824.3902090787888
iv_diff_chg_5m,803.4380202293396
volume_diff_chg_5m,801.9729980230331
volume_diff_chg_25m,763.2834010124207
iv_diff_chg_25m,743.022699713707
spread_pct_diff_chg_25m,709.3488312959671
abs_delta_diff_chg_25m,644.6531375646591
abs_delta_diff_chg_5m,625.968429684639
volume_diff_chg_15m,603.6973494291306
abs_delta_diff_chg_15m,595.605548620224
vega_diff_chg_5m,562.297117471695
vega_diff_chg_15m,547.2875218391418
vega_diff_chg_25m,484.84726989269257
