feature,importance
ib_range_bps,13532.596459269524
oi_diff,8489.341035842896
dist_ib_low_bps,4892.5684942007065
dist_ib_high_bps,4347.413605809212
iv_diff,4206.874178647995
minute,2921.685118675232
ret_30m_bps,2135.099111557007
nearest_level_abs_bps,2078.1492009162903
ret_15m_bps,1420.7929484844208
iv_diff_chg_25m,1313.4397888183594
iv_diff_chg_15m,1226.7142720222473
spread_pct_diff,1178.5999108552933
ret_5m_bps,1133.868500828743
iv_diff_chg_5m,1092.82846057415
volume_diff,1091.637119293213
vega_diff,1049.7567501068115
ret_1m_bps,996.2529587745667
spread_pct_diff_chg_5m,946.9480232000351
abs_delta_diff,927.0348595380783
volume_diff_chg_5m,859.2502689361572
spread_pct_diff_chg_25m,798.8536674976349
volume_diff_chg_25m,758.7607612609863
volume_diff_chg_15m,728.0578404664993
abs_delta_diff_chg_15m,682.9944100379944
abs_delta_diff_chg_25m,674.2978917360306
vega_diff_chg_25m,671.6195018291473
spread_pct_diff_chg_15m,637.9726490974426
vega_diff_chg_5m,629.0396695137024
vega_diff_chg_15m,617.1852124929428
abs_delta_diff_chg_5m,593.2532714605331
