feature,importance
ib_range_bps,11792.057135105133
oi_diff,4838.36757171154
iv_diff,4477.866067290306
dist_ib_low_bps,3460.96524977684
dist_ib_high_bps,3329.854292154312
minute,3128.975142598152
nearest_level_abs_bps,2266.0143842697144
ret_30m_bps,2163.52845621109
ret_15m_bps,1579.4505392313004
iv_diff_chg_15m,1309.047927737236
volume_diff,1298.0142403841019
ret_5m_bps,1251.4635126590729
iv_diff_chg_5m,1229.0324895381927
volume_diff_chg_15m,1189.5582377910614
iv_diff_chg_25m,1179.4652907848358
spread_pct_diff,1177.7248417139053
ret_1m_bps,1082.5585675239563
spread_pct_diff_chg_5m,1056.0900429487228
spread_pct_diff_chg_15m,1033.5829410552979
volume_diff_chg_25m,1015.4648442268372
abs_delta_diff,941.6466970443726
volume_diff_chg_5m,936.1099634170532
spread_pct_diff_chg_25m,906.5121012926102
vega_diff,848.5973020792007
abs_delta_diff_chg_15m,846.2662403583527
vega_diff_chg_15m,827.535743355751
abs_delta_diff_chg_5m,760.4472373723984
vega_diff_chg_5m,685.5819201469421
abs_delta_diff_chg_25m,660.6731296777725
vega_diff_chg_25m,636.1743801832199
