feature,importance
ib_range_bps,12342.529828548431
oi_diff,8647.25072479248
dist_ib_low_bps,4335.786066889763
dist_ib_high_bps,3450.7927864789963
iv_diff,3255.352902531624
minute,2790.08037006855
nearest_level_abs_bps,2020.0313900709152
ret_30m_bps,1729.1359283924103
ret_15m_bps,1473.0459859371185
volume_diff,1379.3252464532852
ret_1m_bps,1114.0892219543457
spread_pct_diff,1106.7083178758621
ret_5m_bps,1077.5468096733093
iv_diff_chg_5m,1027.4579286575317
vega_diff,1012.0086311101913
abs_delta_diff,1007.380800485611
spread_pct_diff_chg_15m,1004.1069095134735
volume_diff_chg_5m,998.0179398059845
iv_diff_chg_25m,991.4903810024261
iv_diff_chg_15m,963.8887602090836
volume_diff_chg_25m,950.0418702363968
spread_pct_diff_chg_25m,943.1543807983398
volume_diff_chg_15m,900.6219518184662
vega_diff_chg_25m,859.0714378356934
spread_pct_diff_chg_5m,849.2821890115738
abs_delta_diff_chg_5m,801.0104291439056
abs_delta_diff_chg_25m,715.733699798584
vega_diff_chg_15m,696.7586691379547
vega_diff_chg_5m,635.3913005590439
abs_delta_diff_chg_15m,622.3746371269226
