feature,importance
ib_range_bps,14220.179232001305
oi_diff,7619.742019414902
dist_ib_high_bps,4096.4078558683395
dist_ib_low_bps,4000.481523156166
minute,3460.500177502632
iv_diff,3350.53022646904
ret_30m_bps,2183.5141701698303
nearest_level_abs_bps,1853.2290946245193
vega_diff,1433.3935202360153
ret_15m_bps,1388.8149098157883
volume_diff,1283.6052185297012
ret_1m_bps,1234.6754170656204
iv_diff_chg_5m,1095.3064929246902
iv_diff_chg_15m,1000.9134004116058
iv_diff_chg_25m,980.4172790050507
ret_5m_bps,956.0420300960541
spread_pct_diff,938.3097615242004
spread_pct_diff_chg_25m,919.9060181379318
spread_pct_diff_chg_5m,915.9774380922318
abs_delta_diff,899.6168013811111
volume_diff_chg_15m,874.102826833725
volume_diff_chg_5m,780.7246180772781
abs_delta_diff_chg_5m,763.0139102935791
vega_diff_chg_5m,683.4884496927261
spread_pct_diff_chg_15m,681.0732896327972
volume_diff_chg_25m,663.4431608915329
vega_diff_chg_15m,637.979810833931
abs_delta_diff_chg_25m,630.7951803207397
vega_diff_chg_25m,588.9443796873093
abs_delta_diff_chg_15m,587.3507585525513
