ticker,profile_id,month,trades,win_rate,profit_factor,net_bps
QQQ,SEMANTIC_RESIDUAL,202601,20,0.5,0.3149126302255606,-356.90157567311803
QQQ,SEMANTIC_RESIDUAL,202602,19,0.5263157894736842,1.169619329735919,72.01689103516674
QQQ,SEMANTIC_RESIDUAL,202603,22,0.5,0.5485806360280183,-320.22503383158914
QQQ,SEMANTIC_RESIDUAL,202604,21,0.42857142857142855,0.6780127946004953,-170.28661402928338
QQQ,SEMANTIC_RESIDUAL,202605,20,0.7,2.308940190401357,341.62611547836224
QQQ,SEMANTIC_RESIDUAL,202606,21,0.5238095238095238,0.713056697402528,-244.46771185564205
QQQ,SEMANTIC_RESIDUAL,202607,10,0.5,1.1328806272612093,37.965834137803384
SPX,SEMANTIC_RESIDUAL,202601,20,0.45,0.23769501675867877,-289.81779415627506
SPX,SEMANTIC_RESIDUAL,202602,19,0.5789473684210527,1.985047605869599,229.6350340631541
SPX,SEMANTIC_RESIDUAL,202603,22,0.45454545454545453,0.4623649596375717,-319.0359829225226
SPX,SEMANTIC_RESIDUAL,202604,21,0.47619047619047616,0.757270018596913,-96.53569695127877
SPX,SEMANTIC_RESIDUAL,202605,20,0.45,1.150357694607111,35.96682933813818
SPX,SEMANTIC_RESIDUAL,202606,21,0.6190476190476191,1.7792009360024146,237.7006945580195
SPX,SEMANTIC_RESIDUAL,202607,10,0.6,1.9216343398006162,111.07051794992017
SPY,SEMANTIC_RESIDUAL,202601,20,0.4,0.2413548888188688,-287.6786505515899
SPY,SEMANTIC_RESIDUAL,202602,19,0.5789473684210527,1.9503346766700707,223.74661202658473
SPY,SEMANTIC_RESIDUAL,202603,22,0.45454545454545453,0.459887770170201,-319.6458634548129
SPY,SEMANTIC_RESIDUAL,202604,21,0.47619047619047616,0.7462015349904194,-100.21389773435465
SPY,SEMANTIC_RESIDUAL,202605,20,0.5,1.126472389699561,30.7490520156485
SPY,SEMANTIC_RESIDUAL,202606,21,0.5714285714285714,0.9631373976751152,-15.896778970419213
SPY,SEMANTIC_RESIDUAL,202607,10,0.6,1.8879101518595987,107.1477450252599
