feature,importance
ib_range_bps,14870.676457762718
oi_diff,10736.142457604408
dist_ib_low_bps,4190.258891224861
dist_ib_high_bps,4179.263109326363
iv_diff,3576.4343849420547
minute,2448.7578213214874
ret_30m_bps,2176.636336326599
nearest_level_abs_bps,2060.4715275764465
spread_pct_diff,1558.2357331514359
iv_diff_chg_25m,1275.8148602247238
abs_delta_diff,1260.7734175920486
iv_diff_chg_5m,1196.6233088970184
ret_15m_bps,1170.2084381580353
vega_diff,1099.8360891342163
volume_diff,1081.9885849952698
volume_diff_chg_5m,1026.0558593273163
ret_5m_bps,1016.0830017328262
volume_diff_chg_25m,984.3297611474991
iv_diff_chg_15m,966.5647306442261
spread_pct_diff_chg_5m,820.5849902629852
abs_delta_diff_chg_5m,815.616526722908
volume_diff_chg_15m,775.6061280965805
spread_pct_diff_chg_25m,773.3680286407471
ret_1m_bps,713.3912689685822
vega_diff_chg_15m,699.9658213853836
spread_pct_diff_chg_15m,690.5678788423538
abs_delta_diff_chg_25m,674.8932504653931
vega_diff_chg_5m,625.9096213579178
abs_delta_diff_chg_15m,541.2088804244995
vega_diff_chg_25m,521.0403716564178
