feature,importance
ib_range_bps,10918.656178712845
oi_diff,6280.677506685257
iv_diff,4110.291529178619
dist_ib_low_bps,3563.859337449074
minute,3424.379320383072
dist_ib_high_bps,3217.10695207119
nearest_level_abs_bps,2394.791921019554
ret_30m_bps,2147.9627379179
ret_15m_bps,1400.0421395301819
ret_5m_bps,1282.6219787597656
iv_diff_chg_25m,1269.5550572872162
iv_diff_chg_5m,1193.167935013771
spread_pct_diff_chg_15m,1146.5378621816635
volume_diff,1138.1658511161804
volume_diff_chg_25m,1132.1372299194336
volume_diff_chg_15m,1104.990048289299
iv_diff_chg_15m,1100.892098903656
spread_pct_diff_chg_25m,1088.5050513744354
spread_pct_diff_chg_5m,1079.7546410560608
volume_diff_chg_5m,1052.3236111402512
spread_pct_diff,1011.2836587429047
abs_delta_diff,969.86718916893
abs_delta_diff_chg_15m,897.1474958658218
ret_1m_bps,887.9211093187332
vega_diff,747.6472299098969
abs_delta_diff_chg_25m,739.9975304603577
vega_diff_chg_5m,726.0591511726379
abs_delta_diff_chg_5m,698.5291574001312
vega_diff_chg_15m,686.4464702606201
vega_diff_chg_25m,678.7641009092331
