feature,importance
ib_range_bps,14937.018263459206
oi_diff,9146.92314338684
dist_ib_high_bps,4965.008949995041
dist_ib_low_bps,4014.264454960823
iv_diff,3128.0580756664276
minute,2554.9450064897537
ret_30m_bps,1747.6694499254227
nearest_level_abs_bps,1453.1811307668686
ret_15m_bps,1259.7471499443054
volume_diff,1036.3666684627533
spread_pct_diff,997.4028784036636
abs_delta_diff,959.3783687353134
spread_pct_diff_chg_15m,946.9152798652649
ret_5m_bps,940.0319602489471
iv_diff_chg_5m,931.2897436618805
vega_diff,900.1101679801941
volume_diff_chg_25m,892.5918225049973
iv_diff_chg_25m,887.5167529582977
iv_diff_chg_15m,877.924131155014
ret_1m_bps,854.6323318481445
spread_pct_diff_chg_25m,833.7520506381989
volume_diff_chg_5m,817.8489396572113
volume_diff_chg_15m,755.7656997442245
abs_delta_diff_chg_5m,675.9645363092422
spread_pct_diff_chg_5m,645.7872997522354
vega_diff_chg_15m,610.1022101640701
vega_diff_chg_5m,583.128856420517
abs_delta_diff_chg_25m,534.7491791248322
abs_delta_diff_chg_15m,532.5077880620956
vega_diff_chg_25m,502.0974097251892
