feature,importance
ib_range_bps,7127.609884619713
oi_diff,6158.3319482803345
dist_ib_low_bps,3130.055377840996
dist_ib_high_bps,2773.3491390943527
iv_diff,2559.3168132305145
nearest_level_abs_bps,2317.1151497364044
minute,2210.390342116356
ret_30m_bps,1771.647070646286
spread_pct_diff,1427.2828187942505
abs_delta_diff,1421.1047711372375
iv_diff_chg_25m,1403.1506315469742
ret_15m_bps,1369.2722911834717
ret_5m_bps,1361.587879538536
iv_diff_chg_15m,1353.590766787529
vega_diff,1332.3211388587952
volume_diff_chg_5m,1210.0627611875534
volume_diff_chg_25m,1201.1582511663437
volume_diff,1166.5992008447647
volume_diff_chg_15m,1147.5750091075897
ret_1m_bps,1135.424078464508
iv_diff_chg_5m,1111.1986178159714
spread_pct_diff_chg_15m,969.0835382938385
spread_pct_diff_chg_25m,863.2925497293472
abs_delta_diff_chg_5m,818.0446811914444
vega_diff_chg_5m,796.14082300663
abs_delta_diff_chg_25m,763.2577174901962
abs_delta_diff_chg_15m,740.1221081018448
vega_diff_chg_15m,699.3499803543091
spread_pct_diff_chg_5m,676.2792401313782
vega_diff_chg_25m,664.451198220253
