feature,importance
ib_range_bps,16450.077048778534
oi_diff,10626.773971796036
dist_ib_high_bps,4919.657199621201
dist_ib_low_bps,3991.288114309311
iv_diff,2929.1477805376053
minute,2632.0706005096436
ret_30m_bps,1804.8638212680817
nearest_level_abs_bps,1718.3925830125809
spread_pct_diff,1117.1711438894272
vega_diff,1014.8480399847031
volume_diff,917.5202796459198
ret_1m_bps,897.9271296262741
ret_15m_bps,888.842599272728
ret_5m_bps,851.0358533859253
iv_diff_chg_15m,849.0062688589096
iv_diff_chg_5m,809.2552202939987
abs_delta_diff,777.7845703363419
iv_diff_chg_25m,747.4484220743179
volume_diff_chg_15m,718.5524598360062
volume_diff_chg_5m,704.629829287529
volume_diff_chg_25m,675.1148905754089
spread_pct_diff_chg_5m,646.634318113327
spread_pct_diff_chg_25m,616.2943005561829
vega_diff_chg_15m,521.4743505716324
spread_pct_diff_chg_15m,506.57189977169037
vega_diff_chg_25m,486.25221848487854
abs_delta_diff_chg_25m,470.7439386844635
vega_diff_chg_5m,465.73169028759
abs_delta_diff_chg_15m,455.0324009656906
abs_delta_diff_chg_5m,444.2162003517151
