feature,importance
ib_range_bps,16159.378786683083
oi_diff,9593.717125058174
dist_ib_high_bps,5306.39813888073
dist_ib_low_bps,4238.91639316082
iv_diff,3336.7362728118896
minute,2725.3354054689407
ret_30m_bps,2005.1484541893005
nearest_level_abs_bps,1960.7447476387024
spread_pct_diff,1402.665073275566
vega_diff,1181.3442610502243
ret_15m_bps,1161.8288408517838
ret_1m_bps,1061.6042679548264
volume_diff,1060.078419327736
iv_diff_chg_25m,1023.8209419250488
volume_diff_chg_25m,1010.8439204692841
iv_diff_chg_5m,961.4393829107285
iv_diff_chg_15m,939.431579709053
ret_5m_bps,911.3742477893829
abs_delta_diff,870.3660199642181
volume_diff_chg_15m,862.2154887914658
spread_pct_diff_chg_25m,823.267871260643
volume_diff_chg_5m,795.5603597164154
spread_pct_diff_chg_15m,678.4626721143723
spread_pct_diff_chg_5m,661.0826699733734
abs_delta_diff_chg_15m,613.999111533165
vega_diff_chg_15m,610.4429976940155
abs_delta_diff_chg_25m,553.0485693216324
vega_diff_chg_5m,549.5094110965729
vega_diff_chg_25m,540.2051434516907
abs_delta_diff_chg_5m,539.1242816448212
