ticker,month,test_month,train_months,train_month_max,first_val_month,val_months,val_month_max,deploy_config,train_rows,val_rows,test_rows,val_score,abstained_invalid_val,val_trades,val_win_rate,val_profit_factor,val_pnl_return,val_avg_return,val_max_drawdown,val_call_rate,val_days_with_trades,val_daily_win_rate,val_median_daily_return,val_daily_max_drawdown,val_top5_day_return,val_top5_share_of_pnl,val_min_month_trades,val_positive_month_rate,test_trades,test_win_rate,test_profit_factor,test_pnl_return,test_avg_return,test_max_drawdown,test_call_rate,test_days_with_trades,test_daily_win_rate,test_median_daily_return,test_daily_max_drawdown,test_top5_day_return,test_top5_share_of_pnl,test_min_month_trades,test_positive_month_rate
SPXW,202601,202601,"202501,202502,202503,202504,202505,202506",202506,202507,"202507,202508,202509,202510,202511,202512",202512,thr-999.000_maxday3,11460,4133,674,3.7188047511399938,False,377,0.3687002652519894,0.9723496004519557,-1.9624087148828018,-0.0052053281561878035,-7.2999999999999945,0.27055702917771884,128,0.3671875,-0.09999999999999998,-6.799999999999998,7.5,-3.8218338224450417,54,0.6666666666666666,60,0.26666666666666666,0.606060606060606,-5.2,-0.08666666666666667,-5.399999999999994,0.16666666666666666,20,0.1,-0.09999999999999998,-5.199999999999999,1.0999999999999996,-0.21153846153846145,60,0.0
SPXW,202602,202602,"202501,202502,202503,202504,202505,202506,202507",202507,202508,"202508,202509,202510,202511,202512,202601",202601,thr-999.000_maxday3,13618,4073,551,3.557927519556775,False,371,0.3746630727762803,0.9920319769274273,-0.5499157694557297,-0.0014822527478591098,-8.090243865222464,0.12129380053908356,126,0.3492063492063492,-0.09999999999999998,-7.690243865222465,7.5,-13.638452316839366,54,0.5,53,0.2641509433962264,0.598290598290598,-4.699999999999999,-0.08867924528301885,-5.199999999999996,0.2641509433962264,19,0.2631578947368421,-0.09999999999999998,-4.699999999999998,2.8,-0.5957446808510639,53,0.0
SPXW,202603,202603,"202501,202502,202503,202504,202505,202506,202507,202508",202508,202509,"202509,202510,202511,202512,202601,202602",202602,thr-999.000_maxday3,15648,3955,723,-1.0402091733344883,False,363,0.31955922865013775,0.774878042605152,-16.549915769455726,-0.04559205446131054,-20.4673265334247,0.2644628099173554,124,0.25806451612903225,-0.09999999999999998,-19.667326533424653,7.5,-0.4531745118511048,53,0.3333333333333333,66,0.3939393939393939,1.0833333333333333,0.9999999999999991,0.015151515151515138,-4.4,0.4090909090909091,22,0.36363636363636365,-0.09999999999999998,-4.1,5.1000000000000005,5.100000000000005,66,1.0
SPXW,202604,202604,"202501,202502,202503,202504,202505,202506,202507,202508,202509",202509,202510,"202510,202511,202512,202601,202602,202603",202603,thr-999.000_maxday3,17748,3977,677,1.8188397501704705,False,366,0.36065573770491804,0.9328008646732883,-4.707681701223531,-0.012862518309353909,-13.390243865222452,0.2185792349726776,125,0.288,-0.09999999999999998,-12.890243865222462,7.5,-1.5931408442611452,53,0.3333333333333333,63,0.31746031746031744,0.7751937984496122,-2.8999999999999995,-0.04603174603174602,-7.099999999999996,0.1746031746031746,21,0.19047619047619047,-0.09999999999999998,-6.299999999999997,3.5000000000000004,-1.2068965517241383,63,0.0
SPXW,202605,202605,"202501,202502,202503,202504,202505,202506,202507,202508,202509,202510",202510,202511,"202511,202512,202601,202602,202603,202604",202604,thr-999.000_maxday3,19906,3924,676,3.895144457039461,False,362,0.3784530386740331,1.01078260228677,0.725813643410447,0.002005010064669743,-7.9607842568936835,0.3011049723756906,123,0.34959349593495936,-0.09999999999999998,-7.460784256893686,7.5,10.333230944459881,53,0.6666666666666666,60,0.3,0.7142857142857142,-3.599999999999999,-0.059999999999999984,-7.099999999999998,0.13333333333333333,20,0.25,-0.09999999999999998,-7.1,5.1000000000000005,-1.4166666666666672,60,0.0
SPXW,202606,202606,"202501,202502,202503,202504,202505,202506,202507,202508,202509,202510,202511",202511,202512,"202512,202601,202602,202603,202604,202605",202605,thr-999.000_maxday3,21625,4029,656,1.212165798190752,False,368,0.34782608695652173,0.87501851764839,-8.975345447132224,-0.024389525671554956,-13.013402099695858,0.38315217391304346,124,0.31451612903225806,-0.09999999999999998,-12.270683657588563,7.0,-0.7799142708469923,53,0.16666666666666666,58,0.3620689655172414,0.9459459459459457,-0.5999999999999999,-0.010344827586206895,-2.3,0.22413793103448276,20,0.45,-0.09999999999999998,-1.9999999999999998,4.300000000000001,-7.16666666666667,58,0.0
QQQ,202601,202601,"202501,202502,202503,202504,202505,202506",202506,202507,"202507,202508,202509,202510,202511,202512",202512,thr-999.000_maxday3,11460,3990,617,3.4318094562612105,False,370,0.3675675675675676,0.9664112248501732,-2.330373254423325,-0.006298306093036013,-7.630373254423316,0.10270270270270271,127,0.3937007874015748,-0.09999999999999998,-7.150848576062984,7.5,-3.218368553519961,56,0.5,59,0.22033898305084745,0.47101449275362306,-7.3,-0.12372881355932203,-7.499999999999995,0.03389830508474576,20,0.1,-0.09999999999999998,-7.299999999999997,1.0999999999999996,-0.15068493150684928,59,0.0
QQQ,202602,202602,"202501,202502,202503,202504,202505,202506,202507",202507,202508,"202508,202509,202510,202511,202512,202601",202601,thr-999.000_maxday3,13618,3921,509,-0.20636929434503135,False,368,0.32608695652173914,0.7955737823660188,-15.090991266860419,-0.04100812844255548,-16.398846022350344,0.1875,126,0.30952380952380953,-0.09999999999999998,-15.898846022350309,7.5,-0.49698524552657336,56,0.16666666666666666,54,0.35185185185185186,0.9140607898428784,-0.8931818381937082,-0.016540404410994598,-2.793181838193709,0.3888888888888889,19,0.3157894736842105,-0.09999999999999998,-2.793181838193708,5.4,-6.045801391260353,54,0.0
QQQ,202603,202603,"202501,202502,202503,202504,202505,202506,202507,202508",202508,202509,"202509,202510,202511,202512,202601,202602",202602,thr-999.000_maxday3,15648,3747,712,-2.202662580448685,False,362,0.30939226519337015,0.7337934074158546,-19.855105779460565,-0.05484835850679714,-23.436175658766857,0.17403314917127072,124,0.25806451612903225,-0.09999999999999998,-23.4361756587668,7.5,-0.3777365924566615,54,0.16666666666666666,66,0.42424242424242425,1.228070175438596,2.5999999999999996,0.03939393939393939,-2.3000000000000003,0.36363636363636365,22,0.3181818181818182,-0.09999999999999998,-1.9999999999999996,4.300000000000001,1.6538461538461544,66,1.0
QQQ,202604,202604,"202501,202502,202503,202504,202505,202506,202507,202508,202509",202509,202510,"202510,202511,202512,202601,202602,202603",202603,thr-999.000_maxday3,17748,3767,567,0.41596074659722915,False,365,0.3452054794520548,0.8730959599483735,-9.032229621375592,-0.02474583457911121,-16.932229621375633,0.2054794520547945,125,0.312,-0.09999999999999998,-16.63222962137559,7.5,-0.8303597577114923,54,0.16666666666666666,53,0.3018867924528302,0.6878350759549997,-3.4650306568995006,-0.0653779369226321,-5.899999999999998,0.09433962264150944,18,0.2222222222222222,-0.09999999999999998,-5.299999999999999,2.634969343100499,-0.7604461847556241,53,0.0
