ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month
SPXW,20260102,202601,10:00,600,zero_dte,CALL,0.07925761783456726,0.07925761783456726,-0.2599314295990408,-0.3,0.5,-0.3,thr-0.068_maxday1,202601
SPXW,20260105,202601,10:20,620,zero_dte,PUT,-0.06558985980098377,-0.159360994529115,-0.06558985980098377,0.5,-0.3,-0.3,thr-0.068_maxday1,202601
SPXW,20260106,202601,10:55,655,zero_dte,CALL,-0.03271784023844113,-0.03271784023844113,-0.22959773088532184,-0.3,-0.3,-0.3,thr-0.068_maxday1,202601
SPXW,20260107,202601,10:05,605,zero_dte,CALL,-0.031279858740906615,-0.031279858740906615,-0.3734355204550201,-0.3,0.5,-0.3,thr-0.068_maxday1,202601
SPXW,20260108,202601,10:00,600,zero_dte,CALL,-0.018180328035665144,-0.018180328035665144,-0.22339470045988127,0.5,-0.3,0.5,thr-0.068_maxday1,202601
SPXW,20260109,202601,11:10,670,zero_dte,CALL,-0.05048727980611969,-0.05048727980611969,-0.19202068361477564,0.5,-0.3,0.5,thr-0.068_maxday1,202601
SPXW,20260112,202601,10:10,610,zero_dte,CALL,-0.034911978608375464,-0.034911978608375464,-0.22555649298858493,0.5,-0.3,0.5,thr-0.068_maxday1,202601
SPXW,20260113,202601,10:20,620,zero_dte,CALL,-0.04880801754237246,-0.04880801754237246,-0.3182973018257468,-0.3,-0.3,-0.3,thr-0.068_maxday1,202601
SPXW,20260114,202601,10:00,600,zero_dte,CALL,0.08528783945981268,0.08528783945981268,-0.138988397663396,0.5,-0.3,0.5,thr-0.068_maxday1,202601
SPXW,20260115,202601,10:15,615,zero_dte,PUT,-0.020238219000700032,-0.27784622278226273,-0.020238219000700032,0.5,-0.3,-0.3,thr-0.068_maxday1,202601
SPXW,20260116,202601,10:20,620,zero_dte,CALL,-0.02126890420842825,-0.02126890420842825,-0.2412526166176136,-0.3,-0.3,-0.3,thr-0.068_maxday1,202601
SPXW,20260120,202601,10:00,600,zero_dte,PUT,-0.06743107478571554,-0.16671125494326874,-0.06743107478571554,-0.3,-0.3,-0.3,thr-0.068_maxday1,202601
SPXW,20260121,202601,10:25,625,zero_dte,PUT,0.21930300421380414,-0.24200857138826137,0.21930300421380414,0.5,-0.3,-0.3,thr-0.068_maxday1,202601
SPXW,20260122,202601,11:40,700,zero_dte,PUT,-0.017107319896263483,-0.14047580779126476,-0.017107319896263483,-0.3,-0.3,-0.3,thr-0.068_maxday1,202601
SPXW,20260123,202601,10:15,615,zero_dte,CALL,-0.02458299108746591,-0.02458299108746591,-0.28071026850226644,0.5,-0.3,0.5,thr-0.068_maxday1,202601
SPXW,20260126,202601,10:00,600,zero_dte,PUT,0.10343122626420254,-0.26671685834415226,0.10343122626420254,-0.3,-0.3,-0.3,thr-0.068_maxday1,202601
SPXW,20260127,202601,10:00,600,zero_dte,CALL,-0.06244459152618601,-0.06244459152618601,-0.1607190841848988,-0.3,-0.3,-0.3,thr-0.068_maxday1,202601
SPXW,20260128,202601,10:55,655,zero_dte,PUT,0.08330134537354736,-0.28526073312292377,0.08330134537354736,-0.3,0.5,0.5,thr-0.068_maxday1,202601
SPXW,20260129,202601,10:10,610,zero_dte,CALL,0.020689930178380455,0.020689930178380455,-0.07564187003365008,-0.3,0.5,-0.3,thr-0.068_maxday1,202601
SPXW,20260130,202601,10:15,615,zero_dte,PUT,0.027630228325758226,-0.22517390320124087,0.027630228325758226,-0.3,0.5,0.5,thr-0.068_maxday1,202601
SPXW,20260202,202602,10:10,610,zero_dte,PUT,0.3896291406256606,-0.1675500279443704,0.3896291406256606,0.5,-0.3,-0.3,thr-999.000_maxday3,202602
SPXW,20260202,202602,10:40,640,zero_dte,PUT,0.5521388826232855,-0.1359716409687719,0.5521388826232855,-0.3,0.5,0.5,thr-999.000_maxday3,202602
SPXW,20260202,202602,11:10,670,zero_dte,PUT,0.4639372241480334,-0.0969349722619231,0.4639372241480334,0.5,-0.3,-0.3,thr-999.000_maxday3,202602
SPXW,20260203,202602,10:15,615,zero_dte,PUT,0.14720911057461777,0.0587320036212878,0.14720911057461777,-0.3,-0.3,-0.3,thr-999.000_maxday3,202602
SPXW,20260203,202602,10:45,645,zero_dte,PUT,0.25686392505758515,0.1854370744581031,0.25686392505758515,0.5,-0.3,-0.3,thr-999.000_maxday3,202602
SPXW,20260203,202602,11:15,675,zero_dte,PUT,0.1588430346410817,0.025269897887072464,0.1588430346410817,-0.3,0.5,0.5,thr-999.000_maxday3,202602
SPXW,20260204,202602,10:00,600,zero_dte,CALL,0.21962046738993837,0.21962046738993837,0.014363016923296116,0.5,-0.3,0.5,thr-999.000_maxday3,202602
SPXW,20260204,202602,11:05,665,zero_dte,CALL,0.14952405379117356,0.14952405379117356,0.026004739752560204,0.5,-0.3,0.5,thr-999.000_maxday3,202602
