feature,importance
ib_range_bps,13946.50682926178
oi_diff,8716.606683373451
dist_ib_high_bps,3798.846137404442
dist_ib_low_bps,3529.016191959381
iv_diff,3114.5510590076447
minute,2300.175300002098
ret_30m_bps,1608.1107790470123
nearest_level_abs_bps,1583.9431179761887
ret_15m_bps,1142.6210070848465
iv_diff_chg_25m,1060.7935574054718
iv_diff_chg_5m,1006.4998577833176
abs_delta_diff,951.4108994007111
vega_diff,945.1166381835938
ret_1m_bps,937.5549802780151
ret_5m_bps,918.8426526784897
spread_pct_diff,916.159297823906
volume_diff,824.7767800092697
vega_diff_chg_15m,793.7862074375153
abs_delta_diff_chg_5m,779.1975495815277
volume_diff_chg_25m,768.8097192049026
spread_pct_diff_chg_15m,741.0638493299484
iv_diff_chg_15m,733.1036095619202
volume_diff_chg_5m,709.1146801710129
spread_pct_diff_chg_5m,626.5168796777725
vega_diff_chg_5m,624.5853109359741
abs_delta_diff_chg_15m,624.052309513092
volume_diff_chg_15m,620.1485800743103
vega_diff_chg_25m,616.3066101074219
abs_delta_diff_chg_25m,580.9174892902374
spread_pct_diff_chg_25m,544.747949719429
