feature,importance
ib_range_bps,14034.958932518959
oi_diff,7991.795587062836
dist_ib_low_bps,3777.880019426346
dist_ib_high_bps,3495.419480443001
iv_diff,3199.3126368522644
minute,2594.399825811386
ret_30m_bps,1797.4278985261917
nearest_level_abs_bps,1787.1264744997025
ret_15m_bps,1356.7367386817932
vega_diff,1290.1694484949112
iv_diff_chg_5m,1209.6215380430222
abs_delta_diff,1154.5299863815308
spread_pct_diff,1116.3835092782974
volume_diff,1069.1077607870102
volume_diff_chg_5m,1041.986864566803
iv_diff_chg_15m,1001.8619184494019
ret_1m_bps,1000.3702698945999
vega_diff_chg_15m,965.3648306131363
iv_diff_chg_25m,963.6232889890671
spread_pct_diff_chg_15m,961.1257685422897
ret_5m_bps,949.8201088905334
spread_pct_diff_chg_5m,948.4274346828461
volume_diff_chg_25m,940.3417700529099
volume_diff_chg_15m,886.5797696113586
abs_delta_diff_chg_15m,812.8160514831543
vega_diff_chg_5m,798.2309019565582
spread_pct_diff_chg_25m,796.7037299871445
abs_delta_diff_chg_5m,728.510363817215
vega_diff_chg_25m,666.2871427536011
abs_delta_diff_chg_25m,592.160658121109
