ticker,profile_id,month,trades,win_rate,profit_factor,net_bps
QQQ,BREADTH_TRANSMISSION,202501,40,0.375,0.38087150038551143,-754.277213093854
QQQ,BREADTH_TRANSMISSION,202502,38,0.5789473684210527,1.5038905358579742,334.40545064451396
QQQ,BREADTH_TRANSMISSION,202503,40,0.6,0.9498170386495993,-54.44368451387106
QQQ,BREADTH_TRANSMISSION,202504,42,0.5238095238095238,1.3100699076555158,590.0720123580925
QQQ,BREADTH_TRANSMISSION,202505,42,0.5,1.073245827125216,65.97188940727602
QQQ,BREADTH_TRANSMISSION,202506,40,0.475,0.8986915697729112,-62.40068245648601
QQQ,BREADTH_TRANSMISSION,202507,42,0.6190476190476191,1.4186194102186545,170.34473817092322
QQQ,BREADTH_TRANSMISSION,202508,42,0.47619047619047616,1.2020430112846416,102.9603347585045
QQQ,BREADTH_TRANSMISSION,202509,38,0.6578947368421053,1.407368331581442,157.40796247173705
QQQ,BREADTH_TRANSMISSION,202510,46,0.5434782608695652,0.9069733584023152,-86.01967532999936
QQQ,BREADTH_TRANSMISSION,202511,26,0.46153846153846156,1.234728732462874,117.22803706103188
QQQ,BREADTH_TRANSMISSION,202512,42,0.4523809523809524,0.9723908222773306,-17.238532755509045
QQQ,TARGET_ONLY,202501,40,0.45,0.539428751570639,-501.52084453181004
QQQ,TARGET_ONLY,202502,38,0.42105263157894735,0.8047352114547666,-181.08727174747216
QQQ,TARGET_ONLY,202503,40,0.525,0.7604007635445931,-288.7280986492002
QQQ,TARGET_ONLY,202504,42,0.5,1.0885288617496838,186.42856366190227
QQQ,TARGET_ONLY,202505,42,0.5,0.8438903861284706,-158.0961828206096
QQQ,TARGET_ONLY,202506,40,0.4,0.7442237655982564,-172.16309249422818
QQQ,TARGET_ONLY,202507,42,0.5,1.0190975632251416,9.403467122067681
QQQ,TARGET_ONLY,202508,42,0.6428571428571429,1.868231556822334,335.44468683106163
QQQ,TARGET_ONLY,202509,38,0.5789473684210527,2.1110224559054775,334.34430695847584
QQQ,TARGET_ONLY,202510,46,0.5434782608695652,0.9944993145948016,-4.863153729803152
QQQ,TARGET_ONLY,202511,26,0.6153846153846154,1.6285175306247246,264.9551237594678
QQQ,TARGET_ONLY,202512,42,0.5,1.2374138114849276,130.2526497446459
SPX,BREADTH_TRANSMISSION,202501,40,0.425,0.5750006854085177,-346.28947546604775
SPX,BREADTH_TRANSMISSION,202502,38,0.5789473684210527,1.6601437648071646,337.62017015379877
SPX,BREADTH_TRANSMISSION,202503,40,0.575,1.621801818423591,377.8128330940621
SPX,BREADTH_TRANSMISSION,202504,42,0.4523809523809524,1.0159879755933037,31.677267486563267
