feature,importance
ib_range_bps,13499.250913739204
oi_diff,9255.434206724167
dist_ib_high_bps,3241.5152707099915
dist_ib_low_bps,3215.994192957878
iv_diff,3148.8713730573654
minute,2235.784225821495
ret_30m_bps,1694.4224680662155
nearest_level_abs_bps,1431.1156973838806
volume_diff,1275.3434298038483
ret_15m_bps,1202.589828133583
spread_pct_diff,1098.2829613685608
abs_delta_diff,1083.8639298677444
iv_diff_chg_25m,1045.83915245533
iv_diff_chg_15m,954.4435188770294
volume_diff_chg_5m,869.7608892917633
ret_1m_bps,864.5136404037476
ret_5m_bps,854.3327610492706
iv_diff_chg_5m,781.7675718069077
volume_diff_chg_15m,759.4329948425293
spread_pct_diff_chg_15m,707.5584317445755
spread_pct_diff_chg_5m,692.2856011390686
vega_diff,686.2025215625763
abs_delta_diff_chg_5m,683.2348804473877
volume_diff_chg_25m,676.9359498023987
spread_pct_diff_chg_25m,654.3151296377182
vega_diff_chg_5m,640.2812395095825
vega_diff_chg_15m,617.8262404203415
abs_delta_diff_chg_25m,594.4321286678314
vega_diff_chg_25m,591.6693984270096
abs_delta_diff_chg_15m,588.8080023527145
