ticker,year,month,feature,rows,finite,missing_rate,zero_rate_finite,distinct_finite,minimum,maximum
QQQ,2023,202305,qsize_put_local_log_ask_depth_change_15m,97,96,0.010309278350515427,0.0,96,-2.1000086327294163,2.512087640324025
QQQ,2023,202305,qsize_put_relative_qimb_change_15m,97,96,0.010309278350515427,0.0,96,-1.05540345116624,1.4840040481851458
QQQ,2023,202305,qsize_put_local_signable_fraction_change_15m,97,96,0.010309278350515427,1.0,1,0.0,0.0
QQQ,2023,202305,qsize_call_valid,97,97,0.0,0.010309278350515464,2,0.0,1.0
QQQ,2023,202305,qsize_put_valid,97,97,0.0,0.010309278350515464,2,0.0,1.0
QQQ,2023,202305,qsize_both_valid,97,97,0.0,0.010309278350515464,2,0.0,1.0
QQQ,2023,202305,qsize_call_shared_local_contracts,97,97,0.0,0.010309278350515464,3,0.0,11.0
QQQ,2023,202305,qsize_put_shared_local_contracts,97,97,0.0,0.010309278350515464,3,0.0,11.0
QQQ,2023,202306,qsize_call_local_qimb,89,89,0.0,0.0,88,-0.8082191780821918,0.8467741935483871
QQQ,2023,202306,qsize_call_local_log_bid_depth,89,89,0.0,0.0,89,6.9874902470009905,10.851257571436902
QQQ,2023,202306,qsize_call_local_log_ask_depth,89,89,0.0,0.0,89,7.288927694521257,10.79209871530354
QQQ,2023,202306,qsize_call_relative_qimb,89,89,0.0,0.02247191011235955,88,-0.6636970335600473,0.8582883945006787
QQQ,2023,202306,qsize_call_local_signable_fraction,89,89,0.0,0.0,3,0.8181818181818182,1.0
QQQ,2023,202306,qsize_call_local_qimb_change_1m,89,89,0.0,0.0,89,-1.419789426016076,1.5389783485581687
QQQ,2023,202306,qsize_call_local_log_bid_depth_change_1m,89,89,0.0,0.0,89,-2.274653708304868,1.8145081305515562
QQQ,2023,202306,qsize_call_local_log_ask_depth_change_1m,89,89,0.0,0.0,89,-1.8106451965468615,2.8184446092873294
QQQ,2023,202306,qsize_call_relative_qimb_change_1m,89,89,0.0,0.011235955056179775,89,-1.0411604253459388,1.0543134729831811
QQQ,2023,202306,qsize_call_local_signable_fraction_change_1m,89,89,0.0,1.0,1,0.0,0.0
QQQ,2023,202306,qsize_call_local_qimb_change_5m,89,89,0.0,0.0,89,-1.254610759110537,1.1702857142857144
QQQ,2023,202306,qsize_call_local_log_bid_depth_change_5m,89,89,0.0,0.0,89,-3.057953296551199,2.8291974648903677
QQQ,2023,202306,qsize_call_local_log_ask_depth_change_5m,89,89,0.0,0.0,89,-2.63639408440228,1.8500029485590073
QQQ,2023,202306,qsize_call_relative_qimb_change_5m,89,89,0.0,0.0,89,-1.009556198918672,1.2344459056580717
QQQ,2023,202306,qsize_call_local_signable_fraction_change_5m,89,89,0.0,0.9775280898876404,3,-0.09090909090909094,0.0
QQQ,2023,202306,qsize_call_local_qimb_change_15m,89,89,0.0,0.0,89,-1.289432143605504,1.2186121198467856
QQQ,2023,202306,qsize_call_local_log_bid_depth_change_15m,89,89,0.0,0.0,89,-2.883785349224828,2.2154541790108944
QQQ,2023,202306,qsize_call_local_log_ask_depth_change_15m,89,89,0.0,0.0,89,-2.122849923603022,2.269036785873241
QQQ,2023,202306,qsize_call_relative_qimb_change_15m,89,89,0.0,0.0,89,-1.3012720917969423,1.1327551811081542
QQQ,2023,202306,qsize_call_local_signable_fraction_change_15m,89,89,0.0,0.9550561797752809,4,-0.09090909090909094,0.09090909090909094
QQQ,2023,202306,qsize_put_local_qimb,89,89,0.0,0.0,89,-0.8951781970649895,0.8485742379547689
QQQ,2023,202306,qsize_put_local_log_bid_depth,89,89,0.0,0.0,89,6.852242569051878,10.799922455698933
QQQ,2023,202306,qsize_put_local_log_ask_depth,89,89,0.0,0.0,89,7.05444965813294,10.775784598724393
QQQ,2023,202306,qsize_put_relative_qimb,89,89,0.0,0.011235955056179775,89,-0.7009521058585911,1.348574237954769
QQQ,2023,202306,qsize_put_local_signable_fraction,89,89,0.0,0.0,1,1.0,1.0
QQQ,2023,202306,qsize_put_local_qimb_change_1m,89,89,0.0,0.0,89,-1.4902776079246667,1.3022789643240662
QQQ,2023,202306,qsize_put_local_log_bid_depth_change_1m,89,89,0.0,0.0,89,-1.6876901093338486,2.025218911741776
QQQ,2023,202306,qsize_put_local_log_ask_depth_change_1m,89,89,0.0,0.0,89,-1.849658259613662,2.8018499950770748
QQQ,2023,202306,qsize_put_relative_qimb_change_1m,89,89,0.0,0.0,89,-1.417253592698744,1.0726475791006966
QQQ,2023,202306,qsize_put_local_signable_fraction_change_1m,89,89,0.0,1.0,1,0.0,0.0
QQQ,2023,202306,qsize_put_local_qimb_change_5m,89,89,0.0,0.0,89,-1.4022224846374187,1.3620144000405636
QQQ,2023,202306,qsize_put_local_log_bid_depth_change_5m,89,89,0.0,0.0,89,-1.6860497399688397,4.1769225149826825
QQQ,2023,202306,qsize_put_local_log_ask_depth_change_5m,89,89,0.0,0.0,89,-1.8236118245333417,3.5605294202314104
QQQ,2023,202306,qsize_put_relative_qimb_change_5m,89,89,0.0,0.0,89,-1.4012010341777659,1.1818334423036694
QQQ,2023,202306,qsize_put_local_signable_fraction_change_5m,89,89,0.0,1.0,1,0.0,0.0
QQQ,2023,202306,qsize_put_local_qimb_change_15m,89,89,0.0,0.0,89,-0.886866244755742,1.3909719443026096
QQQ,2023,202306,qsize_put_local_log_bid_depth_change_15m,89,89,0.0,0.0,89,-1.8889045119324894,3.370446649115734
QQQ,2023,202306,qsize_put_local_log_ask_depth_change_15m,89,89,0.0,0.0,89,-2.4568508575525643,1.9076978262576718
QQQ,2023,202306,qsize_put_relative_qimb_change_15m,89,89,0.0,0.0,89,-1.150151858012758,1.6512258279606176
QQQ,2023,202306,qsize_put_local_signable_fraction_change_15m,89,89,0.0,1.0,1,0.0,0.0
QQQ,2023,202306,qsize_call_valid,89,89,0.0,0.0,1,1.0,1.0
QQQ,2023,202306,qsize_put_valid,89,89,0.0,0.0,1,1.0,1.0
QQQ,2023,202306,qsize_both_valid,89,89,0.0,0.0,1,1.0,1.0
QQQ,2023,202306,qsize_call_shared_local_contracts,89,89,0.0,0.0,1,11.0,11.0
QQQ,2023,202306,qsize_put_shared_local_contracts,89,89,0.0,0.0,1,11.0,11.0
QQQ,2023,202307,qsize_call_local_qimb,64,64,0.0,0.0,64,-0.7891737891737892,0.7938144329896907
QQQ,2023,202307,qsize_call_local_log_bid_depth,64,64,0.0,0.0,64,8.251142139090751,10.621107809394994
QQQ,2023,202307,qsize_call_local_log_ask_depth,64,64,0.0,0.0,64,8.355379895253634,10.826734036976289
QQQ,2023,202307,qsize_call_relative_qimb,64,64,0.0,0.0,64,-0.8261176790324772,0.6917776288757742
QQQ,2023,202307,qsize_call_local_signable_fraction,64,64,0.0,0.0,3,0.8181818181818182,1.0
QQQ,2023,202307,qsize_call_local_qimb_change_1m,64,64,0.0,0.0,64,-1.3680493628890815,1.0694798052442522
QQQ,2023,202307,qsize_call_local_log_bid_depth_change_1m,64,64,0.0,0.0,64,-1.1516427590494462,1.2126422399458772
QQQ,2023,202307,qsize_call_local_log_ask_depth_change_1m,64,64,0.0,0.0,64,-1.2268688013018707,1.1601183717558445
QQQ,2023,202307,qsize_call_relative_qimb_change_1m,64,64,0.0,0.0,64,-1.2795726985132228,1.1772828313269348
QQQ,2023,202307,qsize_call_local_signable_fraction_change_1m,64,64,0.0,0.984375,2,0.0,0.09090909090909083
QQQ,2023,202307,qsize_call_local_qimb_change_5m,64,64,0.0,0.0,64,-1.6083747496476524,1.0939030512634573
QQQ,2023,202307,qsize_call_local_log_bid_depth_change_5m,64,64,0.0,0.0,64,-1.210717655285471,2.3453259134482236
QQQ,2023,202307,qsize_call_local_log_ask_depth_change_5m,64,64,0.0,0.0,64,-1.6165146256161087,1.81355769456178
QQQ,2023,202307,qsize_call_relative_qimb_change_5m,64,64,0.0,0.0,64,-0.8791858897896868,1.087542669893268
QQQ,2023,202307,qsize_call_local_signable_fraction_change_5m,64,64,0.0,0.984375,2,0.0,0.09090909090909083
QQQ,2023,202307,qsize_call_local_qimb_change_15m,64,64,0.0,0.0,64,-1.2403072033898304,1.2978977544194934
QQQ,2023,202307,qsize_call_local_log_bid_depth_change_15m,64,64,0.0,0.0,64,-1.9045039298281115,2.4307832693761817
QQQ,2023,202307,qsize_call_local_log_ask_depth_change_15m,64,64,0.0,0.0,64,-1.2957927286680047,1.7672912789669208
QQQ,2023,202307,qsize_call_relative_qimb_change_15m,64,64,0.0,0.0,64,-1.4133661790328813,0.9680760400422076
QQQ,2023,202307,qsize_call_local_signable_fraction_change_15m,64,64,0.0,0.921875,5,-0.09090909090909094,0.09090909090909094
QQQ,2023,202307,qsize_put_local_qimb,64,64,0.0,0.0,63,-0.9195710455764075,0.907563025210084
QQQ,2023,202307,qsize_put_local_log_bid_depth,64,64,0.0,0.0,64,8.183397369998433,10.71032049749989
QQQ,2023,202307,qsize_put_local_log_ask_depth,64,64,0.0,0.0,64,8.789507786736896,11.001633065614794
QQQ,2023,202307,qsize_put_relative_qimb,64,64,0.0,0.0,63,-1.1423210935406058,0.9975103430600812
QQQ,2023,202307,qsize_put_local_signable_fraction,64,64,0.0,0.0,1,1.0,1.0
QQQ,2023,202307,qsize_put_local_qimb_change_1m,64,64,0.0,0.0,64,-1.2665134030532517,1.5637867544951658
QQQ,2023,202307,qsize_put_local_log_bid_depth_change_1m,64,64,0.0,0.0,64,-1.232243656298964,2.5679082553726227
QQQ,2023,202307,qsize_put_local_log_ask_depth_change_1m,64,64,0.0,0.0,64,-0.5851822224321754,0.8031671002274905
QQQ,2023,202307,qsize_put_relative_qimb_change_1m,64,64,0.0,0.0,64,-1.0373918521021068,1.5835523433429841
QQQ,2023,202307,qsize_put_local_signable_fraction_change_1m,64,64,0.0,1.0,1,0.0,0.0
QQQ,2023,202307,qsize_put_local_qimb_change_5m,64,64,0.0,0.0,64,-1.7128526993231774,1.5586686763157351
QQQ,2023,202307,qsize_put_local_log_bid_depth_change_5m,64,64,0.0,0.0,64,-2.084403217382686,1.717243198398183
QQQ,2023,202307,qsize_put_local_log_ask_depth_change_5m,64,64,0.0,0.0,64,-1.0738524440024761,1.4262964766840263
QQQ,2023,202307,qsize_put_relative_qimb_change_5m,64,64,0.0,0.0,64,-0.7734066668829208,1.3377089432591833
QQQ,2023,202307,qsize_put_local_signable_fraction_change_5m,64,64,0.0,0.984375,2,0.0,0.09090909090909094
QQQ,2023,202307,qsize_put_local_qimb_change_15m,64,64,0.0,0.0,63,-1.1855808977931561,1.3207749873368082
QQQ,2023,202307,qsize_put_local_log_bid_depth_change_15m,64,64,0.0,0.0,64,-2.074682225929875,2.261539729391819
QQQ,2023,202307,qsize_put_local_log_ask_depth_change_15m,64,64,0.0,0.0,64,-1.2508960788017571,1.9678810071928519
QQQ,2023,202307,qsize_put_relative_qimb_change_15m,64,64,0.0,0.0,63,-1.0643097405249815,1.5444938951765976
QQQ,2023,202307,qsize_put_local_signable_fraction_change_15m,64,64,0.0,0.984375,2,0.0,0.09090909090909094
QQQ,2023,202307,qsize_call_valid,64,64,0.0,0.0,1,1.0,1.0
QQQ,2023,202307,qsize_put_valid,64,64,0.0,0.0,1,1.0,1.0
QQQ,2023,202307,qsize_both_valid,64,64,0.0,0.0,1,1.0,1.0
QQQ,2023,202307,qsize_call_shared_local_contracts,64,64,0.0,0.0,1,11.0,11.0
QQQ,2023,202307,qsize_put_shared_local_contracts,64,64,0.0,0.0,1,11.0,11.0
QQQ,2023,202308,qsize_call_local_qimb,74,74,0.0,0.04054054054054054,72,-0.9455645161290323,0.7857015390403064
QQQ,2023,202308,qsize_call_local_log_bid_depth,74,74,0.0,0.0,74,8.109826276018477,10.51409516084895
QQQ,2023,202308,qsize_call_local_log_ask_depth,74,74,0.0,0.0,73,7.844240718141811,10.987307640729366
QQQ,2023,202308,qsize_call_relative_qimb,74,74,0.0,0.02702702702702703,73,-0.9826699955940668,0.4755317174204011
QQQ,2023,202308,qsize_call_local_signable_fraction,74,74,0.0,0.0,3,0.9090909090909091,1.0
QQQ,2023,202308,qsize_call_local_qimb_change_1m,74,74,0.0,0.0,74,-1.1618425313814977,1.076186963639962
QQQ,2023,202308,qsize_call_local_log_bid_depth_change_1m,74,74,0.0,0.0,74,-1.4700809214801343,1.0453366381087807
QQQ,2023,202308,qsize_call_local_log_ask_depth_change_1m,74,74,0.0,0.0,74,-1.3454886999302476,0.9587083865383033
QQQ,2023,202308,qsize_call_relative_qimb_change_1m,74,74,0.0,0.0,74,-0.7857302669395752,1.0371853879463524
QQQ,2023,202308,qsize_call_local_signable_fraction_change_1m,74,74,0.0,1.0,1,0.0,0.0
QQQ,2023,202308,qsize_call_local_qimb_change_5m,74,74,0.0,0.0,74,-1.4280443004956092,1.4288337737181709
QQQ,2023,202308,qsize_call_local_log_bid_depth_change_5m,74,74,0.0,0.0,74,-1.5169850832424032,1.1999611561329075
QQQ,2023,202308,qsize_call_local_log_ask_depth_change_5m,74,74,0.0,0.0,74,-0.981867587750223,1.2942425112870044
QQQ,2023,202308,qsize_call_relative_qimb_change_5m,74,74,0.0,0.0,74,-0.7900166773054811,0.7727093770187736
QQQ,2023,202308,qsize_call_local_signable_fraction_change_5m,74,74,0.0,0.972972972972973,3,-0.09090909090909094,0.0
QQQ,2023,202308,qsize_call_local_qimb_change_15m,74,74,0.0,0.0,74,-1.688511224592982,1.402925127139092
QQQ,2023,202308,qsize_call_local_log_bid_depth_change_15m,74,74,0.0,0.0,74,-1.5104359247828114,2.7307429621152064
QQQ,2023,202308,qsize_call_local_log_ask_depth_change_15m,74,74,0.0,0.0,74,-1.7508857507341355,1.3034710475335753
QQQ,2023,202308,qsize_call_relative_qimb_change_15m,74,74,0.0,0.0,74,-0.8226763707141848,1.2263871570702545
QQQ,2023,202308,qsize_call_local_signable_fraction_change_15m,74,74,0.0,0.9594594594594594,3,-0.09090909090909094,0.0
QQQ,2023,202308,qsize_put_local_qimb,74,74,0.0,0.0,74,-0.6684491978609626,0.8746268656716418
QQQ,2023,202308,qsize_put_local_log_bid_depth,74,74,0.0,0.0,74,8.046869510959576,10.51045028683224
QQQ,2023,202308,qsize_put_local_log_ask_depth,74,74,0.0,0.0,74,8.212297138229768,10.580860978980033
QQQ,2023,202308,qsize_put_relative_qimb,74,74,0.0,0.0,74,-0.7304095045500505,0.845470138780602
QQQ,2023,202308,qsize_put_local_signable_fraction,74,74,0.0,0.0,1,1.0,1.0
QQQ,2023,202308,qsize_put_local_qimb_change_1m,74,74,0.0,0.0,74,-1.0593229155829293,1.117062277539731
QQQ,2023,202308,qsize_put_local_log_bid_depth_change_1m,74,74,0.0,0.0,74,-1.3744429216839702,1.0488287985091223
QQQ,2023,202308,qsize_put_local_log_ask_depth_change_1m,74,74,0.0,0.0,74,-1.0901060540377348,0.9374050375905529
QQQ,2023,202308,qsize_put_relative_qimb_change_1m,74,74,0.0,0.0,74,-0.9828969740204061,1.208478131081213
QQQ,2023,202308,qsize_put_local_signable_fraction_change_1m,74,74,0.0,1.0,1,0.0,0.0
QQQ,2023,202308,qsize_put_local_qimb_change_5m,74,74,0.0,0.0,74,-1.3512543076421246,1.3644227840389886
QQQ,2023,202308,qsize_put_local_log_bid_depth_change_5m,74,74,0.0,0.0,74,-1.464315919994668,1.2125777814685073
QQQ,2023,202308,qsize_put_local_log_ask_depth_change_5m,74,74,0.0,0.0,74,-1.8475529319302186,2.262277369505952
QQQ,2023,202308,qsize_put_relative_qimb_change_5m,74,74,0.0,0.0,74,-0.770758326620351,1.4754917160882135
QQQ,2023,202308,qsize_put_local_signable_fraction_change_5m,74,74,0.0,1.0,1,0.0,0.0
QQQ,2023,202308,qsize_put_local_qimb_change_15m,74,74,0.0,0.0,74,-1.3557971297344418,1.1275949022013223
QQQ,2023,202308,qsize_put_local_log_bid_depth_change_15m,74,74,0.0,0.0,74,-1.4441498739172207,1.592335627357711
QQQ,2023,202308,qsize_put_local_log_ask_depth_change_15m,74,74,0.0,0.0,74,-2.0201343845067807,1.169914785062197
QQQ,2023,202308,qsize_put_relative_qimb_change_15m,74,74,0.0,0.0,74,-0.7572795465136913,1.2562947534589153
QQQ,2023,202308,qsize_put_local_signable_fraction_change_15m,74,74,0.0,1.0,1,0.0,0.0
QQQ,2023,202308,qsize_call_valid,74,74,0.0,0.0,1,1.0,1.0
QQQ,2023,202308,qsize_put_valid,74,74,0.0,0.0,1,1.0,1.0
QQQ,2023,202308,qsize_both_valid,74,74,0.0,0.0,1,1.0,1.0
QQQ,2023,202308,qsize_call_shared_local_contracts,74,74,0.0,0.0,2,11.0,13.0
QQQ,2023,202308,qsize_put_shared_local_contracts,74,74,0.0,0.0,2,11.0,13.0
QQQ,2023,202309,qsize_call_local_qimb,92,90,0.021739130434782594,0.0,90,-0.6625,0.739153463664721
QQQ,2023,202309,qsize_call_local_log_bid_depth,92,90,0.021739130434782594,0.0,90,8.186742787113518,10.72092985236768
QQQ,2023,202309,qsize_call_local_log_ask_depth,92,90,0.021739130434782594,0.0,90,8.66785206770135,10.695891659693414
QQQ,2023,202309,qsize_call_relative_qimb,92,90,0.021739130434782594,0.0,90,-0.847574489042108,0.6601455203542606
QQQ,2023,202309,qsize_call_local_signable_fraction,92,90,0.021739130434782594,0.0,5,0.7272727272727273,1.0
QQQ,2023,202309,qsize_call_local_qimb_change_1m,92,90,0.021739130434782594,0.0,90,-0.9743638901330582,0.9523857296729374
QQQ,2023,202309,qsize_call_local_log_bid_depth_change_1m,92,90,0.021739130434782594,0.0,90,-1.8113307869135244,1.4197032056136667
QQQ,2023,202309,qsize_call_local_log_ask_depth_change_1m,92,90,0.021739130434782594,0.0,90,-0.9409287974460323,1.3889304774188265
QQQ,2023,202309,qsize_call_relative_qimb_change_1m,92,90,0.021739130434782594,0.0,90,-1.0197115485996693,0.9523857296729374
QQQ,2023,202309,qsize_call_local_signable_fraction_change_1m,92,90,0.021739130434782594,0.9888888888888889,2,-0.09090909090909094,0.0
QQQ,2023,202309,qsize_call_local_qimb_change_5m,92,90,0.021739130434782594,0.0,90,-1.1484437751004015,1.2091894651491035
QQQ,2023,202309,qsize_call_local_log_bid_depth_change_5m,92,90,0.021739130434782594,0.0,90,-1.725454577162047,1.4798794687855867
QQQ,2023,202309,qsize_call_local_log_ask_depth_change_5m,92,90,0.021739130434782594,0.0,90,-1.2041519596092574,1.8098686160179032
QQQ,2023,202309,qsize_call_relative_qimb_change_5m,92,90,0.021739130434782594,0.0,90,-0.9534429035158637,1.0832126737260377
QQQ,2023,202309,qsize_call_local_signable_fraction_change_5m,92,90,0.021739130434782594,0.9777777777777777,2,-0.09090909090909094,0.0
QQQ,2023,202309,qsize_call_local_qimb_change_15m,92,90,0.021739130434782594,0.0,90,-1.3003857194444441,1.1741602958974964
QQQ,2023,202309,qsize_call_local_log_bid_depth_change_15m,92,90,0.021739130434782594,0.0,90,-1.578678219235007,1.6686441709817803
QQQ,2023,202309,qsize_call_local_log_ask_depth_change_15m,92,90,0.021739130434782594,0.0,90,-1.2621313486387429,1.736620077379964
QQQ,2023,202309,qsize_call_relative_qimb_change_15m,92,90,0.021739130434782594,0.0,90,-1.336134411152216,0.8768629986001992
QQQ,2023,202309,qsize_call_local_signable_fraction_change_15m,92,90,0.021739130434782594,0.9444444444444444,2,-0.09090909090909094,0.0
QQQ,2023,202309,qsize_put_local_qimb,92,90,0.021739130434782594,0.011111111111111112,88,-0.7707560173894603,0.923728813559322
QQQ,2023,202309,qsize_put_local_log_bid_depth,92,90,0.021739130434782594,0.0,90,8.38320455141292,10.670512321570657
QQQ,2023,202309,qsize_put_local_log_ask_depth,92,90,0.021739130434782594,0.0,90,6.630683385642372,10.665600937560797
QQQ,2023,202309,qsize_put_relative_qimb,92,90,0.021739130434782594,0.011111111111111112,89,-0.8127971400387163,0.4925813763023065
QQQ,2023,202309,qsize_put_local_signable_fraction,92,90,0.021739130434782594,0.0,1,1.0,1.0
QQQ,2023,202309,qsize_put_local_qimb_change_1m,92,90,0.021739130434782594,0.0,89,-1.1749413735343384,1.2608262253486027
QQQ,2023,202309,qsize_put_local_log_bid_depth_change_1m,92,90,0.021739130434782594,0.0,90,-1.4594287550264973,1.5161891628787458
QQQ,2023,202309,qsize_put_local_log_ask_depth_change_1m,92,90,0.021739130434782594,0.0,90,-2.2087382219782308,1.887415053044455
QQQ,2023,202309,qsize_put_relative_qimb_change_1m,92,90,0.021739130434782594,0.0,89,-0.8095165621359641,1.0516431970539801
QQQ,2023,202309,qsize_put_local_signable_fraction_change_1m,92,90,0.021739130434782594,1.0,1,0.0,0.0
QQQ,2023,202309,qsize_put_local_qimb_change_5m,92,90,0.021739130434782594,0.0,90,-1.481273816004355,1.2958998328933666
QQQ,2023,202309,qsize_put_local_log_bid_depth_change_5m,92,90,0.021739130434782594,0.0,90,-1.2114340000184391,1.6409393795393914
QQQ,2023,202309,qsize_put_local_log_ask_depth_change_5m,92,90,0.021739130434782594,0.0,90,-2.5418512715979125,1.5140597288064228
QQQ,2023,202309,qsize_put_relative_qimb_change_5m,92,90,0.021739130434782594,0.0,90,-0.7706697681696675,0.6740564190643887
QQQ,2023,202309,qsize_put_local_signable_fraction_change_5m,92,90,0.021739130434782594,1.0,1,0.0,0.0
QQQ,2023,202309,qsize_put_local_qimb_change_15m,92,90,0.021739130434782594,0.0,90,-1.3250887138334684,1.2387973067100069
QQQ,2023,202309,qsize_put_local_log_bid_depth_change_15m,92,90,0.021739130434782594,0.0,90,-1.3279111084757513,2.051341877104125
QQQ,2023,202309,qsize_put_local_log_ask_depth_change_15m,92,90,0.021739130434782594,0.0,90,-3.186919427736586,2.8634816284582874
QQQ,2023,202309,qsize_put_relative_qimb_change_15m,92,90,0.021739130434782594,0.0,90,-1.0144435708772184,0.9849422834278005
QQQ,2023,202309,qsize_put_local_signable_fraction_change_15m,92,90,0.021739130434782594,1.0,1,0.0,0.0
QQQ,2023,202309,qsize_call_valid,92,92,0.0,0.021739130434782608,2,0.0,1.0
QQQ,2023,202309,qsize_put_valid,92,92,0.0,0.021739130434782608,2,0.0,1.0
QQQ,2023,202309,qsize_both_valid,92,92,0.0,0.021739130434782608,2,0.0,1.0
QQQ,2023,202309,qsize_call_shared_local_contracts,92,92,0.0,0.021739130434782608,5,0.0,14.0
QQQ,2023,202309,qsize_put_shared_local_contracts,92,92,0.0,0.021739130434782608,5,0.0,14.0
QQQ,2023,202310,qsize_call_local_qimb,75,75,0.0,0.0,75,-0.737417943107221,0.8305084745762712
QQQ,2023,202310,qsize_call_local_log_bid_depth,75,75,0.0,0.0,75,6.976348070447749,10.659797308053713
QQQ,2023,202310,qsize_call_local_log_ask_depth,75,75,0.0,0.0,75,6.29156913955832,10.777705507988376
QQQ,2023,202310,qsize_call_relative_qimb,75,75,0.0,0.013333333333333334,75,-0.5838713464021599,0.548266339800217
QQQ,2023,202310,qsize_call_local_signable_fraction,75,75,0.0,0.0,4,0.7272727272727273,1.0
QQQ,2023,202310,qsize_call_local_qimb_change_1m,75,75,0.0,0.0,75,-0.9459114731058071,1.3652987543054942
QQQ,2023,202310,qsize_call_local_log_bid_depth_change_1m,75,75,0.0,0.0,75,-1.540205765154072,2.326638056455832
QQQ,2023,202310,qsize_call_local_log_ask_depth_change_1m,75,75,0.0,0.0,75,-2.363688312094512,1.7629477719895092
QQQ,2023,202310,qsize_call_relative_qimb_change_1m,75,75,0.0,0.0,75,-0.7822992292215285,0.7616916393049732
QQQ,2023,202310,qsize_call_local_signable_fraction_change_1m,75,75,0.0,0.9733333333333334,3,0.0,0.27272727272727276
QQQ,2023,202310,qsize_call_local_qimb_change_5m,75,75,0.0,0.0,75,-1.1919633976526756,1.1021128367381086
