policy,ticker,month,trades,win_rate,profit_factor,pnl_r,mean_return,median_return
ALWAYS_CALL,SPXW,202209,9,0.2222222222222222,0.8340388068219002,-0.7511211220243377,-0.08345790244714862,-0.6502145922746781
ALWAYS_CALL,SPXW,202210,8,0.375,0.9155908710367361,-0.23210228596214,-0.0290127857452675,-0.3371340523882897
ALWAYS_CALL,SPXW,202211,9,0.5555555555555556,1.3741572102210964,1.0507154107277499,0.11674615674752777,0.29505300353356884
ALWAYS_CALL,SPXW,202212,9,0.1111111111111111,0.19501669903994998,-3.521731845514762,-0.3913035383905291,-0.5796460176991151
ALWAYS_CALL,SPXW,202301,9,0.6666666666666666,3.3636453781649176,3.661119705570811,0.40679107839675677,0.22972972972972985
ALWAYS_CALL,SPXW,202302,8,0.375,0.15188548852585096,-3.4783215646526986,-0.4347901955815873,-0.733721322537112
ALWAYS_CALL,SPXW,202303,9,0.4444444444444444,1.4538253940832606,0.924706543398583,0.10274517148873145,-0.09760589318600364
ALWAYS_CALL,SPXW,202304,8,0.125,0.09381056783538255,-3.267700005977775,-0.4084625007472219,-0.5371652209468735
ALWAYS_CALL,SPXW,202305,9,0.2222222222222222,1.0303044996906554,0.1275590521339125,0.014173228014879167,-0.5416666666666666
ALWAYS_CALL,SPXW,202306,9,0.4444444444444444,0.8059877363622717,-0.572507707612216,-0.06361196751246845,-0.1834061135371179
ALWAYS_CALL,SPXW,202307,8,0.5,2.126850206004427,1.5789145249752516,0.19736431562190646,0.047646214435569996
ALWAYS_CALL,SPXW,202308,9,0.5555555555555556,1.465927103021162,1.45580496355247,0.16175610706138555,0.21562499999999996
ALWAYS_CALL,SPXW,202309,9,0.1111111111111111,0.0016190567723160555,-5.605850608929205,-0.6228722898810228,-0.7522388059701492
ALWAYS_CALL,SPXW,202310,9,0.3333333333333333,1.5200162005261555,1.624746701435132,0.18052741127057023,-0.29694323144104795
ALWAYS_CALL,SPXW,202311,8,0.625,3.613202016576847,3.4134290553895084,0.42667863192368854,0.1643655489809337
ALWAYS_CALL,SPXW,202312,9,0.4444444444444444,1.6743081029667433,1.7101400719756081,0.19001556355284535,-0.21189591078066913
ALWAYS_CALL,SPXW,202401,9,0.6666666666666666,1.880680864488928,1.9768996456910242,0.2196555161878916,0.26298701298701294
ALWAYS_CALL,SPXW,202402,8,0.5,2.6900391695553294,3.9247161229165566,0.4905895153645696,0.01928554114652764
ALWAYS_CALL,SPXW,202403,8,0.375,2.0698635428842254,2.10148884208,0.26268610526,-0.23807537399309553
ALWAYS_CALL,SPXW,202404,10,0.1,0.10322414619196785,-5.085898507768938,-0.5085898507768938,-0.6433279526499864
ALWAYS_CALL,SPXW,202405,9,0.5555555555555556,1.9335543773902046,1.975646720030786,0.2195163022256429,0.028880866425992805
ALWAYS_CALL,SPXW,202406,8,0.5,2.0069564812161262,2.332114037490022,0.29151425468625275,0.02935725405886272
ALWAYS_CALL,SPXW,202407,9,0.7777777777777778,2.552583010393821,2.895849794619694,0.32176108829107714,0.3825363825363825
ALWAYS_CALL,SPXW,202408,9,0.5555555555555556,1.7091121056572174,1.4846398482081968,0.1649599831342441,0.08566721581548604
ALWAYS_CALL,SPXW,202409,8,0.5,1.7668329432309071,1.3348972353481854,0.16686215441852317,0.20864241001564943
ALWAYS_CALL,SPXW,202410,9,0.2222222222222222,0.19479333653514302,-2.2984375140613023,-0.25538194600681136,-0.24235807860262
ALWAYS_CALL,SPXW,202411,9,0.3333333333333333,2.1159795302817455,1.4666814651367515,0.16296460723741682,-0.11419753086419751
ALWAYS_CALL,SPXW,202412,9,0.2222222222222222,0.43156121536443764,-2.549502784137258,-0.28327808712636204,-0.634819532908705
ALWAYS_CALL,SPXW,202501,9,0.4444444444444444,1.0055031348841776,0.01634705450703633,0.0018163393896707032,-0.1282527881040892
ALWAYS_CALL,SPXW,202502,8,0.125,0.06797311990358902,-3.149554719998807,-0.3936943399998509,-0.35343634135862384
ALWAYS_CALL,SPXW,202503,8,0.5,0.9187608500626392,-0.1928127350424007,-0.02410159188030009,-0.18429732149005026
ALWAYS_CALL,SPXW,202504,9,0.6666666666666666,1.7731837365832688,1.914147702738561,0.21268307808206233,0.15749999999999992
ALWAYS_CALL,SPXW,202505,9,0.5555555555555556,1.4091985698551461,1.1329540931906334,0.12588378813229262,0.07768924302788842
ALWAYS_CALL,SPXW,202506,8,0.625,1.5607609215887621,0.6301999695175537,0.07877499618969422,0.022892246478115906
ALWAYS_CALL,SPXW,202507,9,0.3333333333333333,2.120781363638477,1.7706024503485227,0.1967336055942803,-0.1347305389221557
ALWAYS_CALL,SPXW,202508,9,0.4444444444444444,0.9098986494918495,-0.19669023884238734,-0.02185447098248748,-0.04020100502512549
ALWAYS_CALL,SPXW,202509,9,0.7777777777777778,3.972737005660224,3.118924739939232,0.34654719332658135,0.24726477024070015
ALWAYS_CALL,SPXW,202510,9,0.3333333333333333,0.6860021054126031,-1.0671213319596813,-0.11856903688440903,-0.4897959183673469
ALWAYS_CALL,SPXW,202511,8,0.5,2.452638467909495,3.4127420133774717,0.42659275167218397,0.322182158119658
ALWAYS_CALL,SPXW,202512,8,0.375,1.1352339649499115,0.33308985322189333,0.041636231652736666,-0.2205182245140308
ALWAYS_CALL,SPY,202201,9,0.4444444444444444,0.6501868983347874,-1.411717313101338,-0.156857479233482,-0.5423728813559323
ALWAYS_CALL,SPY,202202,8,0.375,0.6785771969804579,-0.8558558613682363,-0.10698198267102954,-0.25035669186742543
ALWAYS_CALL,SPY,202203,9,0.4444444444444444,1.4566126084258324,1.1190476304475219,0.12433862560528021,-0.0035587188612100466
ALWAYS_CALL,SPY,202204,9,0.2222222222222222,0.19003278185411543,-4.31715398545086,-0.47968377616120667,-0.7168367346938774
ALWAYS_CALL,SPY,202205,8,0.125,0.508802328203661,-1.6807051068126828,-0.21008813835158535,-0.3808642931856041
ALWAYS_CALL,SPY,202206,9,0.2222222222222222,0.6992574874203649,-1.068122632291177,-0.11868029247679744,-0.23540856031128396
ALWAYS_CALL,SPY,202207,9,0.5555555555555556,1.1211493355604136,0.2944158809420994,0.032712875660233266,0.28629856850715757
ALWAYS_CALL,SPY,202208,9,0.4444444444444444,0.9844366745142082,-0.05250853550914969,-0.005834281723238854,-0.2671232876712329
ALWAYS_CALL,SPY,202209,9,0.2222222222222222,0.8344304102883136,-0.7506218435502054,-0.08340242706113393,-0.6751152073732718
ALWAYS_CALL,SPY,202210,8,0.375,0.9650717638524179,-0.09491601224962487,-0.011864501531203109,-0.3333212700250917
ALWAYS_CALL,SPY,202211,9,0.5555555555555556,1.3489914337881925,0.9802207991657992,0.10891342212953324,0.3056994818652849
ALWAYS_CALL,SPY,202212,9,0.1111111111111111,0.20119388038182176,-3.4530232483194085,-0.3836692498132676,-0.5638766519823789
ALWAYS_CALL,SPY,202301,9,0.6666666666666666,3.2695012259927374,3.5920828993088727,0.3991203221454303,0.23529411764705888
ALWAYS_CALL,SPY,202302,8,0.375,0.1589321373298583,-3.3904654667750025,-0.4238081833468753,-0.7132870428553475
ALWAYS_CALL,SPY,202303,9,0.4444444444444444,1.3682257015089647,0.7767633435851393,0.08630703817612659,-0.12154696132596689
ALWAYS_CALL,SPY,202304,8,0.125,0.09903613173192889,-3.1441179578190237,-0.39301474472737796,-0.5028529872454688
ALWAYS_CALL,SPY,202305,9,0.2222222222222222,1.0653820474825597,0.26857665753906934,0.02984185083767437,-0.4857142857142857
ALWAYS_CALL,SPY,202306,9,0.4444444444444444,0.7883936334371483,-0.609840418585183,-0.06776004650946478,-0.13953488372093018
ALWAYS_CALL,SPY,202307,8,0.625,2.180084552090658,1.5934341088518884,0.19917926360648605,0.05765421618562528
ALWAYS_CALL,SPY,202308,9,0.5555555555555556,1.4818955211574236,1.48399716789889,0.16488857421098777,0.22397476340694006
ALWAYS_CALL,SPY,202309,9,0.0,0.0,-5.645294140223875,-0.6272549044693194,-0.746987951807229
ALWAYS_CALL,SPY,202310,9,0.3333333333333333,1.5341333061958125,1.6458409236876188,0.18287121374306875,-0.2824267782426778
ALWAYS_CALL,SPY,202311,8,0.625,3.8349220333127017,3.4076081887905505,0.4259510235988188,0.17860352769351756
ALWAYS_CALL,SPY,202312,9,0.4444444444444444,1.6891208566547928,1.7700248217198093,0.19666942463553438,-0.20930232558139536
ALWAYS_CALL,SPY,202401,9,0.6666666666666666,1.915440395109683,2.049232148652717,0.22769246096141302,0.2589285714285716
ALWAYS_CALL,SPY,202402,8,0.5,2.5891361236145047,3.561846994405113,0.4452308743006391,0.04040404040404041
ALWAYS_CALL,SPY,202403,8,0.375,1.9285131294009825,1.9125381039975773,0.23906726299969716,-0.23410714285714285
ALWAYS_CALL,SPY,202404,10,0.1,0.10513348822837396,-5.003750023169662,-0.5003750023169662,-0.6306958962446767
ALWAYS_CALL,SPY,202405,9,0.5555555555555556,1.9912708818707163,2.0023569593233344,0.2224841065914816,0.02846975088967974
ALWAYS_CALL,SPY,202406,8,0.5,1.9759988102641846,2.3146257157439982,0.2893282144679998,0.025638449453801476
ALWAYS_CALL,SPY,202407,9,0.7777777777777778,2.5296295319404956,2.8311015645355564,0.31456684050395073,0.3765690376569037
ALWAYS_CALL,SPY,202408,9,0.5555555555555556,1.7558975597191622,1.5249254433142354,0.16943616036824838,0.07482993197278918
ALWAYS_CALL,SPY,202409,8,0.5,1.8107135770095162,1.3989718352585423,0.1748714794073178,0.22229307652264435
ALWAYS_CALL,SPY,202410,9,0.2222222222222222,0.1999814164441247,-2.2663195595028016,-0.2518132843892002,-0.23464912280701744
ALWAYS_CALL,SPY,202411,9,0.4444444444444444,2.3781808273747536,1.6588317620145205,0.18431464022383562,-0.09039548022598866
ALWAYS_CALL,SPY,202412,9,0.2222222222222222,0.42647822837691934,-2.581244046161012,-0.2868048940178902,-0.6273291925465839
ALWAYS_CALL,SPY,202501,9,0.4444444444444444,1.017638240511655,0.05177732250810452,0.005753035834233835,-0.13035381750465552
ALWAYS_CALL,SPY,202502,8,0.25,0.07398821813039867,-3.0707475909573545,-0.3838434488696693,-0.3342750836468645
ALWAYS_CALL,SPY,202503,8,0.5,0.9056655171163802,-0.22383250075896122,-0.027979062594870152,-0.18026304280775407
ALWAYS_CALL,SPY,202504,9,0.6666666666666666,1.8192845571953034,1.995973640054952,0.22177484889499466,0.1586294416243656
ALWAYS_CALL,SPY,202505,9,0.5555555555555556,1.4792951335242082,1.2875466377174074,0.14306073752415638,0.09125475285171111
ALWAYS_CALL,SPY,202506,8,0.5,1.5180165543686603,0.5764095077530048,0.0720511884691256,0.0064640588229352945
ALWAYS_CALL,SPY,202507,9,0.3333333333333333,2.1041586556228213,1.7073685796350535,0.1897076199594504,-0.12941176470588234
ALWAYS_CALL,SPY,202508,9,0.4444444444444444,0.8815165638037419,-0.2589645043124707,-0.028773833812496746,-0.03807106598984769
ALWAYS_CALL,SPY,202509,9,0.7777777777777778,4.041328325183173,3.192719509472675,0.35474661216363057,0.247844827586207
ALWAYS_CALL,SPY,202510,9,0.3333333333333333,0.6967753119801877,-1.0084164646559814,-0.11204627385066461,-0.46803652968036524
ALWAYS_CALL,SPY,202511,8,0.5,2.4411133677518517,3.3645980507766704,0.4205747563470838,0.32314744079449953
ALWAYS_CALL,SPY,202512,8,0.375,1.0336718138118093,0.08703277489811034,0.010879096862263793,-0.2767682926829268
ALWAYS_PUT,QQQ,202201,9,0.6666666666666666,3.5244117938148958,5.803828403704578,0.6448698226338421,0.33212341197822143
ALWAYS_PUT,QQQ,202202,8,0.375,0.1493946383837951,-2.290978857797093,-0.2863723572246366,-0.2142576370170709
ALWAYS_PUT,QQQ,202203,9,0.3333333333333333,0.43811831916128086,-2.092258996489621,-0.23247322183218014,-0.2422680412371134
ALWAYS_PUT,QQQ,202204,9,0.6666666666666666,5.720721955226377,4.999709303985611,0.5555232559984012,0.06368563685636854
ALWAYS_PUT,QQQ,202205,8,0.5,1.7989913020147577,1.3563849879680374,0.16954812349600468,0.0886864407675412
ALWAYS_PUT,QQQ,202206,9,0.2222222222222222,1.0405687490393838,0.13432029834797832,0.014924477594219812,-0.17965023847376788
ALWAYS_PUT,QQQ,202207,9,0.3333333333333333,0.5966807751260645,-1.6955678426681218,-0.18839642696312464,-0.48140495867768596
ALWAYS_PUT,QQQ,202208,9,0.4444444444444444,1.2854909286613958,0.857845087817123,0.09531612086856922,-0.07534246575342457
ALWAYS_PUT,QQQ,202209,9,0.5555555555555556,1.5272740107133929,1.2110866692836644,0.13456518547596272,0.5632411067193678
ALWAYS_PUT,QQQ,202210,8,0.5,0.6964522744627277,-0.7156080973829582,-0.08945101217286977,-0.08723797081331673
ALWAYS_PUT,QQQ,202211,9,0.3333333333333333,1.1815630049634749,0.7446056115801778,0.08273395684224198,-0.5045045045045045
ALWAYS_PUT,QQQ,202212,9,0.5555555555555556,2.425049566697425,2.823831550687802,0.31375906118753355,0.03203661327231114
ALWAYS_PUT,QQQ,202301,9,0.2222222222222222,0.28880626885955724,-3.961175580281872,-0.44013062003131914,-0.7455197132616488
ALWAYS_PUT,QQQ,202302,8,0.375,0.9520257587515633,-0.12826973968126032,-0.01603371746015754,-0.36278075575181645
ALWAYS_PUT,QQQ,202303,9,0.1111111111111111,0.03232837193793727,-4.707139833962239,-0.5230155371069154,-0.5316455696202532
ALWAYS_PUT,QQQ,202304,8,0.375,0.8382293863455947,-0.439128492683754,-0.05489106158546925,-0.29687095102358124
ALWAYS_PUT,QQQ,202305,9,0.1111111111111111,0.08056583116693856,-4.085052375343384,-0.4538947083714871,-0.48429319371727747
ALWAYS_PUT,QQQ,202306,9,0.3333333333333333,0.5472732626940456,-1.4500715962189819,-0.16111906624655353,-0.4304123711340206
ALWAYS_PUT,QQQ,202307,8,0.125,0.5442114815677829,-1.1436735696609237,-0.14295919620761546,-0.13401815575728618
ALWAYS_PUT,QQQ,202308,9,0.3333333333333333,1.0609552095369286,0.24704045135515162,0.02744893903946129,-0.5196629213483146
ALWAYS_PUT,QQQ,202309,9,0.5555555555555556,3.5109351944483627,2.8891885506097847,0.3210209500677539,0.2727272727272726
ALWAYS_PUT,QQQ,202310,9,0.3333333333333333,1.002263973409092,0.008118114508885665,0.0009020127232095184,-0.3295238095238095
ALWAYS_PUT,QQQ,202311,8,0.0,0.0,-4.048290911595094,-0.5060363639493868,-0.3967673814165042
ALWAYS_PUT,QQQ,202312,8,0.25,0.9738128710265744,-0.09810821394329228,-0.012263526742911535,-0.6071421517312212
ALWAYS_PUT,QQQ,202401,9,0.2222222222222222,0.3980668593268269,-2.9959215967838855,-0.33288017742043174,-0.6619718309859154
ALWAYS_PUT,QQQ,202402,8,0.25,0.492802723275697,-1.7156695903710442,-0.21445869879638052,-0.39705853810022906
ALWAYS_PUT,QQQ,202403,8,0.25,0.4798674055269571,-1.450070370275646,-0.18125879628445574,-0.19498794569217098
ALWAYS_PUT,QQQ,202404,10,0.6,2.955627228777143,2.656894311769955,0.2656894311769955,0.3053270042194093
ALWAYS_PUT,QQQ,202405,9,0.1111111111111111,0.8823100416670397,-0.5312439956931929,-0.05902711063257699,-0.4260204081632653
ALWAYS_PUT,QQQ,202406,8,0.25,0.36479867336320765,-2.4179670726795357,-0.30224588408494196,-0.5260050524101826
ALWAYS_PUT,QQQ,202407,9,0.3333333333333333,2.145696731115921,3.9431466298095055,0.43812740331216726,-0.27633378932968533
ALWAYS_PUT,QQQ,202408,9,0.3333333333333333,0.5746287610746239,-1.6004706876748103,-0.17783007640831225,-0.4140625
ALWAYS_PUT,QQQ,202409,8,0.25,0.6038614218505916,-1.5056897866562666,-0.18821122333203333,-0.39636279298207316
ALWAYS_PUT,QQQ,202410,9,0.3333333333333333,0.6465140450440119,-0.8925929320027455,-0.09917699244474949,-0.21167883211678834
ALWAYS_PUT,QQQ,202411,9,0.1111111111111111,0.04314346980251625,-3.860178271441619,-0.4289086968268465,-0.23471882640586797
ALWAYS_PUT,QQQ,202412,9,0.3333333333333333,1.767544919957999,2.6208190414893204,0.2912021157210356,-0.39650872817955113
ALWAYS_PUT,QQQ,202501,9,0.3333333333333333,1.086536990526236,0.31799020224976204,0.03533224469441801,-0.5036630036630036
ALWAYS_PUT,QQQ,202502,8,0.375,1.8636816021373606,2.248120037847693,0.28101500473096164,-0.36823467613389366
ALWAYS_PUT,QQQ,202503,8,0.375,0.6815447729651627,-1.0316232483301548,-0.12895290604126936,-0.4133804258804259
ALWAYS_PUT,QQQ,202504,9,0.2222222222222222,0.5533826625118002,-2.3304299852155177,-0.2589366650239464,-0.6720484359233098
ALWAYS_PUT,QQQ,202505,9,0.2222222222222222,0.12191803371470325,-3.652166458081693,-0.40579627312018807,-0.4387096774193549
ALWAYS_PUT,QQQ,202506,8,0.125,0.036634688392469056,-3.8433395156592374,-0.48041743945740467,-0.525921658986175
ALWAYS_PUT,QQQ,202507,9,0.0,0.0,-5.131505502679837,-0.5701672780755375,-0.5829787234042554
ALWAYS_PUT,QQQ,202508,9,0.2222222222222222,0.504289900808329,-1.8209468972333493,-0.2023274330259277,-0.38163265306122457
ALWAYS_PUT,QQQ,202509,9,0.1111111111111111,0.25583496344751855,-4.105415720159286,-0.4561573022399206,-0.6982142857142857
ALWAYS_PUT,QQQ,202510,9,0.2222222222222222,0.6880496675666418,-1.1287341360790848,-0.1254149040087872,-0.3761194029850747
ALWAYS_PUT,QQQ,202511,8,0.375,0.5018627301090702,-2.127190909906928,-0.265898863738366,-0.6996167528514321
ALWAYS_PUT,QQQ,202512,8,0.375,0.42059477502326575,-1.796580592850337,-0.22457257410629214,-0.3771532443384147
ALWAYS_PUT,SPXW,202201,9,0.5555555555555556,2.9523546195565236,5.638236824629697,0.6264707582921886,0.3100961538461538
ALWAYS_PUT,SPXW,202202,8,0.375,0.3282773645134028,-1.9532690770902281,-0.24415863463627852,-0.29193041258509045
ALWAYS_PUT,SPXW,202203,9,0.3333333333333333,0.24420398716807853,-3.1056796370885036,-0.34507551523205593,-0.6049382716049383
ALWAYS_PUT,SPXW,202204,9,0.6666666666666666,4.912110656850569,5.863239637229139,0.6514710708032376,0.22539229671897307
ALWAYS_PUT,SPXW,202205,8,0.625,1.6704924802556047,1.2328584715235116,0.15410730894043895,0.007546444586803317
ALWAYS_PUT,SPXW,202206,9,0.3333333333333333,1.1660269715086562,0.5626763857676709,0.0625195984186301,-0.14575645756457575
ALWAYS_PUT,SPXW,202207,9,0.4444444444444444,0.7607863810385742,-0.9065020270066,-0.10072244744517778,-0.5168776371308017
ALWAYS_PUT,SPXW,202208,9,0.4444444444444444,1.302013921521247,0.9160523836205547,0.10178359818006164,-0.11920529801324496
ALWAYS_PUT,SPXW,202209,9,0.5555555555555556,1.7459045461125682,1.4765632636840742,0.16406258485378603,0.49077490774907734
ALWAYS_PUT,SPXW,202210,8,0.375,0.3584948767465687,-1.8515207230317898,-0.23144009037897373,-0.3254042948038176
ALWAYS_PUT,SPXW,202211,9,0.3333333333333333,1.0377829842785817,0.16850979266597388,0.01872331029621932,-0.6041131105398457
ALWAYS_PUT,SPXW,202212,9,0.3333333333333333,1.6959156184078108,1.6517470025381673,0.18352744472646304,-0.23880597014925364
ALWAYS_PUT,SPXW,202301,9,0.2222222222222222,0.5545520718050103,-2.405162183447118,-0.2672402426052354,-0.7328990228013029
ALWAYS_PUT,SPXW,202302,8,0.625,1.4830539948781627,1.0024265289454592,0.1253033161181824,0.1665377727124714
ALWAYS_PUT,SPXW,202303,9,0.2222222222222222,0.16991097738881544,-3.5925154725379036,-0.3991683858375448,-0.5381750465549349
ALWAYS_PUT,SPXW,202304,8,0.375,0.8974904365485111,-0.23276244363225895,-0.02909530545403237,-0.18909037730330513
ALWAYS_PUT,SPXW,202305,9,0.4444444444444444,1.1198548793914356,0.29451609352023034,0.032724010391136704,-0.14705882352941177
ALWAYS_PUT,SPXW,202306,9,0.2222222222222222,0.4703328446342798,-1.7745153784791043,-0.19716837538656715,-0.3536585365853659
ALWAYS_PUT,SPXW,202307,8,0.125,0.48564613511677607,-1.8606029414406473,-0.2325753676800809,-0.4001322751322751
ALWAYS_PUT,SPXW,202308,9,0.4444444444444444,1.2005470585781934,0.8048290706861287,0.08942545229845875,-0.6402877697841727
ALWAYS_PUT,SPXW,202309,9,0.6666666666666666,4.636565626743602,5.210541156768829,0.5789490174187588,0.9593023255813956
ALWAYS_PUT,SPXW,202310,9,0.2222222222222222,0.9077352235463715,-0.3367339763941707,-0.037414886266018965,-0.3468085106382979
