ticker,year,feature,rows,finite,distinct_finite,missing_rate,minimum,maximum
QQQ,2023,qdyn_put_log_bid_size_increase,837,837,163,0.0,2.1972245773362196,5.583496308781699
QQQ,2023,qdyn_put_log_bid_size_decrease,837,837,140,0.0,2.0794415416798357,5.673323267171493
QQQ,2023,qdyn_put_log_ask_size_increase,837,837,151,0.0,2.1972245773362196,5.313205979041787
QQQ,2023,qdyn_put_log_ask_size_decrease,837,837,137,0.0,1.9459101490553132,5.438079308923196
QQQ,2023,qdyn_put_bid_exchange_change_fraction,837,837,819,0.0,0.02064896755162242,0.3962536023054755
QQQ,2023,qdyn_put_ask_exchange_change_fraction,837,837,825,0.0,0.014705882352941176,0.3826247689463956
QQQ,2023,qdyn_put_log_last_update_age_ms,837,837,233,0.0,0.6931471805599453,7.644919344958857
QQQ,2024,qdyn_call_log_update_count,1058,1055,850,0.002835538752362976,5.872117789475416,8.51097389160232
QQQ,2024,qdyn_call_log_unique_timestamp_count,1058,1055,783,0.002835538752362976,5.703782474656201,8.195057690895077
QQQ,2024,qdyn_call_timestamp_collision_fraction,1058,1055,1052,0.002835538752362976,0.1514726507713885,0.6203783319002579
QQQ,2024,qdyn_call_update_acceleration_10s_vs_prior20s,1058,1055,1053,0.002835538752362976,-1.1046183127283216,0.8889657057745163
QQQ,2024,qdyn_call_unambiguous_state_change_fraction,1058,1055,1027,0.002835538752362976,0.5537525354969574,0.8752166377816292
QQQ,2024,qdyn_call_unambiguous_price_change_fraction,1058,1055,1013,0.002835538752362976,0.0,0.23134328358208955
QQQ,2024,qdyn_call_unambiguous_size_only_change_fraction,1058,1055,1042,0.002835538752362976,0.07407407407407407,0.5365296803652968
QQQ,2024,qdyn_call_log_bid_size_increase,1058,1055,151,0.002835538752362976,1.9459101490553132,5.293304824724492
QQQ,2024,qdyn_call_log_bid_size_decrease,1058,1055,116,0.002835538752362976,1.3862943611198906,5.043425116919247
QQQ,2024,qdyn_call_log_ask_size_increase,1058,1055,145,0.002835538752362976,0.0,5.236441962829949
QQQ,2024,qdyn_call_log_ask_size_decrease,1058,1055,114,0.002835538752362976,1.0986122886681098,4.969813299576001
QQQ,2024,qdyn_call_bid_exchange_change_fraction,1058,1055,1040,0.002835538752362976,0.05245346869712352,0.41457286432160806
QQQ,2024,qdyn_call_ask_exchange_change_fraction,1058,1055,1035,0.002835538752362976,0.018867924528301886,0.4156378600823045
QQQ,2024,qdyn_call_log_last_update_age_ms,1058,1055,221,0.002835538752362976,0.6931471805599453,6.507277712385012
QQQ,2024,qdyn_put_log_update_count,1058,1056,869,0.001890359168241984,5.236441962829949,8.58110651715989
QQQ,2024,qdyn_put_log_unique_timestamp_count,1058,1056,808,0.001890359168241984,5.19295685089021,8.271804031154709
QQQ,2024,qdyn_put_timestamp_collision_fraction,1058,1056,1053,0.001890359168241984,0.06417112299465241,0.6720747295968534
QQQ,2024,qdyn_put_update_acceleration_10s_vs_prior20s,1058,1056,1050,0.001890359168241984,-1.1218040518120942,0.8124373755069001
QQQ,2024,qdyn_put_unambiguous_state_change_fraction,1058,1056,1036,0.001890359168241984,0.24444444444444444,0.8607350096711799
QQQ,2024,qdyn_put_unambiguous_price_change_fraction,1058,1056,1009,0.001890359168241984,0.0,0.4283154121863799
QQQ,2024,qdyn_put_unambiguous_size_only_change_fraction,1058,1056,1043,0.001890359168241984,0.06395348837209303,0.5654952076677316
QQQ,2024,qdyn_put_log_bid_size_increase,1058,1056,149,0.001890359168241984,1.0986122886681098,5.3230099791384085
QQQ,2024,qdyn_put_log_bid_size_decrease,1058,1056,113,0.001890359168241984,1.0986122886681098,5.003946305945459
QQQ,2024,qdyn_put_log_ask_size_increase,1058,1056,136,0.001890359168241984,0.0,5.062595033026967
QQQ,2024,qdyn_put_log_ask_size_decrease,1058,1056,110,0.001890359168241984,0.0,4.804021044733257
QQQ,2024,qdyn_put_bid_exchange_change_fraction,1058,1056,1024,0.001890359168241984,0.011312217194570135,0.5501792114695341
QQQ,2024,qdyn_put_ask_exchange_change_fraction,1058,1056,1034,0.001890359168241984,0.0,0.5161290322580645
QQQ,2024,qdyn_put_log_last_update_age_ms,1058,1056,238,0.001890359168241984,0.6931471805599453,7.020190708311925
QQQ,2025,qdyn_call_log_update_count,811,811,739,0.0,5.780743515792329,8.895903562215581
QQQ,2025,qdyn_call_log_unique_timestamp_count,811,811,706,0.0,5.641907070938114,8.458716261657262
QQQ,2025,qdyn_call_timestamp_collision_fraction,811,811,810,0.0,0.1889908256880734,0.6772252138105797
QQQ,2025,qdyn_call_update_acceleration_10s_vs_prior20s,811,811,808,0.0,-1.349000362088885,0.971457113182863
QQQ,2025,qdyn_call_unambiguous_state_change_fraction,811,811,789,0.0,0.48722986247544203,0.8800675675675675
QQQ,2025,qdyn_call_unambiguous_price_change_fraction,811,811,763,0.0,0.0,0.5760135135135135
QQQ,2025,qdyn_call_unambiguous_size_only_change_fraction,811,811,808,0.0,0.07058823529411765,0.5604395604395604
QQQ,2025,qdyn_call_log_bid_size_increase,811,811,117,0.0,1.791759469228055,5.0238805208462765
QQQ,2025,qdyn_call_log_bid_size_decrease,811,811,98,0.0,1.0986122886681098,4.844187086458591
QQQ,2025,qdyn_call_log_ask_size_increase,811,811,126,0.0,1.6094379124341003,5.003946305945459
QQQ,2025,qdyn_call_log_ask_size_decrease,811,811,100,0.0,0.6931471805599453,4.875197323201151
QQQ,2025,qdyn_call_bid_exchange_change_fraction,811,811,797,0.0,0.057291666666666664,0.43859649122807015
QQQ,2025,qdyn_call_ask_exchange_change_fraction,811,811,793,0.0,0.0,0.7246621621621622
QQQ,2025,qdyn_call_log_last_update_age_ms,811,811,188,0.0,0.6931471805599453,6.729824070489475
QQQ,2025,qdyn_put_log_update_count,811,811,734,0.0,5.786897381366708,8.954544488386723
QQQ,2025,qdyn_put_log_unique_timestamp_count,811,811,698,0.0,5.552959584921617,8.509564164251746
QQQ,2025,qdyn_put_timestamp_collision_fraction,811,811,810,0.0,0.1906721536351166,0.6743272441563544
QQQ,2025,qdyn_put_update_acceleration_10s_vs_prior20s,811,811,810,0.0,-0.9572321222515158,0.6003654471089791
QQQ,2025,qdyn_put_unambiguous_state_change_fraction,811,811,790,0.0,0.5010799136069114,0.8801652892561983
QQQ,2025,qdyn_put_unambiguous_price_change_fraction,811,811,761,0.0,0.0,0.5078431372549019
QQQ,2025,qdyn_put_unambiguous_size_only_change_fraction,811,811,805,0.0,0.07007299270072993,0.4660831509846827
QQQ,2025,qdyn_put_log_bid_size_increase,811,811,119,0.0,1.3862943611198906,5.030437921392435
QQQ,2025,qdyn_put_log_bid_size_decrease,811,811,100,0.0,0.6931471805599453,4.812184355372417
QQQ,2025,qdyn_put_log_ask_size_increase,811,811,123,0.0,1.791759469228055,5.293304824724492
QQQ,2025,qdyn_put_log_ask_size_decrease,811,811,101,0.0,1.791759469228055,4.997212273764115
QQQ,2025,qdyn_put_bid_exchange_change_fraction,811,811,796,0.0,0.0,0.5089974293059126
QQQ,2025,qdyn_put_ask_exchange_change_fraction,811,811,801,0.0,0.011725293132328308,0.6333333333333333
QQQ,2025,qdyn_put_log_last_update_age_ms,811,811,188,0.0,0.6931471805599453,6.519147287940395
SPXW,2022,qdyn_call_log_update_count,300,300,277,0.0,5.214935757608986,8.017307507688582
SPXW,2022,qdyn_call_log_unique_timestamp_count,300,300,263,0.0,5.14166355650266,7.821242083523558
SPXW,2022,qdyn_call_timestamp_collision_fraction,300,300,299,0.0,0.12173128944995491,0.3876967095851216
SPXW,2022,qdyn_call_update_acceleration_10s_vs_prior20s,300,300,299,0.0,-1.1172546394773895,0.8979415932059586
SPXW,2022,qdyn_call_unambiguous_state_change_fraction,300,300,7,0.0,0.9976076555023924,1.0
SPXW,2022,qdyn_call_unambiguous_price_change_fraction,300,300,299,0.0,0.02608695652173913,0.33186813186813185
SPXW,2022,qdyn_call_unambiguous_size_only_change_fraction,300,300,299,0.0,0.6681318681318681,0.9739130434782609
SPXW,2022,qdyn_call_log_bid_size_increase,300,300,174,0.0,3.7612001156935624,6.063785208687608
SPXW,2022,qdyn_call_log_bid_size_decrease,300,300,172,0.0,3.6375861597263857,5.966146739123692
SPXW,2022,qdyn_call_log_ask_size_increase,300,300,173,0.0,2.302585092994046,6.1779441140506
SPXW,2022,qdyn_call_log_ask_size_decrease,300,300,169,0.0,2.3978952727983707,5.986452005284438
SPXW,2022,qdyn_call_bid_exchange_change_fraction,300,300,1,0.0,0.0,0.0
SPXW,2022,qdyn_call_ask_exchange_change_fraction,300,300,1,0.0,0.0,0.0
SPXW,2022,qdyn_call_log_last_update_age_ms,300,300,170,0.0,0.6931471805599453,7.237059026124737
SPXW,2022,qdyn_put_log_update_count,300,300,271,0.0,5.5134287461649825,7.85748078694253
SPXW,2022,qdyn_put_log_unique_timestamp_count,300,300,264,0.0,5.3981627015177525,7.68017564043659
SPXW,2022,qdyn_put_timestamp_collision_fraction,300,300,299,0.0,0.08280254777070063,0.40069889341875364
SPXW,2022,qdyn_put_update_acceleration_10s_vs_prior20s,300,300,300,0.0,-1.5040773967762742,0.9172035571315148
SPXW,2022,qdyn_put_unambiguous_state_change_fraction,300,300,3,0.0,0.9984732824427481,1.0
SPXW,2022,qdyn_put_unambiguous_price_change_fraction,300,300,298,0.0,0.036458333333333336,0.4684159378036929
SPXW,2022,qdyn_put_unambiguous_size_only_change_fraction,300,300,298,0.0,0.531584062196307,0.9635416666666666
SPXW,2022,qdyn_put_log_bid_size_increase,300,300,180,0.0,3.258096538021482,5.932245187448011
SPXW,2022,qdyn_put_log_bid_size_decrease,300,300,165,0.0,2.9444389791664403,5.8916442118257715
SPXW,2022,qdyn_put_log_ask_size_increase,300,300,175,0.0,2.70805020110221,6.095824562432225
SPXW,2022,qdyn_put_log_ask_size_decrease,300,300,167,0.0,3.1354942159291497,6.0014148779611505
SPXW,2022,qdyn_put_bid_exchange_change_fraction,300,300,1,0.0,0.0,0.0
SPXW,2022,qdyn_put_ask_exchange_change_fraction,300,300,1,0.0,0.0,0.0
SPXW,2022,qdyn_put_log_last_update_age_ms,300,300,171,0.0,0.6931471805599453,8.161660452056282
SPXW,2023,qdyn_call_log_update_count,982,982,741,0.0,3.784189633918261,8.08487062913819
SPXW,2023,qdyn_call_log_unique_timestamp_count,982,982,708,0.0,3.4657359027997265,7.897296472595885
SPXW,2023,qdyn_call_timestamp_collision_fraction,982,982,970,0.0,0.08949416342412451,0.485006518904824
SPXW,2023,qdyn_call_update_acceleration_10s_vs_prior20s,982,982,969,0.0,-1.9678355096842788,1.3656141558823518
SPXW,2023,qdyn_call_unambiguous_state_change_fraction,982,982,2,0.0,0.9962264150943396,1.0
SPXW,2023,qdyn_call_unambiguous_price_change_fraction,982,982,959,0.0,0.0,0.5632183908045977
SPXW,2023,qdyn_call_unambiguous_size_only_change_fraction,982,982,959,0.0,0.4367816091954023,1.0
