feature,importance
ib_range_bps,13672.967981338501
oi_diff,8703.84808254242
dist_ib_high_bps,3558.670690059662
iv_diff,3454.7183995246887
dist_ib_low_bps,3107.5348513126373
minute,2637.835500717163
ret_30m_bps,1684.5161890983582
nearest_level_abs_bps,1367.910801410675
ret_15m_bps,1257.2590814828873
iv_diff_chg_25m,1142.1669385433197
volume_diff,1062.4619785547256
abs_delta_diff,1054.928223490715
spread_pct_diff,1018.445699095726
iv_diff_chg_15m,949.1242109537125
vega_diff,948.6434316635132
iv_diff_chg_5m,944.6991140842438
ret_1m_bps,876.3506602048874
ret_5m_bps,845.3373996019363
volume_diff_chg_5m,776.7651523351669
spread_pct_diff_chg_15m,713.1602101325989
volume_diff_chg_25m,709.403249502182
spread_pct_diff_chg_25m,694.0820229053497
volume_diff_chg_15m,667.4435312747955
vega_diff_chg_25m,655.7799484729767
abs_delta_diff_chg_25m,654.0705592632294
abs_delta_diff_chg_5m,634.6806403398514
spread_pct_diff_chg_5m,630.323729634285
vega_diff_chg_5m,624.8373212814331
vega_diff_chg_15m,590.598182797432
abs_delta_diff_chg_15m,557.865850687027
