feature,importance
ib_range_bps,12636.144086241722
oi_diff,8160.818840146065
dist_ib_high_bps,4280.163108229637
dist_ib_low_bps,3643.398531794548
iv_diff,3564.4149047136307
minute,3148.578788638115
ret_30m_bps,2012.1594717502594
nearest_level_abs_bps,1777.3854916095734
ret_15m_bps,1401.512608885765
volume_diff,1251.3383209705353
abs_delta_diff,1165.621180653572
spread_pct_diff,1154.7731404304504
iv_diff_chg_5m,1145.3742398023605
vega_diff,1137.1546187400818
iv_diff_chg_25m,1071.1744652986526
ret_5m_bps,1052.7331392765045
ret_1m_bps,1041.3631813526154
volume_diff_chg_5m,1030.1873070001602
spread_pct_diff_chg_25m,975.8392107486725
iv_diff_chg_15m,974.7829316854477
volume_diff_chg_15m,845.0604412555695
abs_delta_diff_chg_5m,837.5580816268921
vega_diff_chg_15m,827.7317286729813
volume_diff_chg_25m,825.7551777362823
vega_diff_chg_25m,816.4543398618698
spread_pct_diff_chg_5m,788.2041996717453
vega_diff_chg_5m,731.2151896953583
abs_delta_diff_chg_15m,720.4883534908295
abs_delta_diff_chg_25m,669.5428988933563
spread_pct_diff_chg_15m,665.8281208276749
