date,daily_pnl,cum_pnl
20230103,3000.0,3000.0
20230104,9500.0,12500.0
20230105,8500.0,21000.0
20230106,-5000.0,16000.0
20230109,-7500.0,8500.0
20230110,-3500.0,5000.0
20230111,10000.0,15000.0
20230112,500.0,15500.0
20230113,-7500.0,8000.0
20230116,0.0,8000.0
20230117,-3500.0,4500.0
20230118,-7500.0,-3000.0
20230119,7000.0,4000.0
20230120,-3500.0,500.0
20230123,500.0,1000.0
20230124,-3500.0,-2500.0
20230125,-7500.0,-10000.0
20230126,-3500.0,-13500.0
20230127,-4500.0,-18000.0
20230130,8500.0,-9500.0
20230131,500.0,-9000.0
20230201,2042.2647802307347,-6957.735219769265
20230202,-4500.0,-11457.735219769265
20230203,3500.0,-7957.735219769265
20230206,3500.0,-4457.735219769265
20230207,-4500.0,-8957.735219769265
20230208,-4500.0,-13457.735219769265
20230209,-500.0,-13957.735219769265
20230210,3500.0,-10457.735219769265
20230213,-4500.0,-14957.735219769265
20230214,6000.0,-8957.735219769265
20230215,6000.0,-2957.7352197692653
20230216,-6000.0,-8957.735219769265
20230217,-6000.0,-14957.735219769265
20230220,0.0,-14957.735219769265
20230221,10000.0,-4957.735219769265
20230222,6000.0,1042.2647802307347
20230223,10000.0,11042.264780230735
20230224,-4500.0,6542.264780230735
20230227,-4500.0,2042.2647802307347
20230228,7500.0,9542.264780230735
20230301,8500.0,18042.264780230733
20230302,-403.70404278790556,17638.56073744283
20230303,-500.0,17138.56073744283
20230306,8500.0,25638.56073744283
20230307,10000.0,35638.56073744283
20230308,-6000.0,29638.56073744283
20230309,2000.0,31638.56073744283
20230310,-7500.0,24138.56073744283
20230313,8500.0,32638.56073744283
20230314,-7500.0,25138.56073744283
20230315,-4500.0,20638.56073744283
20230316,500.0,21138.56073744283
20230317,7500.0,28638.56073744283
20230320,-6000.0,22638.56073744283
20230321,0.0,22638.56073744283
20230322,-6000.0,16638.56073744283
20230323,1000.0,17638.56073744283
20230324,2000.0,19638.56073744283
20230327,-4500.0,15138.56073744283
20230328,7500.0,22638.56073744283
20230329,-1500.0,21138.56073744283
20230330,-2000.0,19138.56073744283
20230331,7500.0,26638.56073744283
20230403,-4500.0,22138.56073744283
20230404,-3500.0,18638.56073744283
20230405,3500.0,22138.56073744283
20230406,7500.0,29638.56073744283
20230407,0.0,29638.56073744283
20230410,3000.0,32638.56073744283
20230411,-4500.0,28138.56073744283
20230412,7500.0,35638.56073744283
20230413,2500.0,38138.56073744283
20230414,-500.0,37638.56073744283
20230417,7500.0,45138.56073744283
20230418,3500.0,48638.56073744283
20230419,-4500.0,44138.56073744283
20230420,-4500.0,39638.56073744283
20230421,7500.0,47138.56073744283
20230424,-4500.0,42638.56073744283
20230425,7500.0,50138.56073744283
20230426,7500.0,57638.56073744283
20230427,-3000.0,54638.56073744283
20230428,-4500.0,50138.56073744283
20230501,-4500.0,45638.56073744283
20230502,3000.0,48638.56073744283
