feature,importance
ib_range_bps,9816.997624993324
oi_diff,7002.408712685108
dist_ib_high_bps,3066.6612003445625
dist_ib_low_bps,2676.8912196159363
iv_diff,2292.926114320755
minute,2025.6855214238167
nearest_level_abs_bps,1101.539238512516
ret_30m_bps,1007.6497474908829
abs_delta_diff,845.7996474504471
vega_diff,816.3338804244995
ret_1m_bps,795.6412608027458
ret_15m_bps,779.6085679531097
volume_diff,712.1297383904457
spread_pct_diff_chg_5m,670.2176994681358
ret_5m_bps,656.6289829611778
volume_diff_chg_15m,651.8447083830833
spread_pct_diff,650.6115001440048
spread_pct_diff_chg_15m,647.3990815281868
iv_diff_chg_15m,641.7947242259979
volume_diff_chg_5m,628.8477937579155
iv_diff_chg_25m,606.015621304512
iv_diff_chg_5m,598.4561801552773
volume_diff_chg_25m,478.32811653614044
abs_delta_diff_chg_5m,476.8218928575516
vega_diff_chg_5m,439.93780690431595
vega_diff_chg_25m,410.611650288105
spread_pct_diff_chg_25m,410.0093385577202
abs_delta_diff_chg_25m,389.81249463558197
vega_diff_chg_15m,369.5272388458252
abs_delta_diff_chg_15m,316.7205710411072
