feature,importance
ib_range_bps,13024.023470640182
oi_diff,7964.3424072265625
iv_diff,3268.5316355228424
dist_ib_high_bps,3252.354166507721
dist_ib_low_bps,3172.7935540676117
minute,2563.507812976837
ret_30m_bps,2001.9249708652496
nearest_level_abs_bps,1794.814210176468
ret_15m_bps,1302.541319012642
volume_diff,1166.6243686676025
spread_pct_diff,1017.0723365545273
vega_diff,1015.9869791269302
iv_diff_chg_5m,1005.4141798019409
ret_1m_bps,981.8763588666916
abs_delta_diff,970.8592603206635
iv_diff_chg_25m,862.9149180650711
ret_5m_bps,835.0463486909866
iv_diff_chg_15m,751.6680001020432
volume_diff_chg_15m,733.0983279943466
abs_delta_diff_chg_25m,702.6966792345047
volume_diff_chg_5m,694.2162790298462
abs_delta_diff_chg_15m,692.187621474266
vega_diff_chg_5m,688.513263463974
abs_delta_diff_chg_5m,679.0902386903763
volume_diff_chg_25m,674.565579533577
spread_pct_diff_chg_25m,672.0872094631195
spread_pct_diff_chg_5m,644.8022495508194
vega_diff_chg_25m,590.2312716245651
vega_diff_chg_15m,535.3279180526733
spread_pct_diff_chg_15m,527.5034792423248
