ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,source_variant,source_priority,config_selector_mode,selected_variants,selected_max_day,selected_cooldown,selected_daily_order
QQQ,20260102,202601,10:00,600,zero_dte,CALL,-0.1829301663478824,-0.1829301663478824,-0.5004231643186486,-0.6,5.0,-0.6,thr-0.200_maxday3,202601,d25,0,NO_HISTORY,d25,1,0,time_asc
QQQ,20260105,202601,10:25,625,zero_dte,CALL,-0.1990015891819925,-0.1990015891819925,-0.4950714427243121,0.511904839620571,-0.6,0.511904839620571,thr-0.200_maxday3,202601,d25,0,NO_HISTORY,d25,1,0,time_asc
QQQ,20260106,202601,10:00,600,zero_dte,CALL,-0.0463637197509293,-0.0463637197509293,-0.4130804531863689,-0.6,0.3457446848984593,-0.6,thr-0.200_maxday3,202601,d25,0,NO_HISTORY,d25,1,0,time_asc
QQQ,20260107,202601,10:00,600,zero_dte,CALL,-0.0892849066869965,-0.0892849066869965,-0.3089851202753661,0.6388888336994052,-0.6,0.6388888336994052,thr-0.200_maxday3,202601,d25,0,NO_HISTORY,d25,1,0,time_asc
QQQ,20260108,202601,10:00,600,zero_dte,CALL,0.248618861614786,0.248618861614786,-0.3626591631817767,1.2685184449325404,-0.6,1.2685184449325404,thr-0.200_maxday3,202601,d25,0,NO_HISTORY,d25,1,0,time_asc
QQQ,20260109,202601,10:10,610,zero_dte,CALL,-0.0922957399060451,-0.0922957399060451,-0.5972853469350116,3.3467740043765195,-0.6,3.3467740043765195,thr-0.200_maxday3,202601,d25,0,NO_HISTORY,d25,1,0,time_asc
QQQ,20260112,202601,10:10,610,zero_dte,CALL,-0.1976516284685714,-0.1976516284685714,-0.5358353003754989,0.4954544686088893,-0.6,0.4954544686088893,thr-0.200_maxday3,202601,d25,0,NO_HISTORY,d25,1,0,time_asc
QQQ,20260113,202601,10:20,620,zero_dte,CALL,0.0996001809644345,0.0996001809644345,-0.587097737214487,0.6184210196096147,0.3472221256406258,0.6184210196096147,thr-0.200_maxday3,202601,d25,0,NO_HISTORY,d25,1,0,time_asc
QQQ,20260114,202601,10:00,600,zero_dte,CALL,0.2780115236773573,0.2780115236773573,-0.4681812749684311,0.3283132158078128,-0.6,0.3283132158078128,thr-0.200_maxday3,202601,d25,0,NO_HISTORY,d25,1,0,time_asc
QQQ,20260115,202601,10:20,620,zero_dte,PUT,-0.1372648205124985,-0.3899037714582501,-0.1372648205124985,0.6323529343016556,0.3879310610603359,0.3879310610603359,thr-0.200_maxday3,202601,d25,0,NO_HISTORY,d25,1,0,time_asc
QQQ,20260116,202601,10:35,635,zero_dte,PUT,-0.0727057711135461,-0.4707322184729101,-0.0727057711135461,0.3214286829338628,0.4542254573460333,0.4542254573460333,thr-0.200_maxday3,202601,d25,0,NO_HISTORY,d25,1,0,time_asc
QQQ,20260120,202601,10:05,605,zero_dte,CALL,0.2715119015678858,0.2715119015678858,-0.4322157149989557,-0.6,-0.6,-0.6,thr-0.200_maxday3,202601,d25,0,NO_HISTORY,d25,1,0,time_asc
QQQ,20260121,202601,10:25,625,zero_dte,CALL,-0.0704006094934293,-0.0704006094934293,-0.3484857325921889,1.809999942779541,-0.6,1.809999942779541,thr-0.200_maxday3,202601,d25,0,NO_HISTORY,d25,1,0,time_asc
QQQ,20260122,202601,10:00,600,zero_dte,CALL,-0.1419339446280544,-0.1419339446280544,-0.5079127186259774,0.2692308662205793,-0.6,0.2692308662205793,thr-0.200_maxday3,202601,d25,0,NO_HISTORY,d25,1,0,time_asc
