feature,importance
ib_range_bps,12095.129305124283
oi_diff,5763.910222172737
dist_ib_low_bps,4124.578040957451
iv_diff,3899.6718817949295
dist_ib_high_bps,3509.239020347595
minute,3265.322551369667
ret_30m_bps,2343.252480149269
nearest_level_abs_bps,2141.702246427536
ret_15m_bps,1503.8160705566406
iv_diff_chg_5m,1343.8675382137299
iv_diff_chg_25m,1312.6476002931595
iv_diff_chg_15m,1226.6271144151688
ret_1m_bps,1207.3699185848236
volume_diff_chg_25m,1181.279788851738
ret_5m_bps,1117.7360907793045
spread_pct_diff,1114.4330869913101
spread_pct_diff_chg_5m,1036.7494809627533
spread_pct_diff_chg_25m,1030.5035718679428
volume_diff_chg_5m,982.1651291847229
volume_diff,964.0690586566925
abs_delta_diff,951.6497900485992
volume_diff_chg_15m,910.7480002641678
spread_pct_diff_chg_15m,886.6383247375488
vega_diff,817.5509204864502
vega_diff_chg_15m,801.0006985664368
vega_diff_chg_25m,789.306950211525
abs_delta_diff_chg_5m,721.5756123065948
abs_delta_diff_chg_25m,716.7391620874405
abs_delta_diff_chg_15m,676.9325400590897
vega_diff_chg_5m,547.4930616617203
