feature,importance
ib_range_bps,14738.466014504433
oi_diff,9368.262120723724
dist_ib_low_bps,4964.637184858322
dist_ib_high_bps,4096.943495154381
minute,3155.0373413562775
iv_diff,3095.1642714738846
ret_30m_bps,1825.1689697504044
nearest_level_abs_bps,1821.9258161783218
ret_15m_bps,1231.906270980835
volume_diff,1143.0856924057007
vega_diff,1095.388527393341
iv_diff_chg_15m,1092.6928400993347
iv_diff_chg_25m,1014.9091515541077
abs_delta_diff,1001.6590087413788
spread_pct_diff,1000.1206918954849
volume_diff_chg_25m,950.2877190113068
iv_diff_chg_5m,939.9568314552307
ret_1m_bps,931.9439787864685
volume_diff_chg_5m,904.0309289693832
ret_5m_bps,863.2270674705505
vega_diff_chg_5m,748.8309986591339
spread_pct_diff_chg_15m,694.4066202640533
volume_diff_chg_15m,692.6103528738022
vega_diff_chg_25m,662.0362468957901
abs_delta_diff_chg_5m,654.886598944664
abs_delta_diff_chg_15m,653.7630702257156
spread_pct_diff_chg_25m,642.4825383424759
spread_pct_diff_chg_5m,610.4809712171555
vega_diff_chg_15m,489.83361995220184
abs_delta_diff_chg_25m,475.3009992837906
