ticker,profile_id,month,trades,win_rate,profit_factor,net_bps
QQQ,PARENT_SEMANTIC_CONTROL,202501,20,0.6,0.8128326912157098,-82.14353078453564
QQQ,PARENT_SEMANTIC_CONTROL,202502,19,0.42105263157894735,0.8948154084829852,-33.90690310474199
QQQ,PARENT_SEMANTIC_CONTROL,202503,21,0.5238095238095238,1.1844053361595495,117.4631345479728
QQQ,PARENT_SEMANTIC_CONTROL,202504,21,0.6666666666666666,2.002912425504102,945.7634332707415
QQQ,PARENT_SEMANTIC_CONTROL,202505,21,0.5714285714285714,1.0481254252723087,19.179134317737535
QQQ,PARENT_SEMANTIC_CONTROL,202506,20,0.55,1.1924367765614596,45.56874726301592
QQQ,PARENT_SEMANTIC_CONTROL,202507,21,0.5714285714285714,1.1264510885751178,24.846218530021375
QQQ,PARENT_SEMANTIC_CONTROL,202508,21,0.42857142857142855,0.7489400433744372,-92.57630667238071
QQQ,PARENT_SEMANTIC_CONTROL,202509,21,0.5714285714285714,1.083993130977863,19.127125927489203
QQQ,PARENT_SEMANTIC_CONTROL,202510,23,0.6086956521739131,0.6324428386340706,-237.8362040947227
QQQ,PARENT_SEMANTIC_CONTROL,202511,18,0.5555555555555556,0.5364593015003188,-428.3711383901114
QQQ,PARENT_SEMANTIC_CONTROL,202512,21,0.38095238095238093,1.2469284503130347,49.316468054294845
QQQ,VIX_INTRADAY_RESIDUAL,202501,20,0.55,0.6709174868138976,-157.08736359366384
QQQ,VIX_INTRADAY_RESIDUAL,202502,19,0.5789473684210527,1.1711106339519741,47.666223678813125
QQQ,VIX_INTRADAY_RESIDUAL,202503,21,0.5238095238095238,1.1844053361595495,117.4631345479728
QQQ,VIX_INTRADAY_RESIDUAL,202504,21,0.6666666666666666,2.002912425504102,945.7634332707415
QQQ,VIX_INTRADAY_RESIDUAL,202505,21,0.5714285714285714,1.0481254252723087,19.179134317737535
QQQ,VIX_INTRADAY_RESIDUAL,202506,20,0.45,0.9831283462426628,-4.450883186522068
QQQ,VIX_INTRADAY_RESIDUAL,202507,21,0.6666666666666666,2.188574898860027,154.2571654586852
QQQ,VIX_INTRADAY_RESIDUAL,202508,21,0.38095238095238093,0.4607005375704158,-238.84209930549108
QQQ,VIX_INTRADAY_RESIDUAL,202509,21,0.47619047619047616,0.7324141279871534,-73.91947374343569
QQQ,VIX_INTRADAY_RESIDUAL,202510,23,0.5652173913043478,0.6076633498435654,-258.271411900967
QQQ,VIX_INTRADAY_RESIDUAL,202511,18,0.5555555555555556,0.5364593015003188,-428.3711383901114
QQQ,VIX_INTRADAY_RESIDUAL,202512,21,0.38095238095238093,1.2469284503130347,49.316468054294845
QQQ,VOL_COMPLEX_RESIDUAL,202501,20,0.55,0.6709174868138976,-157.08736359366384
QQQ,VOL_COMPLEX_RESIDUAL,202502,19,0.5789473684210527,1.1711106339519741,47.666223678813125
QQQ,VOL_COMPLEX_RESIDUAL,202503,21,0.5238095238095238,1.1844053361595495,117.4631345479728
QQQ,VOL_COMPLEX_RESIDUAL,202504,21,0.6666666666666666,2.002912425504102,945.7634332707415
QQQ,VOL_COMPLEX_RESIDUAL,202505,21,0.5714285714285714,1.0481254252723087,19.179134317737535
QQQ,VOL_COMPLEX_RESIDUAL,202506,20,0.45,0.9831283462426628,-4.450883186522068
QQQ,VOL_COMPLEX_RESIDUAL,202507,21,0.6666666666666666,2.188574898860027,154.2571654586852
QQQ,VOL_COMPLEX_RESIDUAL,202508,21,0.38095238095238093,0.4607005375704158,-238.84209930549108
QQQ,VOL_COMPLEX_RESIDUAL,202509,21,0.47619047619047616,0.7324141279871534,-73.91947374343569
QQQ,VOL_COMPLEX_RESIDUAL,202510,23,0.5652173913043478,0.6076633498435654,-258.271411900967
QQQ,VOL_COMPLEX_RESIDUAL,202511,18,0.5555555555555556,0.5364593015003188,-428.3711383901114
QQQ,VOL_COMPLEX_RESIDUAL,202512,21,0.38095238095238093,1.2469284503130347,49.316468054294845
SPX,PARENT_SEMANTIC_CONTROL,202501,20,0.65,0.917349437426867,-26.069909737786794
SPX,PARENT_SEMANTIC_CONTROL,202502,19,0.3684210526315789,0.5215528826379418,-153.02762428110464
SPX,PARENT_SEMANTIC_CONTROL,202503,21,0.5714285714285714,1.5719323219738222,253.2527456842644
SPX,PARENT_SEMANTIC_CONTROL,202504,21,0.6666666666666666,2.038072910248739,871.2014544195898
SPX,PARENT_SEMANTIC_CONTROL,202505,21,0.5714285714285714,1.0413573732231978,13.907142492643125
SPX,PARENT_SEMANTIC_CONTROL,202506,20,0.55,0.6314977229458929,-96.75220656388791
SPX,PARENT_SEMANTIC_CONTROL,202507,21,0.47619047619047616,0.7975989316573654,-44.308426000560864
SPX,PARENT_SEMANTIC_CONTROL,202508,21,0.42857142857142855,0.4258907100264677,-189.4141424809759
SPX,PARENT_SEMANTIC_CONTROL,202509,21,0.47619047619047616,1.2103959951672205,37.43358815935493
SPX,PARENT_SEMANTIC_CONTROL,202510,23,0.6086956521739131,0.9905484243328662,-3.9077863537543323
SPX,PARENT_SEMANTIC_CONTROL,202511,18,0.5,0.45594547733394947,-417.5852865658793
SPX,PARENT_SEMANTIC_CONTROL,202512,21,0.3333333333333333,0.6240139156528699,-92.43165417578409
SPX,VIX_INTRADAY_RESIDUAL,202501,20,0.7,1.1601943102556023,44.70032268847162
SPX,VIX_INTRADAY_RESIDUAL,202502,19,0.3684210526315789,0.5215528826379418,-153.02762428110464
SPX,VIX_INTRADAY_RESIDUAL,202503,21,0.5714285714285714,1.3034172446733405,150.0156970908024
SPX,VIX_INTRADAY_RESIDUAL,202504,21,0.6666666666666666,2.038072910248739,871.2014544195898
SPX,VIX_INTRADAY_RESIDUAL,202505,21,0.5714285714285714,1.3130356678721264,92.89995293856106
SPX,VIX_INTRADAY_RESIDUAL,202506,20,0.6,1.1019744669763554,20.684199495053782
SPX,VIX_INTRADAY_RESIDUAL,202507,21,0.47619047619047616,0.7975989316573654,-44.308426000560864
SPX,VIX_INTRADAY_RESIDUAL,202508,21,0.42857142857142855,0.4258907100264677,-189.4141424809759
SPX,VIX_INTRADAY_RESIDUAL,202509,21,0.42857142857142855,1.114666548776363,21.433442943793104
SPX,VIX_INTRADAY_RESIDUAL,202510,23,0.5652173913043478,0.8319018321012832,-75.70320062372537
SPX,VIX_INTRADAY_RESIDUAL,202511,18,0.5555555555555556,0.563739437560319,-311.2085241621002
SPX,VIX_INTRADAY_RESIDUAL,202512,21,0.2857142857142857,0.4224975751210189,-162.89626592589104
SPX,VOL_COMPLEX_RESIDUAL,202501,20,0.7,1.1601943102556023,44.70032268847162
SPX,VOL_COMPLEX_RESIDUAL,202502,19,0.3684210526315789,0.5215528826379418,-153.02762428110464
SPX,VOL_COMPLEX_RESIDUAL,202503,21,0.5714285714285714,1.3034172446733405,150.0156970908024
SPX,VOL_COMPLEX_RESIDUAL,202504,21,0.6666666666666666,2.038072910248739,871.2014544195898
SPX,VOL_COMPLEX_RESIDUAL,202505,21,0.5714285714285714,1.3130356678721264,92.89995293856106
SPX,VOL_COMPLEX_RESIDUAL,202506,20,0.6,1.1019744669763554,20.684199495053782
SPX,VOL_COMPLEX_RESIDUAL,202507,21,0.47619047619047616,0.7975989316573654,-44.308426000560864
SPX,VOL_COMPLEX_RESIDUAL,202508,21,0.42857142857142855,0.4258907100264677,-189.4141424809759
SPX,VOL_COMPLEX_RESIDUAL,202509,21,0.47619047619047616,1.2103959951672205,37.43358815935493
SPX,VOL_COMPLEX_RESIDUAL,202510,23,0.5652173913043478,0.8319018321012832,-75.70320062372537
SPX,VOL_COMPLEX_RESIDUAL,202511,18,0.5555555555555556,0.563739437560319,-311.2085241621002
SPX,VOL_COMPLEX_RESIDUAL,202512,21,0.2857142857142857,0.4224975751210189,-162.89626592589104
SPY,PARENT_SEMANTIC_CONTROL,202501,20,0.65,0.9434623308424837,-17.735819864498467
SPY,PARENT_SEMANTIC_CONTROL,202502,19,0.3684210526315789,0.5166511741975158,-156.80896716032262
SPY,PARENT_SEMANTIC_CONTROL,202503,21,0.5714285714285714,1.5528608669608608,244.6571930687883
SPY,PARENT_SEMANTIC_CONTROL,202504,21,0.6666666666666666,2.0364426065528405,875.8079954306664
SPY,PARENT_SEMANTIC_CONTROL,202505,21,0.5714285714285714,1.0481634198827627,16.102140496537316
SPY,PARENT_SEMANTIC_CONTROL,202506,20,0.55,0.6358407485931331,-96.71072234421212
SPY,PARENT_SEMANTIC_CONTROL,202507,21,0.5714285714285714,0.8553331364037152,-30.745563741423716
SPY,PARENT_SEMANTIC_CONTROL,202508,21,0.42857142857142855,0.4298198595953892,-188.3557718076405
SPY,PARENT_SEMANTIC_CONTROL,202509,21,0.47619047619047616,1.2514807873518978,43.97660701818148
SPY,PARENT_SEMANTIC_CONTROL,202510,23,0.6521739130434783,0.9513760463180341,-20.46795587320772
SPY,PARENT_SEMANTIC_CONTROL,202511,18,0.5,0.4648877535198325,-407.62654994015725
SPY,PARENT_SEMANTIC_CONTROL,202512,21,0.3333333333333333,0.643385611869202,-86.40785311747348
SPY,VIX_INTRADAY_RESIDUAL,202501,20,0.7,1.1811314347357023,50.46315971652621
SPY,VIX_INTRADAY_RESIDUAL,202502,19,0.3684210526315789,0.5166511741975158,-156.80896716032262
SPY,VIX_INTRADAY_RESIDUAL,202503,21,0.5714285714285714,1.2875086402107698,141.98989626737665
SPY,VIX_INTRADAY_RESIDUAL,202504,21,0.6666666666666666,2.0364426065528405,875.8079954306664
SPY,VIX_INTRADAY_RESIDUAL,202505,21,0.5238095238095238,1.2402229882150342,73.64119822155516
SPY,VIX_INTRADAY_RESIDUAL,202506,20,0.6,1.0880932851675582,18.243713316505364
SPY,VIX_INTRADAY_RESIDUAL,202507,21,0.5714285714285714,1.1087201286720838,20.329481860607956
SPY,VIX_INTRADAY_RESIDUAL,202508,21,0.42857142857142855,0.4298198595953892,-188.3557718076405
SPY,VIX_INTRADAY_RESIDUAL,202509,21,0.47619047619047616,1.2514807873518978,43.97660701818148
SPY,VIX_INTRADAY_RESIDUAL,202510,23,0.5652173913043478,0.8181615398426385,-82.55210771649729
SPY,VIX_INTRADAY_RESIDUAL,202511,18,0.5555555555555556,0.5738994676062967,-301.56291306612286
SPY,VIX_INTRADAY_RESIDUAL,202512,21,0.2857142857142857,0.4382187712279901,-156.31907279223597
SPY,VOL_COMPLEX_RESIDUAL,202501,20,0.7,1.1811314347357023,50.46315971652621
SPY,VOL_COMPLEX_RESIDUAL,202502,19,0.3684210526315789,0.5166511741975158,-156.80896716032262
SPY,VOL_COMPLEX_RESIDUAL,202503,21,0.5714285714285714,1.2875086402107698,141.98989626737665
SPY,VOL_COMPLEX_RESIDUAL,202504,21,0.6666666666666666,2.0364426065528405,875.8079954306664
SPY,VOL_COMPLEX_RESIDUAL,202505,21,0.5714285714285714,1.3858048939253484,110.72959400412023
SPY,VOL_COMPLEX_RESIDUAL,202506,20,0.6,1.0880932851675582,18.243713316505364
SPY,VOL_COMPLEX_RESIDUAL,202507,21,0.5714285714285714,0.8553331364037152,-30.745563741423716
SPY,VOL_COMPLEX_RESIDUAL,202508,21,0.42857142857142855,0.4298198595953892,-188.3557718076405
SPY,VOL_COMPLEX_RESIDUAL,202509,21,0.47619047619047616,1.2514807873518978,43.97660701818148
SPY,VOL_COMPLEX_RESIDUAL,202510,23,0.5652173913043478,0.8181615398426385,-82.55210771649729
SPY,VOL_COMPLEX_RESIDUAL,202511,18,0.5555555555555556,0.5738994676062967,-301.56291306612286
SPY,VOL_COMPLEX_RESIDUAL,202512,21,0.2857142857142857,0.4382187712279901,-156.31907279223597
