feature,importance
ib_range_bps,17459.562524795532
oi_diff,10148.909762620926
dist_ib_high_bps,5002.287731170654
dist_ib_low_bps,4740.181077241898
iv_diff,3855.972446322441
minute,3067.6148886680603
nearest_level_abs_bps,1979.2264485359192
ret_30m_bps,1846.705063700676
ret_15m_bps,1140.9928605556488
spread_pct_diff,1138.6622903347015
volume_diff,970.8158888816833
vega_diff,933.7476791143417
ret_5m_bps,884.6345238685608
abs_delta_diff,840.4737548828125
iv_diff_chg_25m,827.5621618032455
iv_diff_chg_15m,782.1178308725357
ret_1m_bps,720.0848106145859
spread_pct_diff_chg_5m,621.2549084424973
vega_diff_chg_5m,615.7837504148483
volume_diff_chg_5m,588.669230222702
iv_diff_chg_5m,564.875779747963
spread_pct_diff_chg_15m,515.1658701896667
spread_pct_diff_chg_25m,507.0560505390167
volume_diff_chg_15m,504.3164094686508
abs_delta_diff_chg_15m,476.76667046546936
volume_diff_chg_25m,470.70469987392426
abs_delta_diff_chg_5m,466.6046794652939
abs_delta_diff_chg_25m,409.5139503479004
vega_diff_chg_25m,383.4200817346573
vega_diff_chg_15m,365.2298402786255
