ticker,trade_date,minute,ret_15m_bps,option_price_mode,call_d25_opt_exit_ret,call_d25_opt_exit_minutes,call_d35_opt_exit_ret,call_d35_opt_exit_minutes,put_d25_opt_exit_ret,put_d25_opt_exit_minutes,put_d35_opt_exit_ret,put_d35_opt_exit_minutes,wall_net_gamma_total_log,lag_minute,gex_log_lag45,net_gex_proxy,net_gex_proxy_lag45,net_gex_slope15,month,action,score,realized_return,exit_minutes,date,deploy_config,arm,policy
SPXW,20230901,680,4.5853845330090515,executable_quote,-0.7954545553065526,30,-0.8000000034059798,30,1.3124999953433871,32,1.1063829830406262,39,22.062384536169656,635.0,22.38395159119026,3815679261.031475,5262918675.079745,-482413138.0160901,202309,PUT,1.0,1.3124999953433871,32.0,20230901,thr-inf_maxday4,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPXW,20230901,715,-12.484356657171958,executable_quote,0.3999999999999999,40,0.4146342257670479,40,-0.6521739006493175,30,-0.6142857074737549,30,20.601568192798727,670.0,21.824429239514217,885416037.755806,3007663111.2791357,-707415691.1744432,202309,CALL,1.0,0.3999999999999999,40.0,20230901,thr-inf_maxday4,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPXW,20230901,755,4.3687431481176375,executable_quote,-0.19999998807907104,30,-0.611111107431812,71,-0.11904756768760538,30,-0.6000000068119594,145,21.77002128833014,710.0,-20.645886793158326,2848394354.21138,-925538966.3138703,1257977773.508417,202309,PUT,1.0,-0.11904756768760538,30.0,20230901,thr-inf_maxday4,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPXW,20230901,785,-1.5738926923425378,executable_quote,-0.6060606148179462,41,-0.6129031985160827,78,-0.6052631529414422,60,-0.6818181916701893,117,21.817212822719775,740.0,21.904593873346432,2986036687.1812925,3258699000.3996882,-90887437.73946524,202309,CALL,1.0,-0.6060606148179462,41.0,20230901,thr-inf_maxday4,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPXW,20230905,680,2.105084976165017,executable_quote,-0.6315789490195193,30,-0.6363636166596213,33,0.3749999254941969,30,0.43243246552193537,30,21.137197853683585,635.0,-20.646970829059335,1512754280.4166436,-926542827.7948579,813099036.0705005,202309,PUT,1.0,0.3749999254941969,30.0,20230905,thr-inf_maxday4,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPXW,20230905,710,-0.13328020907033,executable_quote,-0.6226415230142297,79,-0.6136363611733618,81,-0.6190475960707709,56,-0.6000000068119594,158,20.341134981351036,665.0,20.92675014047258,682405749.7518528,1225665917.8571973,-181086722.7017815,202309,CALL,1.0,-0.6226415230142297,79.0,20230905,thr-inf_maxday4,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPXW,20230905,790,-12.68862330711884,executable_quote,0.02631582744894323,111,0.2777777851363761,83,-0.6666666666666667,68,-0.6666666666666667,68,-19.790594928670302,745.0,21.147568401169785,-393501298.6730586,1528523999.5037854,-640675099.3922814,202309,PUT,1.0,-0.6666666666666667,68.0,20230905,thr-inf_maxday4,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPXW,20230906,680,-1.0989411526862725,executable_quote,-0.6097560826686785,60,-0.6568627386815452,70,0.6206895361048752,74,0.4444444444444444,75,-23.424344939860294,635.0,-23.24407834991637,-14895797152.301289,-12438699162.215311,-819032663.3619925,202309,PUT,1.0,0.6206895361048752,74.0,20230906,thr-inf_maxday4,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPXW,20230906,755,-6.978623978394216,executable_quote,-0.675000011920929,30,-0.6323529514886925,30,1.4150942886966384,30,1.113636361173362,30,-23.55901177298299,710.0,-23.453171231615176,-17043108627.90848,-15331436514.665688,-570557371.0809307,202309,PUT,1.0,1.4150942886966384,30.0,20230906,thr-inf_maxday4,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPXW,20230906,785,-7.150222070769763,executable_quote,1.1304348682410792,30,0.973684235292789,30,-0.7407407497345827,30,-0.6860465200093061,30,-23.714306896110976,740.0,-23.52524232039972,-19906395442.399635,-16477181483.906008,-1143071319.497876,202309,PUT,1.0,-0.7407407497345827,30.0,20230906,thr-inf_maxday4,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPXW,20230906,815,1.05590565400826,executable_quote,0.2812499511055655,30,0.2542372840261091,30,-0.6400000095367432,35,-0.6309523755460638,51,-23.63264954535786,770.0,-23.653243592168874,-18345488910.849,-18727213908.332176,127241665.82772572,202309,CALL,1.0,0.2812499511055655,30.0,20230906,thr-inf_maxday4,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPXW,20230907,680,-3.6184997197497015,executable_quote,-0.5357142948374458,180,-0.3522727629862533,180,-0.6406250128056852,65,-0.6063829576769466,66,-22.5650874522925,635.0,-22.83692585121828,-6308018583.942702,-8278485277.4090185,656822231.1554388,202309,PUT,1.0,-0.6406250128056852,65.0,20230907,thr-inf_maxday4,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPXW,20230907,745,7.034313623281996,executable_quote,-0.6176470835728622,34,-0.6290322543431022,44,-0.625,83,-0.6406250128056852,96,-22.369466902946282,700.0,-22.41919652241585,-5187236379.246921,-5451717438.077244,88160352.94344108,202309,CALL,1.0,-0.6176470835728622,34.0,20230907,thr-inf_maxday4,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPXW,20230907,780,-6.224035661211991,executable_quote,0.4444444542559085,34,0.4444444542559085,34,-0.6226415230142297,30,-0.6226415230142297,30,-22.64730135628105,735.0,-22.48986554056217,-6848540193.936267,-5850924619.938888,-332538524.6657931,202309,PUT,1.0,-0.6226415230142297,30.0,20230907,thr-inf_maxday4,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPXW,20230907,810,14.053502121749162,executable_quote,-0.6666666510837527,56,-0.6666666510837527,56,0.2631579607807706,61,0.32352937464070664,61,-22.343048499625237,765.0,-22.48507481653608,-5051992209.78482,-5822961490.083414,256989760.0995315,202309,CALL,1.0,-0.6666666510837527,56.0,20230907,thr-inf_maxday4,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPXW,20230908,680,7.144197529351803,executable_quote,-0.6279069877044772,42,-0.6184210352950477,72,0.20930222758349815,93,0.29411763880904584,93,21.642240808568353,635.0,21.66306407297344,2506719612.8621283,2559464957.410834,-17581781.51623519,202309,PUT,1.0,0.20930222758349815,93.0,20230908,thr-inf_maxday4,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPXW,20230908,775,-6.607692925273412,executable_quote,-0.7380952205247071,77,-0.6578947450975963,77,-0.6000000068119594,67,0.2542372840261091,78,-19.57055680551162,730.0,17.019893524425495,-315780150.2440056,24640290.43861455,-113473480.22754006,202309,PUT,1.0,-0.6000000068119594,67.0,20230908,thr-inf_maxday4,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
