feature,importance
ib_range_bps,6513.428743124008
oi_diff,6066.968788266182
dist_ib_high_bps,3591.5405225753784
dist_ib_low_bps,2579.851827263832
iv_diff,2532.150748729706
minute,2424.616026520729
ret_30m_bps,1919.6929564476013
nearest_level_abs_bps,1693.378299832344
vega_diff,1487.5371990203857
ret_15m_bps,1469.8872812986374
spread_pct_diff,1426.7180168628693
abs_delta_diff,1290.5176827907562
volume_diff,1160.7680296897888
volume_diff_chg_5m,1157.6064902544022
volume_diff_chg_25m,1120.4119584560394
ret_5m_bps,1113.6905001401901
spread_pct_diff_chg_15m,1080.1832880973816
ret_1m_bps,1052.3611129522324
volume_diff_chg_15m,1045.4626977443695
iv_diff_chg_15m,1021.2312169075012
iv_diff_chg_25m,1020.0542902946472
iv_diff_chg_5m,990.9012789726257
spread_pct_diff_chg_5m,873.0302203893661
vega_diff_chg_5m,864.0994713306427
vega_diff_chg_25m,823.7089407444
vega_diff_chg_15m,820.4415723085403
abs_delta_diff_chg_15m,809.005907535553
abs_delta_diff_chg_5m,769.4586505889893
spread_pct_diff_chg_25m,759.6207304000854
abs_delta_diff_chg_25m,682.9761892557144
