mode,outer_month,ticker,arm,model_family,utility_percentile,margin_percentile,utility_threshold,side_margin,passed,policy_candidates,scheduled_trades,worst_inner_month_pnl,worst_inner_month_pf,worst_inner_month_wr,minimum_inner_month_trades,pooled_inner_pnl,pooled_inner_pf,inner_month_metrics
development,202304,SPXW,X0,lightgbm_quantile_distribution_utility_v1,60,40,0.03553434716214089,0.21417366061256418,False,484,103,-10.853488638142917,0.2493348105750981,0.20689655172413793,28,-8.836106484133078,0.7850500301886103,"{""202301"": {""call_rate"": 0.1724137931034483, ""max_drawdown"": 10.85348863814292, ""maximum_hold"": 114.0, ""minimum_hold"": 30.0, ""pnl"": -10.853488638142917, ""profit_factor"": 0.2493348105750981, ""put_rate"": 0.8275862068965517, ""trades"": 29, ""win_rate"": 0.20689655172413793}, ""202302"": {""call_rate"": 0.4642857142857143, ""max_drawdown"": 4.090204489961808, ""maximum_hold"": 180.0, ""minimum_hold"": 30.0, ""pnl"": 2.6086153735668205, ""profit_factor"": 1.2511311683852082, ""put_rate"": 0.5357142857142857, ""trades"": 28, ""win_rate"": 0.42857142857142855}, ""202303"": {""call_rate"": 0.41304347826086957, ""max_drawdown"": 7.433485698039652, ""maximum_hold"": 180.0, ""minimum_hold"": 30.0, ""pnl"": -0.5912332195569814, ""profit_factor"": 0.9636427714729056, ""put_rate"": 0.5869565217391305, ""trades"": 46, ""win_rate"": 0.43478260869565216}}"
development,202304,SPXW,X0,lightgbm_quantile_distribution_utility_v1,60,50,0.03553434716214089,0.27551515073647925,False,436,100,-11.90015136273145,0.21217958846807355,0.17857142857142858,28,-7.831716744685627,0.8032237905971618,"{""202301"": {""call_rate"": 0.21428571428571427, ""max_drawdown"": 11.90015136273145, ""maximum_hold"": 114.0, ""minimum_hold"": 30.0, ""pnl"": -11.90015136273145, ""profit_factor"": 0.21217958846807355, ""put_rate"": 0.7857142857142857, ""trades"": 28, ""win_rate"": 0.17857142857142858}, ""202302"": {""call_rate"": 0.4482758620689655, ""max_drawdown"": 3.994697137458557, ""maximum_hold"": 180.0, ""minimum_hold"": 30.0, ""pnl"": 2.7041227260700706, ""profit_factor"": 1.2602939059410483, ""put_rate"": 0.5517241379310345, ""trades"": 29, ""win_rate"": 0.4482758620689655}, ""202303"": {""call_rate"": 0.4186046511627907, ""max_drawdown"": 5.47794058650692, ""maximum_hold"": 180.0, ""minimum_hold"": 30.0, ""pnl"": 1.3643118919757513, ""profit_factor"": 1.095364852245789, ""put_rate"": 0.5813953488372093, ""trades"": 43, ""win_rate"": 0.46511627906976744}}"
development,202304,SPXW,X0,lightgbm_quantile_distribution_utility_v1,70,0,0.08355196667453914,6.748489800964541e-06,False,361,82,-9.092274923948997,0.26062721412184325,0.2,20,-5.044958070312312,0.8411862290956583,"{""202301"": {""call_rate"": 0.08, ""max_drawdown"": 9.148376195822676, ""maximum_hold"": 114.0, ""minimum_hold"": 30.0, ""pnl"": -9.092274923948997, ""profit_factor"": 0.26062721412184325, ""put_rate"": 0.92, ""trades"": 25, ""win_rate"": 0.2}, ""202302"": {""call_rate"": 0.35, ""max_drawdown"": 3.2177718651689897, ""maximum_hold"": 180.0, ""minimum_hold"": 30.0, ""pnl"": 4.2596633514003175, ""profit_factor"": 1.5944302038432112, ""put_rate"": 0.65, ""trades"": 20, ""win_rate"": 0.45}, ""202303"": {""call_rate"": 0.32432432432432434, ""max_drawdown"": 5.99528832108436, ""maximum_hold"": 167.0, ""minimum_hold"": 30.0, ""pnl"": -0.21234649776363268, ""profit_factor"": 0.9827406331035692, ""put_rate"": 0.6756756756756757, ""trades"": 37, ""win_rate"": 0.4594594594594595}}"
development,202304,SPXW,X0,lightgbm_quantile_distribution_utility_v1,70,10,0.08355196667453914,0.052649718878559036,False,361,82,-9.092274923948997,0.26062721412184325,0.2,20,-5.044958070312312,0.8411862290956583,"{""202301"": {""call_rate"": 0.08, ""max_drawdown"": 9.148376195822676, ""maximum_hold"": 114.0, ""minimum_hold"": 30.0, ""pnl"": -9.092274923948997, ""profit_factor"": 0.26062721412184325, ""put_rate"": 0.92, ""trades"": 25, ""win_rate"": 0.2}, ""202302"": {""call_rate"": 0.35, ""max_drawdown"": 3.2177718651689897, ""maximum_hold"": 180.0, ""minimum_hold"": 30.0, ""pnl"": 4.2596633514003175, ""profit_factor"": 1.5944302038432112, ""put_rate"": 0.65, ""trades"": 20, ""win_rate"": 0.45}, ""202303"": {""call_rate"": 0.32432432432432434, ""max_drawdown"": 5.99528832108436, ""maximum_hold"": 167.0, ""minimum_hold"": 30.0, ""pnl"": -0.21234649776363268, ""profit_factor"": 0.9827406331035692, ""put_rate"": 0.6756756756756757, ""trades"": 37, ""win_rate"": 0.4594594594594595}}"
development,202304,SPXW,X0,lightgbm_quantile_distribution_utility_v1,70,20,0.08355196667453914,0.10648549614567145,False,361,82,-9.092274923948997,0.26062721412184325,0.2,20,-5.044958070312312,0.8411862290956583,"{""202301"": {""call_rate"": 0.08, ""max_drawdown"": 9.148376195822676, ""maximum_hold"": 114.0, ""minimum_hold"": 30.0, ""pnl"": -9.092274923948997, ""profit_factor"": 0.26062721412184325, ""put_rate"": 0.92, ""trades"": 25, ""win_rate"": 0.2}, ""202302"": {""call_rate"": 0.35, ""max_drawdown"": 3.2177718651689897, ""maximum_hold"": 180.0, ""minimum_hold"": 30.0, ""pnl"": 4.2596633514003175, ""profit_factor"": 1.5944302038432112, ""put_rate"": 0.65, ""trades"": 20, ""win_rate"": 0.45}, ""202303"": {""call_rate"": 0.32432432432432434, ""max_drawdown"": 5.99528832108436, ""maximum_hold"": 167.0, ""minimum_hold"": 30.0, ""pnl"": -0.21234649776363268, ""profit_factor"": 0.9827406331035692, ""put_rate"": 0.6756756756756757, ""trades"": 37, ""win_rate"": 0.4594594594594595}}"
development,202304,SPXW,X0,lightgbm_quantile_distribution_utility_v1,70,30,0.08355196667453914,0.15891282965818812,False,361,82,-9.092274923948997,0.26062721412184325,0.2,20,-5.044958070312312,0.8411862290956583,"{""202301"": {""call_rate"": 0.08, ""max_drawdown"": 9.148376195822676, ""maximum_hold"": 114.0, ""minimum_hold"": 30.0, ""pnl"": -9.092274923948997, ""profit_factor"": 0.26062721412184325, ""put_rate"": 0.92, ""trades"": 25, ""win_rate"": 0.2}, ""202302"": {""call_rate"": 0.35, ""max_drawdown"": 3.2177718651689897, ""maximum_hold"": 180.0, ""minimum_hold"": 30.0, ""pnl"": 4.2596633514003175, ""profit_factor"": 1.5944302038432112, ""put_rate"": 0.65, ""trades"": 20, ""win_rate"": 0.45}, ""202303"": {""call_rate"": 0.32432432432432434, ""max_drawdown"": 5.99528832108436, ""maximum_hold"": 167.0, ""minimum_hold"": 30.0, ""pnl"": -0.21234649776363268, ""profit_factor"": 0.9827406331035692, ""put_rate"": 0.6756756756756757, ""trades"": 37, ""win_rate"": 0.4594594594594595}}"
development,202304,SPXW,X0,lightgbm_quantile_distribution_utility_v1,70,40,0.08355196667453914,0.21417366061256418,False,355,80,-7.86727492266584,0.28946213415258004,0.21739130434782608,20,-3.8199580690291546,0.8749256670145631,"{""202301"": {""call_rate"": 0.08695652173913043, ""max_drawdown"": 8.548376185226294, ""maximum_hold"": 114.0, ""minimum_hold"": 30.0, ""pnl"": -7.86727492266584, ""profit_factor"": 0.28946213415258004, ""put_rate"": 0.9130434782608695, ""trades"": 23, ""win_rate"": 0.21739130434782608}, ""202302"": {""call_rate"": 0.35, ""max_drawdown"": 3.2177718651689897, ""maximum_hold"": 180.0, ""minimum_hold"": 30.0, ""pnl"": 4.2596633514003175, ""profit_factor"": 1.5944302038432112, ""put_rate"": 0.65, ""trades"": 20, ""win_rate"": 0.45}, ""202303"": {""call_rate"": 0.32432432432432434, ""max_drawdown"": 5.99528832108436, ""maximum_hold"": 167.0, ""minimum_hold"": 30.0, ""pnl"": -0.21234649776363268, ""profit_factor"": 0.9827406331035692, ""put_rate"": 0.6756756756756757, ""trades"": 37, ""win_rate"": 0.4594594594594595}}"
development,202304,SPXW,X0,lightgbm_quantile_distribution_utility_v1,70,50,0.08355196667453914,0.27551515073647925,False,339,77,-8.39376360515412,0.2763229356331499,0.21739130434782608,20,-1.265909453499832,0.9555459618908065,"{""202301"": {""call_rate"": 0.08695652173913043, ""max_drawdown"": 9.074864867714576, ""maximum_hold"": 114.0, ""minimum_hold"": 30.0, ""pnl"": -8.39376360515412, ""profit_factor"": 0.2763229356331499, ""put_rate"": 0.9130434782608695, ""trades"": 23, ""win_rate"": 0.21739130434782608}, ""202302"": {""call_rate"": 0.35, ""max_drawdown"": 2.1242434152374976, ""maximum_hold"": 180.0, ""minimum_hold"": 30.0, ""pnl"": 5.353191801331809, ""profit_factor"": 1.8158122560709469, ""put_rate"": 0.65, ""trades"": 20, ""win_rate"": 0.5}, ""202303"": {""call_rate"": 0.3235294117647059, ""max_drawdown"": 4.008279472998249, ""maximum_hold"": 148.0, ""minimum_hold"": 30.0, ""pnl"": 1.7746623503224763, ""profit_factor"": 1.1720258775026995, ""put_rate"": 0.6764705882352942, ""trades"": 34, ""win_rate"": 0.5}}"
development,202304,SPXW,X0,lightgbm_quantile_distribution_utility_v1,80,0,0.14859621983877874,6.748489800964541e-06,False,196,56,-4.659966046766725,0.38849824836951585,0.25,16,3.2811260081070444,1.1670956005135407,"{""202301"": {""call_rate"": 0.0625, ""max_drawdown"": 5.3410673093271805, ""maximum_hold"": 97.0, ""minimum_hold"": 30.0, ""pnl"": -4.659966046766725, ""profit_factor"": 0.38849824836951585, ""put_rate"": 0.9375, ""trades"": 16, ""win_rate"": 0.25}, ""202302"": {""call_rate"": 0.4117647058823529, ""max_drawdown"": 2.577170853508915, ""maximum_hold"": 180.0, ""minimum_hold"": 30.0, ""pnl"": 5.221484600106037, ""profit_factor"": 1.9742737051365524, ""put_rate"": 0.5882352941176471, ""trades"": 17, ""win_rate"": 0.5294117647058824}, ""202303"": {""call_rate"": 0.2608695652173913, ""max_drawdown"": 3.166639017790324, ""maximum_hold"": 148.0, ""minimum_hold"": 30.0, ""pnl"": 2.719607454767733, ""profit_factor"": 1.408574527739931, ""put_rate"": 0.7391304347826086, ""trades"": 23, ""win_rate"": 0.5217391304347826}}"
development,202304,SPXW,X0,lightgbm_quantile_distribution_utility_v1,80,10,0.14859621983877874,0.052649718878559036,False,196,56,-4.659966046766725,0.38849824836951585,0.25,16,3.2811260081070444,1.1670956005135407,"{""202301"": {""call_rate"": 0.0625, ""max_drawdown"": 5.3410673093271805, ""maximum_hold"": 97.0, ""minimum_hold"": 30.0, ""pnl"": -4.659966046766725, ""profit_factor"": 0.38849824836951585, ""put_rate"": 0.9375, ""trades"": 16, ""win_rate"": 0.25}, ""202302"": {""call_rate"": 0.4117647058823529, ""max_drawdown"": 2.577170853508915, ""maximum_hold"": 180.0, ""minimum_hold"": 30.0, ""pnl"": 5.221484600106037, ""profit_factor"": 1.9742737051365524, ""put_rate"": 0.5882352941176471, ""trades"": 17, ""win_rate"": 0.5294117647058824}, ""202303"": {""call_rate"": 0.2608695652173913, ""max_drawdown"": 3.166639017790324, ""maximum_hold"": 148.0, ""minimum_hold"": 30.0, ""pnl"": 2.719607454767733, ""profit_factor"": 1.408574527739931, ""put_rate"": 0.7391304347826086, ""trades"": 23, ""win_rate"": 0.5217391304347826}}"
development,202304,SPXW,X0,lightgbm_quantile_distribution_utility_v1,80,20,0.14859621983877874,0.10648549614567145,False,196,56,-4.659966046766725,0.38849824836951585,0.25,16,3.2811260081070444,1.1670956005135407,"{""202301"": {""call_rate"": 0.0625, ""max_drawdown"": 5.3410673093271805, ""maximum_hold"": 97.0, ""minimum_hold"": 30.0, ""pnl"": -4.659966046766725, ""profit_factor"": 0.38849824836951585, ""put_rate"": 0.9375, ""trades"": 16, ""win_rate"": 0.25}, ""202302"": {""call_rate"": 0.4117647058823529, ""max_drawdown"": 2.577170853508915, ""maximum_hold"": 180.0, ""minimum_hold"": 30.0, ""pnl"": 5.221484600106037, ""profit_factor"": 1.9742737051365524, ""put_rate"": 0.5882352941176471, ""trades"": 17, ""win_rate"": 0.5294117647058824}, ""202303"": {""call_rate"": 0.2608695652173913, ""max_drawdown"": 3.166639017790324, ""maximum_hold"": 148.0, ""minimum_hold"": 30.0, ""pnl"": 2.719607454767733, ""profit_factor"": 1.408574527739931, ""put_rate"": 0.7391304347826086, ""trades"": 23, ""win_rate"": 0.5217391304347826}}"
development,202304,SPXW,X0,lightgbm_quantile_distribution_utility_v1,80,30,0.14859621983877874,0.15891282965818812,False,196,56,-4.659966046766725,0.38849824836951585,0.25,16,3.2811260081070444,1.1670956005135407,"{""202301"": {""call_rate"": 0.0625, ""max_drawdown"": 5.3410673093271805, ""maximum_hold"": 97.0, ""minimum_hold"": 30.0, ""pnl"": -4.659966046766725, ""profit_factor"": 0.38849824836951585, ""put_rate"": 0.9375, ""trades"": 16, ""win_rate"": 0.25}, ""202302"": {""call_rate"": 0.4117647058823529, ""max_drawdown"": 2.577170853508915, ""maximum_hold"": 180.0, ""minimum_hold"": 30.0, ""pnl"": 5.221484600106037, ""profit_factor"": 1.9742737051365524, ""put_rate"": 0.5882352941176471, ""trades"": 17, ""win_rate"": 0.5294117647058824}, ""202303"": {""call_rate"": 0.2608695652173913, ""max_drawdown"": 3.166639017790324, ""maximum_hold"": 148.0, ""minimum_hold"": 30.0, ""pnl"": 2.719607454767733, ""profit_factor"": 1.408574527739931, ""put_rate"": 0.7391304347826086, ""trades"": 23, ""win_rate"": 0.5217391304347826}}"
development,202304,SPXW,X0,lightgbm_quantile_distribution_utility_v1,80,40,0.14859621983877874,0.21417366061256418,False,196,56,-4.659966046766725,0.38849824836951585,0.25,16,3.2811260081070444,1.1670956005135407,"{""202301"": {""call_rate"": 0.0625, ""max_drawdown"": 5.3410673093271805, ""maximum_hold"": 97.0, ""minimum_hold"": 30.0, ""pnl"": -4.659966046766725, ""profit_factor"": 0.38849824836951585, ""put_rate"": 0.9375, ""trades"": 16, ""win_rate"": 0.25}, ""202302"": {""call_rate"": 0.4117647058823529, ""max_drawdown"": 2.577170853508915, ""maximum_hold"": 180.0, ""minimum_hold"": 30.0, ""pnl"": 5.221484600106037, ""profit_factor"": 1.9742737051365524, ""put_rate"": 0.5882352941176471, ""trades"": 17, ""win_rate"": 0.5294117647058824}, ""202303"": {""call_rate"": 0.2608695652173913, ""max_drawdown"": 3.166639017790324, ""maximum_hold"": 148.0, ""minimum_hold"": 30.0, ""pnl"": 2.719607454767733, ""profit_factor"": 1.408574527739931, ""put_rate"": 0.7391304347826086, ""trades"": 23, ""win_rate"": 0.5217391304347826}}"
development,202304,SPXW,X0,lightgbm_quantile_distribution_utility_v1,80,50,0.14859621983877874,0.27551515073647925,False,194,56,-4.659966046766725,0.38849824836951585,0.25,16,3.2811260081070444,1.1670956005135407,"{""202301"": {""call_rate"": 0.0625, ""max_drawdown"": 5.3410673093271805, ""maximum_hold"": 97.0, ""minimum_hold"": 30.0, ""pnl"": -4.659966046766725, ""profit_factor"": 0.38849824836951585, ""put_rate"": 0.9375, ""trades"": 16, ""win_rate"": 0.25}, ""202302"": {""call_rate"": 0.4117647058823529, ""max_drawdown"": 2.577170853508915, ""maximum_hold"": 180.0, ""minimum_hold"": 30.0, ""pnl"": 5.221484600106037, ""profit_factor"": 1.9742737051365524, ""put_rate"": 0.5882352941176471, ""trades"": 17, ""win_rate"": 0.5294117647058824}, ""202303"": {""call_rate"": 0.2608695652173913, ""max_drawdown"": 3.166639017790324, ""maximum_hold"": 148.0, ""minimum_hold"": 30.0, ""pnl"": 2.719607454767733, ""profit_factor"": 1.408574527739931, ""put_rate"": 0.7391304347826086, ""trades"": 23, ""win_rate"": 0.5217391304347826}}"
