feature,importance
ib_range_bps,17153.984422922134
oi_diff,10406.19943869114
dist_ib_low_bps,4772.106655240059
dist_ib_high_bps,4576.709303379059
iv_diff,3791.301819205284
minute,3468.862216114998
nearest_level_abs_bps,2302.8457082509995
ret_30m_bps,2081.796550631523
spread_pct_diff,1562.6410559415817
ret_15m_bps,1242.4304792881012
iv_diff_chg_25m,1217.916199207306
iv_diff_chg_15m,1096.7282621860504
abs_delta_diff,1074.8289600610733
ret_5m_bps,893.6742590665817
volume_diff,892.673778295517
vega_diff,871.4460380077362
iv_diff_chg_5m,819.1924995183945
ret_1m_bps,770.6746417284012
spread_pct_diff_chg_25m,738.5194605588913
spread_pct_diff_chg_5m,724.5535613298416
vega_diff_chg_5m,670.7636408805847
volume_diff_chg_5m,667.9589509963989
spread_pct_diff_chg_15m,643.407706618309
abs_delta_diff_chg_25m,633.136801481247
volume_diff_chg_15m,601.4845912456512
abs_delta_diff_chg_5m,597.4957190752029
volume_diff_chg_25m,585.14726126194
vega_diff_chg_25m,577.121320605278
vega_diff_chg_15m,570.3722892999649
abs_delta_diff_chg_15m,555.3091506958008
