feature,importance
ib_range_bps,16432.239121437073
oi_diff,10740.001632928848
dist_ib_high_bps,5591.446080684662
dist_ib_low_bps,4281.455308437347
iv_diff,3747.6342735290527
minute,2885.069698691368
ret_30m_bps,2199.4151207208633
nearest_level_abs_bps,1959.4619874954224
spread_pct_diff,1411.6694952249527
volume_diff,1125.1960302591324
ret_15m_bps,1118.2419677972794
vega_diff,1109.35764336586
abs_delta_diff,1052.9133878946304
ret_5m_bps,1007.4897798299789
iv_diff_chg_15m,968.9578306674957
iv_diff_chg_25m,918.0103087425232
volume_diff_chg_25m,798.2490113973618
spread_pct_diff_chg_25m,779.4168475866318
volume_diff_chg_5m,760.7226486206055
vega_diff_chg_15m,755.941202878952
iv_diff_chg_5m,753.5609010457993
volume_diff_chg_15m,714.8655281066895
ret_1m_bps,689.3124916553497
abs_delta_diff_chg_15m,663.3525214195251
vega_diff_chg_5m,600.6249892711639
spread_pct_diff_chg_15m,600.5901395082474
abs_delta_diff_chg_5m,596.1203118562698
vega_diff_chg_25m,572.9148501157761
spread_pct_diff_chg_5m,571.2414575815201
abs_delta_diff_chg_25m,539.4787499904633
